PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
COVID_Cruise_2020,2020_August_20,30711,14,25,29,30.00,30.34,30.34,CHL,30.19,30.30,30.30,CHL,30.38,30.34,30.34,CHL,30.57,30.27,30.27,OFF,
COVID_Cruise_2020,2020_August_20,36382,14,25,35,30.00,30.34,30.34,CHL,30.19,30.36,30.36,CHL,30.38,30.34,30.34,HTR,30.57,30.27,30.27,HTR,
COVID_Cruise_2020,2020_August_20,41846,14,25,40,30.00,30.34,30.34,CHL,30.19,30.36,30.36,CHL,30.38,30.34,30.34,HTR,30.57,30.27,30.27,HTR,
COVID_Cruise_2020,2020_August_20,47312,14,25,46,30.00,30.40,30.40,CHL,30.19,30.36,30.36,CHL,30.38,30.34,30.34,HTR,30.57,30.27,30.27,HTR,
COVID_Cruise_2020,2020_August_20,52777,14,25,51,30.00,30.40,30.40,CHL,30.19,30.36,30.36,CHL,30.38,30.34,30.34,HTR,30.57,30.27,30.27,HTR,
COVID_Cruise_2020,2020_August_20,58242,14,25,57,30.00,30.40,30.40,CHL,30.19,30.36,30.36,CHL,30.38,30.34,30.34,HTR,30.57,30.34,30.34,OFF,
COVID_Cruise_2020,2020_August_20,63708,14,26,2,30.00,30.40,30.40,CHL,30.20,30.36,30.36,CHL,30.40,30.34,30.34,HTR,30.60,30.27,30.27,HTR,
COVID_Cruise_2020,2020_August_20,69453,14,26,8,30.00,30.40,30.40,CHL,30.20,30.36,30.36,CHL,30.40,30.40,30.40,CHL,30.60,30.34,30.34,OFF,
COVID_Cruise_2020,2020_August_20,74918,14,26,13,30.00,30.40,30.40,CHL,30.20,30.36,30.36,CHL,30.40,30.40,30.40,HTR,30.60,30.34,30.34,HTR,
COVID_Cruise_2020,2020_August_20,80382,14,26,19,30.00,30.40,30.40,CHL,30.20,30.36,30.36,CHL,30.40,30.40,30.40,HTR,30.60,30.34,30.34,HTR,
COVID_Cruise_2020,2020_August_20,85848,14,26,24,30.00,30.40,30.40,CHL,30.20,30.36,30.36,CHL,30.40,30.46,30.46,CHL,30.60,30.34,30.34,HTR,
COVID_Cruise_2020,2020_August_20,91317,14,26,30,30.00,30.34,30.34,CHL,30.20,30.36,30.36,CHL,30.40,30.46,30.46,CHL,30.60,30.40,30.40,CHL,
COVID_Cruise_2020,2020_August_20,96783,14,26,35,30.00,30.40,30.40,CHL,30.20,30.30,30.30,HTR,30.40,30.52,30.52,CHL,30.60,30.40,30.40,HTR,
COVID_Cruise_2020,2020_August_20,102249,14,26,41,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.52,30.52,CHL,30.60,30.40,30.40,HTR,
COVID_Cruise_2020,2020_August_20,107718,14,26,46,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.52,30.52,CHL,30.60,30.46,30.46,CHL,
COVID_Cruise_2020,2020_August_20,113186,14,26,52,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.52,30.52,CHL,30.60,30.46,30.46,HTR,
COVID_Cruise_2020,2020_August_20,118652,14,26,57,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.52,30.52,CHL,30.60,30.46,30.46,HTR,
COVID_Cruise_2020,2020_August_20,124121,14,27,3,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.52,30.52,CHL,
COVID_Cruise_2020,2020_August_20,130157,14,27,9,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.52,30.52,HTR,
COVID_Cruise_2020,2020_August_20,135622,14,27,14,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.52,30.52,HTR,
COVID_Cruise_2020,2020_August_20,141088,14,27,20,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.59,30.59,CHL,
COVID_Cruise_2020,2020_August_20,146568,14,27,25,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.59,30.59,HTR,
COVID_Cruise_2020,2020_August_20,152037,14,27,31,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.59,30.59,HTR,
COVID_Cruise_2020,2020_August_20,157503,14,27,36,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.65,30.65,CHL,
COVID_Cruise_2020,2020_August_20,162970,14,27,42,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.65,30.65,CHL,
COVID_Cruise_2020,2020_August_20,168441,14,27,47,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.65,30.65,CHL,
COVID_Cruise_2020,2020_August_20,173908,14,27,52,30.00,30.34,30.34,CHL,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,179376,14,27,58,30.00,30.27,30.27,HTR,30.20,30.30,30.30,CHL,30.40,30.59,30.59,CHL,30.60,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,184842,14,28,4,30.00,30.27,30.27,CHL,30.21,30.24,30.24,HTR,30.42,30.59,30.59,CHL,30.63,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,190590,14,28,9,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,196058,14,28,15,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,201525,14,28,20,30.00,30.27,30.27,CHL,30.21,30.24,30.24,HTR,30.42,30.59,30.59,CHL,30.63,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,206992,14,28,26,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,212463,14,28,31,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,217931,14,28,37,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,223397,14,28,42,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,228867,14,28,47,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,234335,14,28,53,30.00,30.27,30.27,CHL,30.21,30.24,30.24,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,239802,14,28,58,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.52,30.52,HTR,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,245269,14,29,4,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.52,30.52,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,251305,14,29,10,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.52,30.52,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,256775,14,29,15,30.00,30.27,30.27,CHL,30.21,30.24,30.24,HTR,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,262242,14,29,21,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,267710,14,29,26,30.00,30.27,30.27,CHL,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,273180,14,29,32,30.00,30.27,30.27,CHL,30.21,30.24,30.24,HTR,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,278648,14,29,37,30.00,30.21,30.21,HTR,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,284115,14,29,43,30.00,30.21,30.21,CHL,30.21,30.30,30.30,CHL,30.42,30.59,30.59,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,289586,14,29,48,30.00,30.21,30.21,CHL,30.21,30.30,30.30,CHL,30.42,30.52,30.52,HTR,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,295053,14,29,54,30.00,30.21,30.21,CHL,30.21,30.30,30.30,CHL,30.42,30.52,30.52,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,300521,14,29,59,30.00,30.21,30.21,CHL,30.21,30.24,30.24,HTR,30.42,30.52,30.52,CHL,30.63,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,305989,14,30,5,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,311741,14,30,10,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,317208,14,30,16,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,322677,14,30,21,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,328145,14,30,27,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,333616,14,30,32,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,339084,14,30,38,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,344553,14,30,43,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.84,30.84,CHL,
COVID_Cruise_2020,2020_August_20,350024,14,30,49,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,HTR,
COVID_Cruise_2020,2020_August_20,355490,14,30,54,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,360958,14,31,0,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,366426,14,31,6,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,372468,14,31,11,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,377935,14,31,17,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,383404,14,31,22,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,388872,14,31,28,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,394345,14,31,33,30.00,30.15,30.15,HTR,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,399812,14,31,39,30.00,30.21,30.21,CHL,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,405282,14,31,44,30.00,30.15,30.15,HTR,30.22,30.30,30.30,CHL,30.44,30.52,30.52,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,410752,14,31,50,30.00,30.15,30.15,CHL,30.22,30.30,30.30,CHL,30.44,30.46,30.46,HTR,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,416223,14,31,55,30.00,30.15,30.15,CHL,30.22,30.30,30.30,CHL,30.44,30.46,30.46,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,421689,14,32,1,30.00,30.15,30.15,CHL,30.22,30.30,30.30,CHL,30.44,30.46,30.46,CHL,30.67,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,427155,14,32,6,30.00,30.15,30.15,CHL,30.23,30.30,30.30,CHL,30.47,30.46,30.46,HTR,30.70,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,432907,14,32,12,30.00,30.15,30.15,CHL,30.23,30.30,30.30,CHL,30.47,30.46,30.46,HTR,30.70,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,438372,14,32,17,30.00,30.15,30.15,CHL,30.23,30.30,30.30,CHL,30.47,30.46,30.46,HTR,30.70,30.71,30.71,HTR,
COVID_Cruise_2020,2020_August_20,443835,14,32,23,30.00,30.15,30.15,CHL,30.23,30.30,30.30,CHL,30.47,30.46,30.46,HTR,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,449299,14,32,28,30.00,30.15,30.15,CHL,30.23,30.24,30.24,HTR,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,454769,14,32,34,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.46,30.46,HTR,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,460234,14,32,39,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,465699,14,32,45,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,471165,14,32,50,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,476635,14,32,56,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,482101,14,33,1,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,487566,14,33,7,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.52,30.52,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,493606,14,33,13,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,499074,14,33,18,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,504540,14,33,24,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,510005,14,33,29,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,515474,14,33,34,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,520940,14,33,40,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,526407,14,33,45,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,531872,14,33,51,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,537340,14,33,56,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,542808,14,34,2,30.00,30.15,30.15,CHL,30.23,30.24,30.24,CHL,30.47,30.59,30.59,CHL,30.70,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,548273,14,34,8,30.00,30.09,30.09,HTR,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.71,30.71,HTR,
COVID_Cruise_2020,2020_August_20,554023,14,34,13,30.00,30.15,30.15,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,559488,14,34,19,30.00,30.15,30.15,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,564954,14,34,24,30.00,30.09,30.09,HTR,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,570419,14,34,30,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,575888,14,34,35,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,581354,14,34,40,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
COVID_Cruise_2020,2020_August_20,586820,14,34,46,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,592450,14,34,52,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.65,30.65,HTR,
COVID_Cruise_2020,2020_August_20,597915,14,34,57,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.71,30.71,CHL,
COVID_Cruise_2020,2020_August_20,603384,14,35,3,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.71,30.71,HTR,
COVID_Cruise_2020,2020_August_20,608851,14,35,9,30.00,30.09,30.09,CHL,30.24,30.17,30.17,HTR,30.49,30.59,30.59,CHL,30.73,30.71,30.71,HTR,
COVID_Cruise_2020,2020_August_20,614890,14,35,14,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.71,30.71,HTR,
COVID_Cruise_2020,2020_August_20,620356,14,35,20,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.59,30.59,CHL,30.73,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,625822,14,35,25,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.52,30.52,HTR,30.73,30.77,30.77,CHL,
COVID_Cruise_2020,2020_August_20,631289,14,35,30,30.00,30.09,30.09,CHL,30.24,30.24,30.24,CHL,30.49,30.52,30.52,CHL,30.73,30.77,30.77,CHL,
