nursery,geno,max_temp,fvfm,date
crf,CRF098,35,0.5192740591321683,2020-10
crf,CRF098,35,0.5442740591321682,2020-10
crf,CRF098,36,0.4314360170010268,2020-10
crf,CRF098,36,0.45143601700102676,2020-10
crf,CRF098,38,0.10986371622400692,2020-10
crf,CRF098,34,0.5581901004019515,2020-10
crf,CRF098,34,0.6511901004019515,2020-10
crf,CRF098,33,0.6496692005457186,2020-10
crf,CRF098,33,0.6466692005457186,2020-10
crf,CRF098,32,0.6503790033861618,2020-10
crf,CRF098,32,0.7343790033861618,2020-10
crf,CRF098,30,0.6437691579971557,2020-10
crf,CRF098,30,0.6207691579971557,2020-10
crf,CRF008,35,0.5597403512670005,2020-10
crf,CRF008,35,0.5537403512670005,2020-10
crf,CRF008,36,0.23938591972476342,2020-10
crf,CRF008,36,0.3623859197247634,2020-10
crf,CRF008,37,0.29686984041012177,2020-10
crf,CRF008,37,0.39886984041012175,2020-10
crf,CRF008,38,0.17842280531778637,2020-10
crf,CRF008,38,0.24242280531778637,2020-10
crf,CRF008,34,0.6474771790536371,2020-10
crf,CRF008,34,0.6424771790536371,2020-10
crf,CRF008,33,0.6475829645906629,2020-10
crf,CRF008,33,0.5635829645906629,2020-10
crf,CRF008,32,0.626329846082792,2020-10
crf,CRF008,32,0.663329846082792,2020-10
crf,CRF008,30,0.6375978096825492,2020-10
crf,CRF008,30,0.6445978096825492,2020-10
crf,CRF053,35,0.5259558007052012,2020-10
crf,CRF053,35,0.4869558007052011,2020-10
crf,CRF053,36,0.2969070286741799,2020-10
crf,CRF053,36,0.2549070286741799,2020-10
crf,CRF053,37,0.20423443776250855,2020-10
crf,CRF053,37,0.22623443776250854,2020-10
crf,CRF053,38,-0.005365746712914621,2020-10
crf,CRF053,34,0.5441726846716154,2020-10
crf,CRF053,34,0.5761726846716153,2020-10
crf,CRF053,33,0.6175964477367303,2020-10
crf,CRF053,33,0.6115964477367303,2020-10
crf,CRF053,32,0.603213834846837,2020-10
crf,CRF053,32,0.612213834846837,2020-10
crf,CRF053,30,0.6597034276600776,2020-10
crf,CRF053,30,0.6507034276600776,2020-10
crf,CRF039,35,0.4791712501434016,2020-10
crf,CRF039,35,0.39917125014340166,2020-10
crf,CRF039,36,0.20242813762359635,2020-10
crf,CRF039,36,0.22542813762359634,2020-10
crf,CRF039,34,0.5448681902895935,2020-10
crf,CRF039,34,0.5518681902895936,2020-10
crf,CRF039,33,0.6396099308827979,2020-10
crf,CRF039,33,0.5776099308827979,2020-10
crf,CRF039,32,0.591097823610882,2020-10
crf,CRF039,32,0.6580978236108821,2020-10
crf,CRF039,30,0.5998090456376064,2020-10
crf,CRF039,30,0.6048090456376064,2020-10
crf,CRF118,35,0.45938669958160216,2020-10
crf,CRF118,36,0.27494924657301295,2020-10
crf,CRF118,36,0.3079492465730129,2020-10
crf,CRF118,34,0.5205636959075718,2020-10
crf,CRF118,34,0.5355636959075718,2020-10
crf,CRF118,33,0.6546234140288654,2020-10
crf,CRF118,33,0.5906234140288653,2020-10
crf,CRF118,32,0.5989818123749274,2020-10
crf,CRF118,32,0.6149818123749274,2020-10
crf,CRF118,30,0.5749146636151349,2020-10
crf,CRF118,30,0.5959146636151349,2020-10
crf,CRF019,35,0.5265077669973375,2020-10
crf,CRF019,35,0.37150776699733745,2020-10
crf,CRF019,36,0.2621210364562826,2020-10
crf,CRF019,36,0.2111210364562826,2020-10
crf,CRF019,37,0.2734336204771684,2020-10
crf,CRF019,37,0.2384336204771684,2020-10
crf,CRF019,38,0.14565915301099688,2020-10
crf,CRF019,38,0.1556591530109969,2020-10
crf,CRF019,34,0.5214030217502681,2020-10
crf,CRF019,34,0.581403021750268,2020-10
crf,CRF019,33,0.614280436500776,2020-10
crf,CRF019,33,0.616280436500776,2020-10
crf,CRF019,32,0.6662531606895354,2020-10
crf,CRF019,32,0.6542531606895354,2020-10
crf,CRF019,30,0.6207905063117626,2020-10
crf,CRF019,30,0.6487905063117626,2020-10
crf,CRF033,35,0.3736375422782339,2020-10
crf,CRF033,35,0.4286375422782339,2020-10
crf,CRF033,36,0.161378040347333,2020-10
crf,CRF033,36,0.166378040347333,2020-10
crf,CRF033,37,0.27618996422640474,2020-10
crf,CRF033,37,0.22018996422640474,2020-10
crf,CRF033,38,0.2814047903501638,2020-10
crf,CRF033,34,0.516155268941279,2020-10
crf,CRF033,34,0.509155268941279,2020-10
crf,CRF033,33,0.6585236949277419,2020-10
crf,CRF033,33,0.6475236949277419,2020-10
crf,CRF033,32,0.6370486663075124,2020-10
crf,CRF033,32,0.6300486663075124,2020-10
crf,CRF033,30,0.6566376973229996,2020-10
crf,CRF033,30,0.60963769732299955,2020-10
crf,CRF076,35,0.3877673175591303,2020-10
crf,CRF076,35,0.4437673175591303,2020-10
crf,CRF076,36,0.2856350442383834,2020-10
crf,CRF076,36,0.25163504423838334,2020-10
crf,CRF076,37,0.35294630797564097,2020-10
crf,CRF076,37,0.33194630797564095,2020-10
crf,CRF076,38,0.19415042768933066,2020-10
crf,CRF076,38,0.22015042768933066,2020-10
crf,CRF076,34,0.5559075161322902,2020-10
crf,CRF076,34,0.5929075161322902,2020-10
crf,CRF076,33,0.5897669533547079,2020-10
crf,CRF076,33,0.4307669533547079,2020-10
crf,CRF076,32,0.6268441719254892,2020-10
crf,CRF076,32,0.6468441719254893,2020-10
crf,CRF076,30,0.6434848883342369,2020-10
crf,CRF076,30,0.6354848883342369,2020-10
crf,CRF087,35,0.4558970928400267,2020-10
crf,CRF087,35,0.40489709284002673,2020-10
crf,CRF087,36,0.33089204812943385,2020-10
crf,CRF087,36,0.32289204812943384,2020-10
crf,CRF087,37,0.2607026517248773,2020-10
crf,CRF087,37,0.25470265172487727,2020-10
crf,CRF087,38,0.22289606502849754,2020-10
crf,CRF087,34,0.6156597633233013,2020-10
crf,CRF087,34,0.5886597633233013,2020-10
crf,CRF087,33,0.6050102117816738,2020-10
crf,CRF087,33,0.6320102117816738,2020-10
crf,CRF087,32,0.5906396775434665,2020-10
crf,CRF087,32,0.5976396775434665,2020-10
crf,CRF087,30,0.6573320793454741,2020-10
crf,CRF087,30,0.6343320793454741,2020-10
crf,CRF043,35,0.44750776699733746,2020-10
crf,CRF043,35,0.4105077669973375,2020-10
crf,CRF043,36,0.4051210364562826,2020-10
crf,CRF043,37,0.31143362047716844,2020-10
crf,CRF043,37,0.3274336204771684,2020-10
crf,CRF043,38,0.23365915301099688,2020-10
crf,CRF043,38,0.2756591530109969,2020-10
crf,CRF043,34,0.4834030217502681,2020-10
crf,CRF043,34,0.6224030217502681,2020-10
crf,CRF043,33,0.6602804365007761,2020-10
crf,CRF043,33,0.642280436500776,2020-10
crf,CRF043,32,0.6312531606895354,2020-10
crf,CRF043,32,0.6402531606895354,2020-10
crf,CRF043,30,0.6177905063117626,2020-10
crf,CRF043,30,0.6257905063117626,2020-10
crf,CRF108,35,0.4976375422782339,2020-10
crf,CRF108,35,0.4376375422782339,2020-10
crf,CRF108,36,0.309378040347333,2020-10
crf,CRF108,36,0.293378040347333,2020-10
crf,CRF108,37,0.3181899642264047,2020-10
crf,CRF108,37,0.29418996422640475,2020-10
crf,CRF108,38,0.14540479035016377,2020-10
crf,CRF108,34,0.630155268941279,2020-10
crf,CRF108,34,0.598155268941279,2020-10
crf,CRF108,33,0.6395236949277419,2020-10
crf,CRF108,33,0.6635236949277419,2020-10
crf,CRF108,32,0.6650486663075125,2020-10
crf,CRF108,32,0.64204866630751245,2020-10
crf,CRF108,30,0.6446376973229996,2020-10
crf,CRF108,30,0.7096376973229995,2020-10
crf,CRF040,35,0.5307673175591303,2020-10
crf,CRF040,35,0.40676731755913026,2020-10
crf,CRF040,36,0.22363504423838335,2020-10
crf,CRF040,36,0.16963504423838335,2020-10
crf,CRF040,37,0.24694630797564093,2020-10
crf,CRF040,38,0.13415042768933066,2020-10
crf,CRF040,34,0.5759075161322902,2020-10
crf,CRF040,34,0.5429075161322903,2020-10
crf,CRF040,33,0.5927669533547079,2020-10
crf,CRF040,33,0.5887669533547079,2020-10
crf,CRF040,32,0.6928441719254893,2020-10
crf,CRF040,32,0.6138441719254892,2020-10
crf,CRF040,30,0.6354848883342369,2020-10
crf,CRF040,30,0.6164848883342369,2020-10
crf,CRF051,35,0.3908970928400267,2020-10
crf,CRF051,35,0.5128970928400267,2020-10
crf,CRF051,36,0.28489204812943386,2020-10
crf,CRF051,34,0.5546597633233012,2020-10
crf,CRF051,34,0.5066597633233013,2020-10
crf,CRF051,33,0.6520102117816738,2020-10
crf,CRF051,33,0.7070102117816738,2020-10
crf,CRF051,32,0.6826396775434665,2020-10
crf,CRF051,32,0.6846396775434666,2020-10
crf,CRF051,30,0.6723320793454741,2020-10
crf,CRF051,30,0.6883320793454741,2020-10
crf,CRF095,35,0.47374035126700054,2020-10
crf,CRF095,35,0.41474035126700054,2020-10
crf,CRF095,36,0.28938591972476346,2020-10
crf,CRF095,36,0.16438591972476344,2020-10
crf,CRF095,37,0.32486984041012174,2020-10
crf,CRF095,38,0.17042280531778636,2020-10
crf,CRF095,34,0.5404771790536371,2020-10
crf,CRF095,34,0.5444771790536371,2020-10
crf,CRF095,33,0.6205829645906629,2020-10
crf,CRF095,33,0.5735829645906628,2020-10
crf,CRF095,32,0.631329846082792,2020-10
crf,CRF095,32,0.609329846082792,2020-10
crf,CRF095,30,0.6765978096825492,2020-10
crf,CRF095,30,0.6685978096825492,2020-10
crf,CRF032,35,0.3759558007052011,2020-10
crf,CRF032,35,0.4159558007052011,2020-10
crf,CRF032,36,0.3389070286741799,2020-10
crf,CRF032,36,0.3699070286741799,2020-10
crf,CRF032,37,0.20723443776250855,2020-10
crf,CRF032,38,0.24463425328708538,2020-10
crf,CRF032,38,0.18863425328708538,2020-10
crf,CRF032,34,0.5901726846716153,2020-10
crf,CRF032,34,0.5191726846716154,2020-10
crf,CRF032,33,0.5655964477367302,2020-10
crf,CRF032,33,0.5595964477367303,2020-10
crf,CRF032,32,0.604213834846837,2020-10
crf,CRF032,32,0.595213834846837,2020-10
crf,CRF032,30,0.6047034276600776,2020-10
crf,CRF032,30,0.6117034276600776,2020-10
crf,CRF113,35,0.36917125014340163,2020-10
crf,CRF113,35,0.5761712501434015,2020-10
crf,CRF113,36,0.30742813762359633,2020-10
crf,CRF113,36,0.32542813762359635,2020-10
crf,CRF113,37,0.31359903511489523,2020-10
crf,CRF113,37,0.1985990351148952,2020-10
crf,CRF113,38,0.14884570125638436,2020-10
crf,CRF113,34,0.5498681902895936,2020-10
crf,CRF113,34,0.5238681902895935,2020-10
crf,CRF113,33,0.6186099308827979,2020-10
