nursery,geno,max_temp,fvfm,date
mote,ML55,36.01055764411028,0.29293864074391207,2020-10
mote,ML55,35.01438596491228,0.4589593009705085,2020-10
mote,ML55,35.01438596491228,0.47295930097050853,2020-10
mote,ML55,34.4443057570796,0.6460568118096325,2020-10
mote,ML55,34.4443057570796,0.5920568118096324,2020-10
mote,ML55,33.09500671562969,0.7287426339383608,2020-10
mote,ML55,33.09500671562969,0.6397426339383608,2020-10
mote,ML55,32.57016984031307,0.6727659928762524,2020-10
mote,ML55,32.57016984031307,0.6547659928762525,2020-10
mote,ML55,30.85484351691611,0.7151927199308299,2020-10
mote,ML55,30.85484351691611,0.6491927199308299,2020-10
mote,ML48,37.96968671679198,0.1217464121619808,2020-10
mote,ML48,36.01055764411028,0.2178496362078187,2020-10
mote,ML48,36.01055764411028,0.1918496362078187,2020-10
mote,ML48,35.01438596491228,0.3710378723990802,2020-10
mote,ML48,35.01438596491228,0.3040378723990802,2020-10
mote,ML48,34.4443057570796,0.6276139546667752,2020-10
mote,ML48,34.4443057570796,0.6346139546667752,2020-10
mote,ML48,33.09500671562969,0.6563497767955038,2020-10
mote,ML48,33.09500671562969,0.6803497767955038,2020-10
mote,ML48,32.57016984031307,0.6951481357333951,2020-10
mote,ML48,32.57016984031307,0.6811481357333952,2020-10
mote,ML48,30.85484351691611,0.6474927199308302,2020-10
mote,ML48,30.85484351691611,0.6564927199308302,2020-10
mote,ML88,37.96968671679198,0.19632275690222017,2020-10
mote,ML88,37.96968671679198,0.18532275690222016,2020-10
mote,ML88,36.995269423558895,0.23176926366734268,2020-10
mote,ML88,36.995269423558895,0.27776926366734267,2020-10
mote,ML88,36.01055764411028,0.3517606316717254,2020-10
mote,ML88,36.01055764411028,0.2727606316717254,2020-10
mote,ML88,35.01438596491228,0.42811644382765174,2020-10
mote,ML88,35.01438596491228,0.5101164438276518,2020-10
mote,ML88,34.4443057570796,0.605171097523918,2020-10
mote,ML88,34.4443057570796,0.599171097523918,2020-10
mote,ML88,33.09500671562969,0.6289569196526468,2020-10
mote,ML88,33.09500671562969,0.6369569196526468,2020-10
mote,ML88,32.57016984031307,0.6385302785905379,2020-10
mote,ML88,32.57016984031307,0.6295302785905379,2020-10
mote,ML88,30.85484351691611,0.6027927199308302,2020-10
mote,ML88,30.85484351691611,0.7067927199308301,2020-10
mote,ML47,37.96968671679198,0.22589910164245944,2020-10
mote,ML47,36.01055764411028,0.25467162713563196,2020-10
mote,ML47,36.01055764411028,0.29267162713563194,2020-10
mote,ML47,35.01438596491228,0.3591950152562235,2020-10
mote,ML47,35.01438596491228,0.4361950152562235,2020-10
mote,ML47,34.4443057570796,0.5517282403810608,2020-10
mote,ML47,34.4443057570796,0.5617282403810608,2020-10
mote,ML47,33.09500671562969,0.6645640625097899,2020-10
mote,ML47,33.09500671562969,0.6265640625097899,2020-10
mote,ML47,32.57016984031307,0.6379124214476807,2020-10
mote,ML47,32.57016984031307,0.6389124214476807,2020-10
mote,ML47,30.85484351691611,0.6900927199308304,2020-10
mote,ML47,30.85484351691611,0.6540927199308305,2020-10
mote,ML8,37.96968671679198,0.22668720261594466,2020-10
mote,ML8,36.995269423558895,0.09520506242837277,2020-10
mote,ML8,36.01055764411028,0.27514663625995794,2020-10
mote,ML8,35.01438596491228,0.43725930097050886,2020-10
mote,ML8,35.01438596491228,0.44225930097050886,2020-10
mote,ML8,34.4443057570796,0.4992175260953462,2020-10
mote,ML8,34.4443057570796,0.5562175260953462,2020-10
mote,ML8,33.09500671562969,0.6370497767955043,2020-10
mote,ML8,33.09500671562969,0.6500497767955044,2020-10
mote,ML8,32.57016984031307,0.6207267071619662,2020-10
mote,ML8,32.57016984031307,0.6597267071619662,2020-10
mote,ML8,30.85484351691611,0.625407005645116,2020-10
mote,ML8,30.85484351691611,0.7084070056451159,2020-10
mote,ML75,37.96968671679198,0.030052008417071396,2020-10
mote,ML75,36.995269423558895,0.173058946951958,2020-10
mote,ML75,36.995269423558895,0.19205894695195802,2020-10
mote,ML75,36.01055764411028,0.4760703177949297,2020-10
mote,ML75,36.01055764411028,0.2560703177949297,2020-10
mote,ML75,35.01438596491228,0.42824501525622316,2020-10
mote,ML75,35.01438596491228,0.5782450152562232,2020-10
mote,ML75,34.4443057570796,0.5969889546667749,2020-10
mote,ML75,34.4443057570796,0.6049889546667749,2020-10
mote,ML75,33.09500671562969,0.7048212053669324,2020-10
mote,ML75,33.09500671562969,0.6598212053669325,2020-10
mote,ML75,32.57016984031307,0.6559981357333948,2020-10
mote,ML75,32.57016984031307,0.6309981357333948,2020-10
mote,ML75,30.85484351691611,0.6384570056451159,2020-10
mote,ML75,30.85484351691611,0.6664570056451159,2020-10
mote,ML51,37.96968671679198,0.15141681421819808,2020-10
mote,ML51,37.96968671679198,0.19941681421819807,2020-10
mote,ML51,36.995269423558895,0.21891283147554327,2020-10
mote,ML51,36.995269423558895,0.2799128314755433,2020-10
mote,ML51,36.01055764411028,0.16199399932990136,2020-10
mote,ML51,36.01055764411028,0.2799939993299014,2020-10
mote,ML51,35.01438596491228,0.4032307295419372,2020-10
mote,ML51,34.4443057570796,0.5157603832382038,2020-10
mote,ML51,34.4443057570796,0.4907603832382038,2020-10
mote,ML51,33.09500671562969,0.6355926339383607,2020-10
mote,ML51,33.09500671562969,0.6055926339383607,2020-10
mote,ML51,32.57016984031307,0.6572695643048236,2020-10
mote,ML51,32.57016984031307,0.6282695643048236,2020-10
mote,ML51,30.85484351691611,0.6425070056451156,2020-10
mote,ML51,30.85484351691611,0.6285070056451156,2020-10
mote,ML62,36.995269423558895,0.08576671599912845,2020-10
mote,ML62,36.01055764411028,0.172917680864873,2020-10
mote,ML62,36.01055764411028,0.239917680864873,2020-10
mote,ML62,35.01438596491228,0.49521644382765156,2020-10
mote,ML62,35.01438596491228,0.49421644382765156,2020-10
mote,ML62,34.4443057570796,0.6405318118096327,2020-10
mote,ML62,34.4443057570796,0.6385318118096327,2020-10
mote,ML62,33.09500671562969,0.6793640625097892,2020-10
mote,ML62,33.09500671562969,0.5943640625097891,2020-10
mote,ML62,32.57016984031307,0.6395409928762525,2020-10
mote,ML62,32.57016984031307,0.6685409928762526,2020-10
mote,ML62,30.85484351691611,0.6675570056451158,2020-10
mote,ML62,30.85484351691611,0.6285570056451157,2020-10
mote,ML29,37.96968671679198,0.14868720261594465,2020-10
mote,ML29,36.995269423558895,0.14520506242837278,2020-10
mote,ML29,36.995269423558895,0.25420506242837276,2020-10
mote,ML29,36.01055764411028,0.30114663625995797,2020-10
mote,ML29,36.01055764411028,0.372146636259958,2020-10
mote,ML29,35.01438596491228,0.48525930097050884,2020-10
mote,ML29,35.01438596491228,0.42125930097050884,2020-10
mote,ML29,34.4443057570796,0.6122175260953462,2020-10
mote,ML29,34.4443057570796,0.6202175260953462,2020-10
mote,ML29,33.09500671562969,0.6300497767955043,2020-10
mote,ML29,33.09500671562969,0.6220497767955043,2020-10
mote,ML29,32.57016984031307,0.6697267071619663,2020-10
mote,ML29,32.57016984031307,0.6297267071619662,2020-10
mote,ML29,30.85484351691611,0.615407005645116,2020-10
mote,ML29,30.85484351691611,0.667407005645116,2020-10
mote,ML3,36.01055764411028,0.2290703177949297,2020-10
mote,ML3,36.01055764411028,0.27307031779492974,2020-10
mote,ML3,35.01438596491228,0.5422450152562232,2020-10
mote,ML3,35.01438596491228,0.47624501525622315,2020-10
mote,ML3,34.4443057570796,0.564988954666775,2020-10
mote,ML3,34.4443057570796,0.555988954666775,2020-10
mote,ML3,33.09500671562969,0.6578212053669324,2020-10
mote,ML3,33.09500671562969,0.6388212053669324,2020-10
mote,ML3,32.57016984031307,0.6439981357333948,2020-10
mote,ML3,32.57016984031307,0.6419981357333948,2020-10
mote,ML3,30.85484351691611,0.6444570056451159,2020-10
mote,ML3,30.85484351691611,0.6164570056451159,2020-10
mote,ML84,37.96968671679198,0.13741681421819807,2020-10
mote,ML84,37.96968671679198,0.14841681421819808,2020-10
mote,ML84,36.995269423558895,0.13391283147554328,2020-10
mote,ML84,36.995269423558895,0.2339128314755433,2020-10
mote,ML84,36.01055764411028,0.21199399932990134,2020-10
mote,ML84,36.01055764411028,0.35999399932990134,2020-10
mote,ML84,35.01438596491228,0.3302307295419372,2020-10
mote,ML84,34.4443057570796,0.6067603832382038,2020-10
mote,ML84,34.4443057570796,0.5877603832382038,2020-10
mote,ML84,33.09500671562969,0.6995926339383607,2020-10
mote,ML84,33.09500671562969,0.6165926339383607,2020-10
mote,ML84,32.57016984031307,0.7012695643048236,2020-10
mote,ML84,32.57016984031307,0.6232695643048236,2020-10
mote,ML84,30.85484351691611,0.6295070056451156,2020-10
mote,ML84,30.85484351691611,0.6345070056451156,2020-10
mote,ML34,36.995269423558895,0.2507667159991285,2020-10
mote,ML34,36.995269423558895,0.34376671599912845,2020-10
mote,ML34,36.01055764411028,0.478917680864873,2020-10
