nursery,geno,max_temp,fvfm,date
fwc,FM19,38,0,2020-10
fwc,FM19,37,0.003,2020-10
fwc,FM19,37,0.137,2020-10
fwc,FM19,36,0.123,2020-10
fwc,FM19,36,0.151,2020-10
fwc,FM19,35,0.233,2020-10
fwc,FM19,35,0.256,2020-10
fwc,FM19,34,0.539,2020-10
fwc,FM19,34,0.571,2020-10
fwc,FM19,33,0.623,2020-10
fwc,FM19,33,0.654,2020-10
fwc,FM19,32,0.606,2020-10
fwc,FM19,32,0.659,2020-10
fwc,FM19,30,0.584,2020-10
fwc,FM19,30,0.608,2020-10
fwc,CM6,38,0,2020-10
fwc,CM6,38,0,2020-10
fwc,CM6,37,0.128,2020-10
fwc,CM6,36,0.134,2020-10
fwc,CM6,36,0.145,2020-10
fwc,CM6,35,0.24,2020-10
fwc,CM6,35,0.29,2020-10
fwc,CM6,34,0.538,2020-10
fwc,CM6,34,0.525,2020-10
fwc,CM6,33,0.61,2020-10
fwc,CM6,33,0.626,2020-10
fwc,CM6,32,0.623,2020-10
fwc,CM6,32,0.584,2020-10
fwc,CM6,30,0.617,2020-10
fwc,CM6,30,0.617,2020-10
fwc,CB024,38,0,2020-10
fwc,CB024,38,0,2020-10
fwc,CB024,37,0,2020-10
fwc,CB024,37,0,2020-10
fwc,CB024,36,0.231,2020-10
fwc,CB024,35,0.398,2020-10
fwc,CB024,35,0.379,2020-10
fwc,CB024,34,0.566,2020-10
fwc,CB024,34,0.583,2020-10
fwc,CB024,33,0.71,2020-10
fwc,CB024,33,0.67,2020-10
fwc,CB024,32,0.633,2020-10
fwc,CB024,32,0.614,2020-10
fwc,CB024,30,0.614,2020-10
fwc,CB024,30,0.621,2020-10
fwc,ML5,38,0.127,2020-10
fwc,ML5,37,0.173,2020-10
fwc,ML5,37,0,2020-10
fwc,ML5,36,0.258,2020-10
fwc,ML5,36,0.332,2020-10
fwc,ML5,35,0.414,2020-10
fwc,ML5,35,0.503,2020-10
fwc,ML5,34,0.6,2020-10
fwc,ML5,34,0.646,2020-10
fwc,ML5,33,0.657,2020-10
fwc,ML5,33,0.63,2020-10
fwc,ML5,32,0.679,2020-10
fwc,ML5,32,0.667,2020-10
fwc,ML5,30,0.645,2020-10
fwc,ML5,30,0.611,2020-10
fwc,ML1,38,0.192,2020-10
fwc,ML1,38,0.174,2020-10
fwc,ML1,37,0.097,2020-10
fwc,ML1,37,0.17,2020-10
fwc,ML1,36,0.052,2020-10
fwc,ML1,36,0.238,2020-10
fwc,ML1,35,0.446,2020-10
fwc,ML1,35,0.287,2020-10
fwc,ML1,34,0.551,2020-10
fwc,ML1,34,0.642,2020-10
fwc,ML1,33,0.627,2020-10
fwc,ML1,33,0.654,2020-10
fwc,ML1,32,0.636,2020-10
fwc,ML1,32,0.625,2020-10
fwc,ML1,30,0.632,2020-10
fwc,ML1,30,0.686,2020-10
fwc,FM12,38,0.056,2020-10
fwc,FM12,37,0.219,2020-10
fwc,FM12,37,0.139,2020-10
fwc,FM12,36,0.121,2020-10
fwc,FM12,36,0.106,2020-10
fwc,FM12,35,0.351,2020-10
fwc,FM12,35,0.488,2020-10
fwc,FM12,34,0.59,2020-10
fwc,FM12,34,0.543,2020-10
fwc,FM12,33,0.63,2020-10
fwc,FM12,33,0.635,2020-10
fwc,FM12,32,0.619,2020-10
fwc,FM12,32,0.644,2020-10
fwc,FM12,30,0.653,2020-10
fwc,FM12,30,0.621,2020-10
fwc,TDT1,38,0.169,2020-10
fwc,TDT1,38,0.045,2020-10
fwc,TDT1,37,0.167,2020-10
fwc,TDT1,37,0.149,2020-10
fwc,TDT1,36,0,2020-10
fwc,TDT1,36,0.249,2020-10
fwc,TDT1,35,0.336,2020-10
fwc,TDT1,35,0.228,2020-10
fwc,TDT1,34,0.596,2020-10
fwc,TDT1,34,0.641,2020-10
fwc,TDT1,33,0.657,2020-10
fwc,TDT1,33,0.644,2020-10
fwc,TDT1,32,0.652,2020-10
fwc,TDT1,32,0.664,2020-10
fwc,TDT1,30,0.652,2020-10
fwc,TDT1,30,0.66,2020-10
fwc,FM9,38,0.173,2020-10
fwc,FM9,37,0,2020-10
fwc,FM9,37,0,2020-10
fwc,FM9,36,0.303,2020-10
fwc,FM9,36,0.302,2020-10
fwc,FM9,35,0.322,2020-10
fwc,FM9,35,0.297,2020-10
fwc,FM9,34,0.572,2020-10
fwc,FM9,34,0.555,2020-10
fwc,FM9,33,0.598,2020-10
fwc,FM9,33,0.599,2020-10
fwc,FM9,32,0.622,2020-10
fwc,FM9,32,0.621,2020-10
fwc,FM9,30,0.619,2020-10
fwc,FM9,30,0.628,2020-10
fwc,FM13,38,0,2020-10
fwc,FM13,38,0,2020-10
fwc,FM13,37,0.008,2020-10
fwc,FM13,37,0.082,2020-10
fwc,FM13,36,0.169,2020-10
fwc,FM13,36,0.16,2020-10
fwc,FM13,35,0.26,2020-10
fwc,FM13,35,0.355,2020-10
fwc,FM13,34,0.548,2020-10
fwc,FM13,33,0.621,2020-10
fwc,FM13,33,0.612,2020-10
fwc,FM13,32,0.591,2020-10
fwc,FM13,32,0.587,2020-10
fwc,FM13,30,0.604,2020-10
fwc,FM13,30,0.614,2020-10
fwc,FM20,38,0.12,2020-10
fwc,FM20,37,0.121,2020-10
fwc,FM20,37,0,2020-10
fwc,FM20,36,0.207,2020-10
fwc,FM20,36,0.186,2020-10
fwc,FM20,35,0.288,2020-10
fwc,FM20,35,0.46,2020-10
fwc,FM20,34,0.551,2020-10
fwc,FM20,34,0.585,2020-10
fwc,FM20,33,0.587,2020-10
fwc,FM20,33,0.634,2020-10
fwc,FM20,32,0.625,2020-10
fwc,FM20,32,0.65,2020-10
fwc,FM20,30,0.625,2020-10
fwc,FM20,30,0.631,2020-10
fwc,CM5,38,0,2020-10
fwc,CM5,38,0,2020-10
fwc,CM5,37,0.155,2020-10
fwc,CM5,36,0.206,2020-10
fwc,CM5,36,0.237,2020-10
fwc,CM5,35,0.382,2020-10
fwc,CM5,35,0.379,2020-10
fwc,CM5,34,0.571,2020-10
fwc,CM5,33,0.626,2020-10
fwc,CM5,33,0.632,2020-10
fwc,CM5,32,0.638,2020-10
fwc,CM5,32,0.662,2020-10
fwc,CM5,30,0.637,2020-10
fwc,CM5,30,0.704,2020-10
fwc,ML7,38,0,2020-10
fwc,ML7,37,0.077,2020-10
fwc,ML7,37,0.104,2020-10
fwc,ML7,36,0.137,2020-10
fwc,ML7,36,0.213,2020-10
fwc,ML7,35,0.41,2020-10
fwc,ML7,34,0.554,2020-10
fwc,ML7,34,0.543,2020-10
fwc,ML7,33,0.604,2020-10
fwc,ML7,33,0.611,2020-10
fwc,ML7,32,0.591,2020-10
fwc,ML7,32,0.595,2020-10
fwc,ML7,30,0.637,2020-10
fwc,ML7,30,0.682,2020-10
fwc,ApalCCN4,38,0.18,2020-10
fwc,ApalCCN4,38,0.126,2020-10
fwc,ApalCCN4,37,0.187,2020-10
fwc,ApalCCN4,37,0.168,2020-10
fwc,ApalCCN4,36,0.385,2020-10
fwc,ApalCCN4,36,0,2020-10
fwc,ApalCCN4,35,0.546,2020-10
fwc,ApalCCN4,35,0.524,2020-10
fwc,ApalCCN4,34,0.613,2020-10
fwc,ApalCCN4,34,0.591,2020-10
fwc,ApalCCN4,33,0.596,2020-10
fwc,ApalCCN4,33,0.562,2020-10
fwc,ApalCCN4,32,0.624,2020-10
fwc,ApalCCN4,32,0.605,2020-10
fwc,ApalCCN4,30,0.625,2020-10
fwc,ApalCCN4,30,0.65,2020-10
fwc,ML50,35,0.333,2020-10
fwc,ML50,35,0.221,2020-10
fwc,ML50,36,0.167,2020-10
fwc,ML50,36,0.283,2020-10
fwc,ML50,37,0.189,2020-10
fwc,ML50,38,0,2020-10
fwc,ML50,38,0,2020-10
fwc,ML50,34,0.436,2020-10
fwc,ML50,34,0.567,2020-10
fwc,ML50,33,0.574,2020-10
fwc,ML50,33,0.593,2020-10
fwc,ML50,32,0.574,2020-10
fwc,ML50,32,0.57,2020-10
fwc,ML50,30,0.624,2020-10
fwc,ML50,30,0.62,2020-10
fwc,ML3,35,0.362,2020-10
fwc,ML3,35,0.413,2020-10
fwc,ML3,36,0.19,2020-10
fwc,ML3,36,0.193,2020-10
fwc,ML3,37,0.099,2020-10
fwc,ML3,37,0.194,2020-10
fwc,ML3,38,0.18,2020-10
fwc,ML3,34,0.523,2020-10
fwc,ML3,34,0.619,2020-10
fwc,ML3,33,0.602,2020-10
fwc,ML3,33,0.614,2020-10
fwc,ML3,32,0.619,2020-10
fwc,ML3,32,0.696,2020-10
fwc,ML3,30,0.586,2020-10
fwc,ML3,30,0.616,2020-10
fwc,TDT2,35,0.466,2020-10
fwc,TDT2,35,0.446,2020-10
fwc,TDT2,36,0.176,2020-10
fwc,TDT2,36,0.219,2020-10
fwc,TDT2,37,0.168,2020-10
fwc,TDT2,38,0,2020-10
fwc,TDT2,38,0,2020-10
fwc,TDT2,34,0.558,2020-10
fwc,TDT2,34,0.623,2020-10
fwc,TDT2,33,0.604,2020-10
fwc,TDT2,33,0.636,2020-10
fwc,TDT2,32,0.657,2020-10
fwc,TDT2,32,0.633,2020-10
fwc,TDT2,30,0.603,2020-10
fwc,TDT2,30,0.644,2020-10
fwc,ML31,35,0.297,2020-10
fwc,ML31,35,0.309,2020-10
fwc,ML31,36,0.275,2020-10
fwc,ML31,36,0.215,2020-10
fwc,ML31,37,0.196,2020-10
fwc,ML31,37,0.191,2020-10
fwc,ML31,38,0.203,2020-10
fwc,ML31,38,0.191,2020-10
fwc,ML31,34,0.544,2020-10
fwc,ML31,33,0.644,2020-10
fwc,ML31,33,0.585,2020-10
fwc,ML31,32,0.606,2020-10
fwc,ML31,32,0.606,2020-10
fwc,ML31,30,0.634,2020-10
fwc,ML31,30,0.609,2020-10
fwc,ML57,35,0.441,2020-10
fwc,ML57,36,0.135,2020-10
fwc,ML57,36,0.202,2020-10
fwc,ML57,37,0.131,2020-10
fwc,ML57,37,0.156,2020-10
fwc,ML57,38,0,2020-10
fwc,ML57,38,0.146,2020-10
fwc,ML57,34,0.402,2020-10
fwc,ML57,34,0.413,2020-10
fwc,ML57,33,0.639,2020-10
fwc,ML57,33,0.591,2020-10
fwc,ML57,32,0.653,2020-10
fwc,ML57,32,0.602,2020-10
fwc,ML57,30,0.647,2020-10
fwc,ML57,30,0.624,2020-10
fwc,ML75,35,0.272,2020-10
fwc,ML75,35,0.387,2020-10
fwc,ML75,36,0.288,2020-10
fwc,ML75,37,0.089,2020-10
fwc,ML75,37,0.099,2020-10
fwc,ML75,38,0,2020-10
fwc,ML75,38,0,2020-10
fwc,ML75,34,0.552,2020-10
fwc,ML75,34,0.564,2020-10
fwc,ML75,33,0.622,2020-10
fwc,ML75,33,0.638,2020-10
fwc,ML75,32,0.544,2020-10
fwc,ML75,32,0.556,2020-10
fwc,ML75,30,0.629,2020-10
fwc,ML75,30,0.597,2020-10
