nursery,geno,max_temp,fvfm,date
nsu,kjs6,30.055474600870827,0.6365237920966197,2020-08
nsu,kjs6,30.055474600870827,0.6285237920966197,2020-08
nsu,kjs6,31.01502467343977,0.6304966828689832,2020-08
nsu,kjs6,31.01502467343977,0.6054966828689832,2020-08
nsu,kjs6,31.986177068214804,0.6294071727705961,2020-08
nsu,kjs6,31.986177068214804,0.6074071727705961,2020-08
nsu,kjs6,32.9696313497823,0.5915922859698399,2020-08
nsu,kjs6,32.9696313497823,0.61859228596984,2020-08
nsu,kjs6,34.00301463718468,0.5574831233023269,2020-08
nsu,kjs6,34.00301463718468,0.5784831233023268,2020-08
nsu,kjs6,34.92608221737777,0.49056805057768116,2020-08
nsu,kjs6,35.91483027094363,0.2705295827317037,2020-08
nsu,kjs6,35.91483027094363,0.3555295827317037,2020-08
nsu,kjs6,36.87316412332607,0.17860835128604932,2020-08
nsu,kjs9,30.055474600870827,0.6494706685095786,2020-08
nsu,kjs9,30.055474600870827,0.6784706685095786,2020-08
nsu,kjs9,31.01502467343977,0.6148166330325086,2020-08
nsu,kjs9,31.01502467343977,0.6228166330325086,2020-08
nsu,kjs9,31.986177068214804,0.6233937662388216,2020-08
nsu,kjs9,31.986177068214804,0.6183937662388216,2020-08
nsu,kjs9,32.9696313497823,0.6129172779090362,2020-08
nsu,kjs9,32.9696313497823,0.6159172779090362,2020-08
nsu,kjs9,34.00301463718468,0.5281261500894316,2020-08
nsu,kjs9,34.00301463718468,0.5341261500894317,2020-08
nsu,kjs9,34.92608221737777,0.5706919630975927,2020-08
nsu,kjs9,35.91483027094363,0.06946330851993504,2020-08
nsu,kjs9,35.91483027094363,0.34746330851993507,2020-08
nsu,kjs9,36.87316412332607,0.13030858100104703,2020-08
nsu,kjs17,30.055474600870827,0.6534175449225376,2020-08
nsu,kjs17,30.055474600870827,0.6574175449225376,2020-08
nsu,kjs17,31.01502467343977,0.635136583196034,2020-08
nsu,kjs17,31.01502467343977,0.623136583196034,2020-08
nsu,kjs17,31.986177068214804,0.6413803597070472,2020-08
nsu,kjs17,31.986177068214804,0.6733803597070471,2020-08
nsu,kjs17,32.9696313497823,0.6202422698482325,2020-08
nsu,kjs17,32.9696313497823,0.6572422698482325,2020-08
nsu,kjs17,34.00301463718468,0.6867691768765363,2020-08
nsu,kjs17,34.00301463718468,0.6597691768765364,2020-08
nsu,kjs17,34.92608221737777,0.5118158756175041,2020-08
nsu,kjs17,34.92608221737777,0.5238158756175041,2020-08
nsu,kjs17,35.91483027094363,0.22839703430816644,2020-08
nsu,kjs17,35.91483027094363,0.2533970343081664,2020-08
nsu,kjs17,36.87316412332607,0.17900881071604471,2020-08
nsu,kjs20,30.055474600870827,0.6723644213354966,2020-08
nsu,kjs20,30.055474600870827,0.6663644213354966,2020-08
nsu,kjs20,31.01502467343977,0.6444565333595594,2020-08
nsu,kjs20,31.01502467343977,0.6344565333595594,2020-08
nsu,kjs20,31.986177068214804,0.6663669531752725,2020-08
nsu,kjs20,31.986177068214804,0.6393669531752726,2020-08
nsu,kjs20,32.9696313497823,0.6635672617874289,2020-08
nsu,kjs20,32.9696313497823,0.6805672617874289,2020-08
nsu,kjs20,34.00301463718468,0.6064122036636412,2020-08
nsu,kjs20,34.00301463718468,0.6144122036636412,2020-08
nsu,kjs20,34.92608221737777,0.5209397881374158,2020-08
nsu,kjs20,34.92608221737777,0.4619397881374158,2020-08
nsu,kjs20,35.91483027094363,0.31933076009639777,2020-08
nsu,kjs20,36.87316412332607,0.14470904043104238,2020-08
nsu,kjs20,36.87316412332607,0.14970904043104236,2020-08
nsu,kjs29,30.055474600870827,0.6763294947491154,2020-08
nsu,kjs29,30.055474600870827,0.6513294947491154,2020-08
nsu,kjs29,31.01502467343977,0.6049194324407003,2020-08
nsu,kjs29,31.01502467343977,0.5829194324407003,2020-08
nsu,kjs29,31.986177068214804,0.6785839491630201,2020-08
nsu,kjs29,31.986177068214804,0.6305839491630201,2020-08
nsu,kjs29,32.9696313497823,0.6201059030751599,2020-08
nsu,kjs29,32.9696313497823,0.6221059030751599,2020-08
nsu,kjs29,34.00301463718468,0.5673049579075283,2020-08
nsu,kjs29,34.00301463718468,0.5673049579075283,2020-08
