nursery,geno,max_temp,fvfm,date
fwc,FM19,37.9655935483871,0.14819303385416505,2020-10
fwc,FM19,36.96465806451613,-0.02142521421370988,2020-10
fwc,FM19,36.96465806451613,0.11257478578629013,2020-10
fwc,FM19,35.967464516129034,0.16170963541666672,2020-10
fwc,FM19,35.967464516129034,0.18970963541666672,2020-10
fwc,FM19,35.00942580645162,0.2924944661458333,2020-10
fwc,FM19,35.00942580645162,0.3154944661458333,2020-10
fwc,FM19,34.39004916827464,0.5533164062500003,2020-10
fwc,FM19,34.39004916827464,0.5853164062500003,2020-10
fwc,FM19,33.03444104140264,0.6341735026041666,2020-10
fwc,FM19,33.03444104140264,0.6651735026041666,2020-10
fwc,FM19,32.56007572749298,0.5982369791666667,2020-10
fwc,FM19,32.56007572749298,0.6512369791666668,2020-10
fwc,FM19,30.69207424915448,0.599279296875,2020-10
fwc,FM19,30.69207424915448,0.623279296875,2020-10
fwc,CM6,36.96465806451613,0.1273962143577188,2020-10
fwc,CM6,36.96465806451613,0.1793962143577188,2020-10
fwc,CM6,35.967464516129034,0.15020963541666665,2020-10
fwc,CM6,35.967464516129034,0.16120963541666664,2020-10
fwc,CM6,35.00942580645162,0.24349446614583348,2020-10
fwc,CM6,35.00942580645162,0.29349446614583347,2020-10
fwc,CM6,34.39004916827464,0.5523164062500001,2020-10
fwc,CM6,34.39004916827464,0.5393164062500001,2020-10
fwc,CM6,33.03444104140264,0.6090485026041667,2020-10
fwc,CM6,33.03444104140264,0.6250485026041667,2020-10
fwc,CM6,32.56007572749298,0.6286119791666666,2020-10
fwc,CM6,32.56007572749298,0.5896119791666665,2020-10
fwc,CM6,30.69207424915448,0.6190292968750001,2020-10
fwc,CM6,30.69207424915448,0.6190292968750001,2020-10
fwc,CB024,35.967464516129034,0.22470963541666664,2020-10
fwc,CB024,35.00942580645162,0.3454944661458336,2020-10
fwc,CB024,35.00942580645162,0.3264944661458336,2020-10
fwc,CB024,34.39004916827464,0.5803164062499999,2020-10
fwc,CB024,34.39004916827464,0.5973164062499999,2020-10
fwc,CB024,33.03444104140264,0.6969235026041668,2020-10
fwc,CB024,33.03444104140264,0.6569235026041669,2020-10
fwc,CB024,32.56007572749298,0.6519869791666666,2020-10
fwc,CB024,32.56007572749298,0.6329869791666666,2020-10
fwc,CB024,30.69207424915448,0.6027792968750001,2020-10
fwc,CB024,30.69207424915448,0.6097792968750001,2020-10
fwc,ML5,37.9655935483871,0.15673470052083427,2020-10
fwc,ML5,36.96465806451613,0.1474641867079496,2020-10
fwc,ML5,35.967464516129034,0.1666263020833334,2020-10
fwc,ML5,35.967464516129034,0.2406263020833334,2020-10
fwc,ML5,35.00942580645162,0.4079527994791666,2020-10
fwc,ML5,35.00942580645162,0.4969527994791666,2020-10
fwc,ML5,34.39004916827464,0.5615664062500001,2020-10
fwc,ML5,34.39004916827464,0.6075664062500001,2020-10
fwc,ML5,33.03444104140264,0.6467151692708333,2020-10
fwc,ML5,33.03444104140264,0.6197151692708333,2020-10
fwc,ML5,32.56007572749298,0.6464036458333338,2020-10
fwc,ML5,32.56007572749298,0.6344036458333338,2020-10
fwc,ML5,30.69207424915448,0.6335292968749999,2020-10
fwc,ML5,30.69207424915448,0.5995292968749999,2020-10
fwc,ML1,37.9655935483871,0.21460970052083278,2020-10
fwc,ML1,37.9655935483871,0.19660970052083276,2020-10
fwc,ML1,36.96465806451613,0.09683515444988489,2020-10
fwc,ML1,36.96465806451613,0.1698351544498849,2020-10
fwc,ML1,35.967464516129034,0.22262630208333328,2020-10
fwc,ML1,35.00942580645162,0.44332779947916656,2020-10
fwc,ML1,35.00942580645162,0.28432779947916653,2020-10
fwc,ML1,34.39004916827464,0.5370664062500001,2020-10
fwc,ML1,34.39004916827464,0.6280664062500001,2020-10
fwc,ML1,33.03444104140264,0.6279651692708335,2020-10
fwc,ML1,33.03444104140264,0.6549651692708335,2020-10
fwc,ML1,32.56007572749298,0.6310286458333333,2020-10
fwc,ML1,32.56007572749298,0.6200286458333333,2020-10
fwc,ML1,30.69207424915448,0.6300292968750002,2020-10
fwc,ML1,30.69207424915448,0.6840292968750002,2020-10
fwc,FM12,37.9655935483871,0.07148470052083128,2020-10
fwc,FM12,36.96465806451613,0.24420612219182014,2020-10
fwc,FM12,36.96465806451613,0.16420612219182015,2020-10
fwc,FM12,35.967464516129034,0.18162630208333316,2020-10
fwc,FM12,35.967464516129034,0.16662630208333318,2020-10
fwc,FM12,35.00942580645162,0.3517027994791666,2020-10
fwc,FM12,35.00942580645162,0.4887027994791666,2020-10
fwc,FM12,34.39004916827464,0.60056640625,2020-10
fwc,FM12,34.39004916827464,0.5535664062500001,2020-10
fwc,FM12,33.03444104140264,0.6422151692708336,2020-10
fwc,FM12,33.03444104140264,0.6472151692708336,2020-10
fwc,FM12,32.56007572749298,0.6416536458333332,2020-10
fwc,FM12,32.56007572749298,0.6666536458333332,2020-10
fwc,FM12,30.69207424915448,0.6605292968750003,2020-10
fwc,FM12,30.69207424915448,0.6285292968750003,2020-10
fwc,TDT1,37.9655935483871,0.19873470052083428,2020-10
fwc,TDT1,37.9655935483871,0.07473470052083427,2020-10
fwc,TDT1,36.96465806451613,0.14146418670794964,2020-10
fwc,TDT1,36.96465806451613,0.12346418670794962,2020-10
fwc,TDT1,35.967464516129034,0.2336263020833334,2020-10
fwc,TDT1,35.967464516129034,0.1576263020833334,2020-10
fwc,TDT1,35.00942580645162,0.3299527994791666,2020-10
fwc,TDT1,34.39004916827464,0.5575664062500001,2020-10
