"2020-10-07";"23:22:30";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-06";"21:06:07";"SCHS";"";"Chart start ";""
"5";"2020-10-06";"21:06:08";"C";"";"File Nr. 404 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2005005";"2020-10-06";"21:39:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2011135";"2020-10-06";"21:39:39";"F";"9844";"35";"61";"0";"0.426";"0.0"
"2015005";"2020-10-06";"21:39:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2016555";"2020-10-06";"21:39:44";"F";"9845";"52";"109";"0";"0.523";"0.0"
"2020005";"2020-10-06";"21:39:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2023495";"2020-10-06";"21:39:51";"F";"9846";"64";"169";"0";"0.621";"0.0"
"2027005";"2020-10-06";"21:39:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2032555";"2020-10-06";"21:40:00";"F";"9847";"202";"285";"0";"0.291";"0.0"
"2036005";"2020-10-06";"21:40:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2042825";"2020-10-06";"21:40:10";"F";"9848";"122";"172";"0";"0.291";"0.0"
"2046005";"2020-10-06";"21:40:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2050395";"2020-10-06";"21:40:18";"F";"9849";"46";"96";"0";"0.521";"0.0"
"2054005";"2020-10-06";"21:40:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2055645";"2020-10-06";"21:40:23";"F";"9850";"88";"216";"0";"0.593";"0.0"
"2059005";"2020-10-06";"21:40:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2062695";"2020-10-06";"21:40:30";"F";"9851";"122";"145";"0";"0.159";"0.0"
"2066005";"2020-10-06";"21:40:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2070365";"2020-10-06";"21:40:38";"F";"9852";"193";"193";"0";"0.000";"0.0"
"2074005";"2020-10-06";"21:40:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2076865";"2020-10-06";"21:40:44";"F";"9853";"178";"476";"0";"0.626";"0.0"
"2080005";"2020-10-06";"21:40:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2082585";"2020-10-06";"21:40:50";"F";"9854";"88";"414";"0";"0.787";"0.0"
"2086005";"2020-10-06";"21:40:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2088535";"2020-10-06";"21:40:56";"F";"9855";"273";"505";"0";"0.459";"0.0"
"2092005";"2020-10-06";"21:41:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2093645";"2020-10-06";"21:41:01";"F";"9856";"309";"542";"0";"0.430";"0.0"
"2097005";"2020-10-06";"21:41:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2099645";"2020-10-06";"21:41:07";"F";"9857";"136";"255";"0";"0.467";"0.0"
"2103005";"2020-10-06";"21:41:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2103735";"2020-10-06";"21:41:11";"F";"9858";"88";"175";"0";"0.497";"0.0"
"2107005";"2020-10-06";"21:41:15";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 31.8 ";""
"2109435";"2020-10-06";"21:41:17";"F";"9859";"94";"197";"0";"0.523";"0.0"
"2113005";"2020-10-06";"21:41:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2115045";"2020-10-06";"21:41:23";"F";"9860";"98";"293";"0";"0.666";"0.0"
"2119005";"2020-10-06";"21:41:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2120985";"2020-10-06";"21:41:28";"F";"9861";"91";"103";"0";"0.117";"0.0"
"2120990";"2020-10-06";"21:41:28";"SCHE";"";"Chart stop ";""
"2124005";"2020-10-06";"21:41:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"2245000";"2020-10-06";"21:43:32";"SCHS";"";"Chart start ";""
"2245005";"2020-10-06";"21:43:33";"C";"";"File Nr. 407 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2269945";"2020-10-06";"21:43:57";"F";"9862";"58";"109";"0";"0.468";"0.0"
"2273005";"2020-10-06";"21:44:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2276295";"2020-10-06";"21:44:04";"F";"9863";"115";"264";"0";"0.564";"0.0"
"2280005";"2020-10-06";"21:44:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2286475";"2020-10-06";"21:44:14";"F";"9864";"270";"1184";"0";"0.772";"0.0"
"2290005";"2020-10-06";"21:44:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2292645";"2020-10-06";"21:44:20";"F";"9865";"602";"1409";"0";"0.573";"0.0"
"2296005";"2020-10-06";"21:44:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2299355";"2020-10-06";"21:44:27";"F";"9866";"339";"650";"0";"0.478";"0.0"
"2303005";"2020-10-06";"21:44:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2304445";"2020-10-06";"21:44:32";"F";"9867";"274";"607";"0";"0.549";"0.0"
"2308005";"2020-10-06";"21:44:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2312395";"2020-10-06";"21:44:40";"F";"9868";"459";"847";"0";"0.458";"0.0"
"2316005";"2020-10-06";"21:44:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2317065";"2020-10-06";"21:44:45";"F";"9869";"340";"685";"0";"0.504";"0.0"
"2321005";"2020-10-06";"21:44:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2325715";"2020-10-06";"21:44:53";"F";"9870";"48";"154";"0";"0.688";"0.0"
"2329005";"2020-10-06";"21:44:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2331915";"2020-10-06";"21:44:59";"F";"9871";"72";"159";"0";"0.547";"0.0"
"2335005";"2020-10-06";"21:45:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2340535";"2020-10-06";"21:45:08";"F";"9872";"116";"394";"0";"0.706";"0.0"
"2344005";"2020-10-06";"21:45:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2347655";"2020-10-06";"21:45:15";"F";"9873";"301";"972";"0";"0.690";"0.0"
"2351005";"2020-10-06";"21:45:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2354775";"2020-10-06";"21:45:22";"F";"9874";"395";"967";"0";"0.592";"0.0"
"2358005";"2020-10-06";"21:45:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2383935";"2020-10-06";"21:45:51";"F";"9875";"222";"400";"0";"0.445";"0.0"
"2387005";"2020-10-06";"21:45:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2390855";"2020-10-06";"21:45:58";"F";"9876";"203";"384";"0";"0.471";"0.0"
"2394005";"2020-10-06";"21:46:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2396175";"2020-10-06";"21:46:04";"F";"9877";"185";"342";"0";"0.459";"0.0"
"2400005";"2020-10-06";"21:46:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2401185";"2020-10-06";"21:46:09";"F";"9878";"78";"399";"0";"0.805";"0.0"
"2405005";"2020-10-06";"21:46:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2406125";"2020-10-06";"21:46:14";"F";"9879";"148";"308";"0";"0.519";"0.0"
"2411005";"2020-10-06";"21:46:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2413435";"2020-10-06";"21:46:21";"F";"9880";"180";"319";"0";"0.436";"0.0"
"2417005";"2020-10-06";"21:46:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2419135";"2020-10-06";"21:46:27";"F";"9881";"85";"239";"0";"0.644";"0.0"
"2423005";"2020-10-06";"21:46:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2425665";"2020-10-06";"21:46:33";"F";"9882";"181";"347";"0";"0.478";"0.0"
"2430005";"2020-10-06";"21:46:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2433755";"2020-10-06";"21:46:41";"F";"9883";"167";"406";"0";"0.589";"0.0"
"2438005";"2020-10-06";"21:46:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2444185";"2020-10-06";"21:46:52";"F";"9884";"187";"582";"0";"0.679";"0.0"
"2448005";"2020-10-06";"21:46:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2451035";"2020-10-06";"21:46:59";"F";"9885";"217";"433";"0";"0.499";"0.0"
"2455005";"2020-10-06";"21:47:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2458445";"2020-10-06";"21:47:06";"F";"9886";"193";"596";"0";"0.676";"0.0"
"2462005";"2020-10-06";"21:47:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2465895";"2020-10-06";"21:47:13";"F";"9887";"150";"366";"0";"0.590";"0.0"
"2469005";"2020-10-06";"21:47:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2471035";"2020-10-06";"21:47:19";"F";"9888";"162";"414";"0";"0.609";"0.0"
"2476005";"2020-10-06";"21:47:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2479375";"2020-10-06";"21:47:27";"F";"9889";"169";"532";"0";"0.682";"0.0"
"2483005";"2020-10-06";"21:47:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2494055";"2020-10-06";"21:47:42";"F";"9890";"228";"596";"0";"0.617";"0.0"
"2498005";"2020-10-06";"21:47:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2518945";"2020-10-06";"21:48:06";"F";"9891";"498";"816";"0";"0.390";"0.0"
"2522005";"2020-10-06";"21:48:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2524715";"2020-10-06";"21:48:12";"F";"9892";"386";"695";"0";"0.445";"0.0"
"2528005";"2020-10-06";"21:48:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2528305";"2020-10-06";"21:48:16";"F";"9893";"209";"674";"0";"0.690";"0.0"
"2532005";"2020-10-06";"21:48:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2533195";"2020-10-06";"21:48:21";"F";"9894";"251";"682";"0";"0.632";"0.0"
"2537005";"2020-10-06";"21:48:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2540915";"2020-10-06";"21:48:28";"F";"9895";"455";"896";"0";"0.492";"0.0"
"2544005";"2020-10-06";"21:48:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2547535";"2020-10-06";"21:48:35";"F";"9896";"268";"586";"0";"0.543";"0.0"
"2551005";"2020-10-06";"21:48:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2554425";"2020-10-06";"21:48:42";"F";"9897";"282";"723";"0";"0.610";"0.0"
"2558005";"2020-10-06";"21:48:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2562375";"2020-10-06";"21:48:50";"F";"9898";"412";"805";"0";"0.488";"0.0"
"2566005";"2020-10-06";"21:48:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2567455";"2020-10-06";"21:48:55";"F";"9899";"260";"591";"0";"0.560";"0.0"
"2571005";"2020-10-06";"21:48:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2573205";"2020-10-06";"21:49:01";"F";"9900";"225";"634";"0";"0.645";"0.0"
"2577005";"2020-10-06";"21:49:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2583905";"2020-10-06";"21:49:11";"F";"9901";"301";"620";"0";"0.515";"0.0"
"2587005";"2020-10-06";"21:49:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2592765";"2020-10-06";"21:49:20";"F";"9902";"326";"962";"0";"0.661";"0.0"
"2596005";"2020-10-06";"21:49:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2597945";"2020-10-06";"21:49:25";"F";"9903";"283";"1071";"0";"0.736";"0.0"
"2601005";"2020-10-06";"21:49:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2607625";"2020-10-06";"21:49:35";"F";"9904";"275";"857";"0";"0.679";"0.0"
"2611005";"2020-10-06";"21:49:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2613815";"2020-10-06";"21:49:41";"F";"9905";"371";"834";"0";"0.555";"0.0"
"2618005";"2020-10-06";"21:49:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2619685";"2020-10-06";"21:49:47";"F";"9906";"317";"903";"0";"0.649";"0.0"
"2624005";"2020-10-06";"21:49:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2626645";"2020-10-06";"21:49:54";"F";"9907";"392";"844";"0";"0.536";"0.0"
"2626650";"2020-10-06";"21:49:54";"SCHE";"";"Chart stop ";""
"2631005";"2020-10-06";"21:49:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2711000";"2020-10-06";"21:51:18";"SCHS";"";"Chart start ";""
"2711005";"2020-10-06";"21:51:19";"C";"";"File Nr. 408 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2796965";"2020-10-06";"21:52:44";"F";"9908";"353";"1195";"0";"0.705";"0.0"
"2800005";"2020-10-06";"21:52:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2817055";"2020-10-06";"21:53:05";"F";"9909";"145";"386";"0";"0.624";"0.0"
"2821005";"2020-10-06";"21:53:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2828415";"2020-10-06";"21:53:16";"F";"9910";"222";"455";"0";"0.512";"0.0"
"2832005";"2020-10-06";"21:53:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2835535";"2020-10-06";"21:53:23";"F";"9911";"243";"611";"0";"0.602";"0.0"
"2839005";"2020-10-06";"21:53:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2845175";"2020-10-06";"21:53:33";"F";"9912";"87";"331";"0";"0.737";"0.0"
"2849005";"2020-10-06";"21:53:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2853925";"2020-10-06";"21:53:41";"F";"9913";"154";"317";"0";"0.514";"0.0"
"2857005";"2020-10-06";"21:53:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2859055";"2020-10-06";"21:53:47";"F";"9914";"113";"276";"0";"0.591";"0.0"
"2863005";"2020-10-06";"21:53:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2867835";"2020-10-06";"21:53:55";"F";"9915";"75";"241";"0";"0.689";"0.0"
"2871005";"2020-10-06";"21:53:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2875635";"2020-10-06";"21:54:03";"F";"9916";"83";"255";"0";"0.675";"0.0"
"2879005";"2020-10-06";"21:54:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2886775";"2020-10-06";"21:54:14";"F";"9917";"165";"447";"0";"0.631";"0.0"
"2891005";"2020-10-06";"21:54:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2898365";"2020-10-06";"21:54:26";"F";"9918";"122";"332";"0";"0.633";"0.0"
"2902005";"2020-10-06";"21:54:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2906675";"2020-10-06";"21:54:34";"F";"9919";"245";"638";"0";"0.616";"0.0"
"2911005";"2020-10-06";"21:54:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2912105";"2020-10-06";"21:54:40";"F";"9920";"224";"496";"0";"0.548";"0.0"
"2916005";"2020-10-06";"21:54:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2920895";"2020-10-06";"21:54:48";"F";"9921";"251";"606";"0";"0.586";"0.0"
"2925005";"2020-10-06";"21:54:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2927325";"2020-10-06";"21:54:55";"F";"9922";"173";"626";"0";"0.724";"0.0"
"2932005";"2020-10-06";"21:55:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2942665";"2020-10-06";"21:55:10";"F";"9923";"204";"604";"0";"0.662";"0.0"
"2946005";"2020-10-06";"21:55:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2947305";"2020-10-06";"21:55:15";"F";"9924";"214";"599";"0";"0.643";"0.0"
"2952005";"2020-10-06";"21:55:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2956705";"2020-10-06";"21:55:24";"F";"9925";"169";"409";"0";"0.587";"0.0"
"2960005";"2020-10-06";"21:55:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2963595";"2020-10-06";"21:55:31";"F";"9926";"114";"293";"0";"0.611";"0.0"
"2968005";"2020-10-06";"21:55:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2973775";"2020-10-06";"21:55:41";"F";"9927";"223";"536";"0";"0.584";"0.0"
"2978005";"2020-10-06";"21:55:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"2982945";"2020-10-06";"21:55:50";"F";"9928";"169";"371";"0";"0.544";"0.0"
"2987005";"2020-10-06";"21:55:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2990125";"2020-10-06";"21:55:58";"F";"9929";"96";"353";"0";"0.728";"0.0"
"2994005";"2020-10-06";"21:56:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"2996565";"2020-10-06";"21:56:04";"F";"9930";"144";"321";"0";"0.551";"0.0"
"3001005";"2020-10-06";"21:56:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3004275";"2020-10-06";"21:56:12";"F";"9931";"135";"435";"0";"0.690";"0.0"
"3009005";"2020-10-06";"21:56:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3012875";"2020-10-06";"21:56:20";"F";"9932";"227";"610";"0";"0.628";"0.0"
"3017005";"2020-10-06";"21:56:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3018975";"2020-10-06";"21:56:26";"F";"9933";"208";"685";"0";"0.696";"0.0"
"3023005";"2020-10-06";"21:56:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3026815";"2020-10-06";"21:56:34";"F";"9934";"114";"280";"0";"0.593";"0.0"
"3031005";"2020-10-06";"21:56:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"3035285";"2020-10-06";"21:56:43";"F";"9935";"113";"283";"0";"0.601";"0.0"
"3039005";"2020-10-06";"21:56:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3040815";"2020-10-06";"21:56:48";"F";"9936";"106";"576";"0";"0.816";"0.0"
"3045005";"2020-10-06";"21:56:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3065125";"2020-10-06";"21:57:13";"F";"9937";"226";"530";"0";"0.574";"0.0"
"3070005";"2020-10-06";"21:57:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3071235";"2020-10-06";"21:57:19";"F";"9938";"178";"562";"0";"0.683";"0.0"
"3076005";"2020-10-06";"21:57:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3084825";"2020-10-06";"21:57:32";"F";"9939";"189";"517";"0";"0.634";"0.0"
"3089005";"2020-10-06";"21:57:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3095765";"2020-10-06";"21:57:43";"F";"9940";"257";"719";"0";"0.643";"0.0"
"3100005";"2020-10-06";"21:57:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3102995";"2020-10-06";"21:57:50";"F";"9941";"46";"417";"0";"0.890";"0.0"
"3107005";"2020-10-06";"21:57:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3109595";"2020-10-06";"21:57:57";"F";"9942";"149";"335";"0";"0.555";"0.0"
"3114005";"2020-10-06";"21:58:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3116365";"2020-10-06";"21:58:04";"F";"9943";"202";"488";"0";"0.586";"0.0"
"3121005";"2020-10-06";"21:58:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3123835";"2020-10-06";"21:58:11";"F";"9944";"185";"538";"0";"0.656";"0.0"
"3128005";"2020-10-06";"21:58:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3131145";"2020-10-06";"21:58:19";"F";"9945";"206";"541";"0";"0.619";"0.0"
"3136005";"2020-10-06";"21:58:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3138315";"2020-10-06";"21:58:26";"F";"9946";"155";"469";"0";"0.670";"0.0"
"3143005";"2020-10-06";"21:58:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3145775";"2020-10-06";"21:58:33";"F";"9947";"147";"515";"0";"0.715";"0.0"
"3149005";"2020-10-06";"21:58:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3157115";"2020-10-06";"21:58:45";"F";"9948";"220";"648";"0";"0.660";"0.0"
"3162005";"2020-10-06";"21:58:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3179735";"2020-10-06";"21:59:07";"F";"9949";"191";"529";"0";"0.639";"0.0"
"3184005";"2020-10-06";"21:59:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3185955";"2020-10-06";"21:59:13";"F";"9950";"199";"546";"0";"0.636";"0.0"
"3190005";"2020-10-06";"21:59:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3193915";"2020-10-06";"21:59:21";"F";"9951";"159";"338";"0";"0.530";"0.0"
"3198005";"2020-10-06";"21:59:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3198885";"2020-10-06";"21:59:26";"F";"9952";"174";"465";"0";"0.626";"0.0"
"3203005";"2020-10-06";"21:59:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3205705";"2020-10-06";"21:59:33";"F";"9953";"140";"278";"0";"0.496";"0.0"
"3210005";"2020-10-06";"21:59:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3211315";"2020-10-06";"21:59:39";"F";"9954";"123";"326";"0";"0.623";"0.0"
"3216005";"2020-10-06";"21:59:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3218535";"2020-10-06";"21:59:46";"F";"9955";"119";"406";"0";"0.707";"0.0"
"3222005";"2020-10-06";"21:59:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"3230795";"2020-10-06";"21:59:58";"F";"9956";"148";"317";"0";"0.533";"0.0"
"3235005";"2020-10-06";"22:00:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"3238675";"2020-10-06";"22:00:06";"F";"9957";"182";"420";"0";"0.567";"0.0"
"3238680";"2020-10-06";"22:00:06";"SCHE";"";"Chart stop ";""
"3243005";"2020-10-06";"22:00:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"3263000";"2020-10-06";"22:00:30";"SCHS";"";"Chart start ";""
"3263005";"2020-10-06";"22:00:31";"C";"";"File Nr. 409 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3400705";"2020-10-06";"22:02:48";"F";"9958";"49";"62";"0";"0.210";"0.0"
"3404005";"2020-10-06";"22:02:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3411075";"2020-10-06";"22:02:59";"F";"9959";"19";"42";"0";"-";"-"
"3415005";"2020-10-06";"22:03:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3417795";"2020-10-06";"22:03:05";"F";"9960";"14";"57";"0";"0.754";"0.0"
"3422005";"2020-10-06";"22:03:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3423185";"2020-10-06";"22:03:11";"F";"9961";"221";"295";"0";"0.251";"0.0"
"3427005";"2020-10-06";"22:03:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3429175";"2020-10-06";"22:03:17";"F";"9962";"209";"263";"0";"0.205";"0.0"
"3433005";"2020-10-06";"22:03:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3435205";"2020-10-06";"22:03:23";"F";"9963";"167";"214";"0";"0.220";"0.0"
"3439005";"2020-10-06";"22:03:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3440755";"2020-10-06";"22:03:28";"F";"9964";"218";"311";"0";"0.299";"0.0"
"3444005";"2020-10-06";"22:03:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"3445265";"2020-10-06";"22:03:33";"F";"9965";"144";"277";"0";"0.480";"0.0"
"3449005";"2020-10-06";"22:03:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"3453405";"2020-10-06";"22:03:41";"F";"9966";"130";"310";"0";"0.581";"0.0"
"3457005";"2020-10-06";"22:03:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
