"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"324",1804975,2020-10-11,20:00:02,"F",11723,"298",457,0,"0.348","0.0"
"325",1814595,2020-10-11,20:00:12,"F",11724,"366",1125,0,"0.675","0.0"
"326",1819725,2020-10-11,20:00:17,"F",11725,"254",708,0,"0.641","0.0"
"327",1825445,2020-10-11,20:00:23,"F",11726,"304",569,0,"0.466","0.0"
"328",1829405,2020-10-11,20:00:27,"F",11727,"353",696,0,"0.493","0.0"
"329",1835025,2020-10-11,20:00:33,"F",11728,"325",783,0,"0.585","0.0"
"330",1840105,2020-10-11,20:00:38,"F",11729,"210",812,0,"0.741","0.0"
"331",1845915,2020-10-11,20:00:43,"F",11730,"322",885,0,"0.636","0.0"
"332",1969095,2020-10-11,20:02:47,"F",11731,"386",802,0,"0.519","0.0"
"333",1980345,2020-10-11,20:02:58,"F",11732,"207",753,0,"0.725","0.0"
"334",1987135,2020-10-11,20:03:05,"F",11733,"271",552,0,"0.509","0.0"
"335",2010665,2020-10-11,20:03:28,"F",11734,"374",822,0,"0.545","0.0"
"336",2015865,2020-10-11,20:03:33,"F",11735,"266",586,0,"0.546","0.0"
"337",2020355,2020-10-11,20:03:38,"F",11736,"181",382,0,"0.526","0.0"
"338",2026725,2020-10-11,20:03:44,"F",11737,"211",598,0,"0.647","0.0"
"339",2042375,2020-10-11,20:04:00,"F",11738,"367",650,0,"0.435","0.0"
"340",2046825,2020-10-11,20:04:04,"F",11739,"398",653,0,"0.391","0.0"
"341",2082005,2020-10-11,20:04:40,"C",NA,"File Nr. 470 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"342",2112815,2020-10-11,20:05:10,"F",11740,"484",928,0,"0.478","0.0"
"343",2121945,2020-10-11,20:05:19,"F",11741,"369",726,0,"0.492","0.0"
"344",2127635,2020-10-11,20:05:25,"F",11742,"237",384,0,"0.383","0.0"
"345",2142315,2020-10-11,20:05:40,"F",11743,"468",684,0,"0.316","0.0"
"346",2195365,2020-10-11,20:06:33,"F",11744,"436",769,0,"0.433","0.0"
"347",2201715,2020-10-11,20:06:39,"F",11745,"336",693,0,"0.515","0.0"
"348",2205985,2020-10-11,20:06:43,"F",11746,"425",661,0,"0.357","0.0"
"349",2210145,2020-10-11,20:06:48,"F",11747,"355",627,0,"0.434","0.0"
"350",2215835,2020-10-11,20:06:53,"F",11748,"213",337,0,"0.368","0.0"
"351",2222355,2020-10-11,20:07:00,"F",11749,"362",577,0,"0.373","0.0"
"352",2226455,2020-10-11,20:07:04,"F",11750,"401",650,0,"0.383","0.0"
"353",2231285,2020-10-11,20:07:09,"F",11751,"308",659,0,"0.533","0.0"
"354",2237535,2020-10-11,20:07:15,"F",11752,"306",495,0,"0.382","0.0"
"355",2248155,2020-10-11,20:07:26,"F",11753,"277",660,0,"0.580","0.0"
"356",2253925,2020-10-11,20:07:31,"F",11754,"357",711,0,"0.498","0.0"
"357",2257095,2020-10-11,20:07:35,"F",11755,"306",608,0,"0.497","0.0"
"358",2274165,2020-10-11,20:07:52,"F",11756,"334",572,0,"0.416","0.0"
"359",2282395,2020-10-11,20:08:00,"F",11757,"173",267,0,"0.352","0.0"
"360",2296035,2020-10-11,20:08:14,"F",11758,"369",734,0,"0.497","0.0"
"361",2300115,2020-10-11,20:08:18,"F",11759,"227",368,0,"0.383","0.0"
"362",2305215,2020-10-11,20:08:23,"F",11760,"187",728,0,"0.743","0.0"
"363",2312965,2020-10-11,20:08:30,"F",11761,"369",649,0,"0.431","0.0"
"364",2317865,2020-10-11,20:08:35,"F",11762,"168",243,0,"0.309","0.0"
"365",2327755,2020-10-11,20:08:45,"F",11763,"227",721,0,"0.685","0.0"
"366",2332955,2020-10-11,20:08:50,"F",11764,"246",437,0,"0.437","0.0"
"367",2347695,2020-10-11,20:09:05,"F",11765,"349",552,0,"0.368","0.0"
"368",2351215,2020-10-11,20:09:09,"F",11766,"286",506,0,"0.435","0.0"
"369",2358495,2020-10-11,20:09:16,"F",11767,"152",359,0,"0.577","0.0"
"370",2362285,2020-10-11,20:09:20,"F",11768,"316",538,0,"0.413","0.0"
"371",2369195,2020-10-11,20:09:27,"F",11769,"274",481,0,"0.430","0.0"
"372",2398645,2020-10-11,20:09:56,"F",11770,"345",631,0,"0.453","0.0"
"373",2402595,2020-10-11,20:10:00,"F",11771,"369",606,0,"0.391","0.0"
"374",2406865,2020-10-11,20:10:04,"F",11772,"298",596,0,"0.500","0.0"
"375",2412805,2020-10-11,20:10:10,"F",11773,"289",575,0,"0.497","0.0"
"376",2417835,2020-10-11,20:10:15,"F",11774,"355",807,0,"0.560","0.0"
"377",2421775,2020-10-11,20:10:19,"F",11775,"340",792,0,"0.571","0.0"
"378",2429945,2020-10-11,20:10:27,"F",11776,"252",701,0,"0.641","0.0"
"379",2438135,2020-10-11,20:10:36,"F",11777,"240",634,0,"0.621","0.0"
"380",2443195,2020-10-11,20:10:41,"F",11778,"292",551,0,"0.470","0.0"
"381",2447375,2020-10-11,20:10:45,"F",11779,"290",560,0,"0.482","0.0"
"382",2452125,2020-10-11,20:10:50,"F",11780,"295",499,0,"0.409","0.0"
"383",2458145,2020-10-11,20:10:56,"F",11781,"216",513,0,"0.579","0.0"
"384",2496005,2020-10-11,20:11:34,"C",NA,"File Nr. 471 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"385",2540335,2020-10-11,20:12:18,"F",11782,"521",845,0,"0.383","0.0"
"386",2547265,2020-10-11,20:12:25,"F",11783,"215",542,0,"0.603","0.0"
"387",2567455,2020-10-11,20:12:45,"F",11784,"420",1012,0,"0.585","0.0"
"388",2617725,2020-10-11,20:13:35,"F",11785,"190",443,0,"0.571","0.0"
"389",2623345,2020-10-11,20:13:41,"F",11786,"291",661,0,"0.560","0.0"
"390",2630245,2020-10-11,20:13:48,"F",11787,"180",366,0,"0.508","0.0"
"391",2634525,2020-10-11,20:13:52,"F",11788,"261",538,0,"0.515","0.0"
"392",2656705,2020-10-11,20:14:14,"F",11789,"229",580,0,"0.605","0.0"
"393",2660665,2020-10-11,20:14:18,"F",11790,"399",945,0,"0.578","0.0"
"394",2669865,2020-10-11,20:14:27,"F",11791,"319",738,0,"0.568","0.0"
"395",2673785,2020-10-11,20:14:31,"F",11792,"435",889,0,"0.511","0.0"
"396",2678905,2020-10-11,20:14:36,"F",11793,"218",424,0,"0.486","0.0"
"397",2683085,2020-10-11,20:14:41,"F",11794,"287",618,0,"0.536","0.0"
"398",2688365,2020-10-11,20:14:46,"F",11795,"317",788,0,"0.598","0.0"
"399",2693845,2020-10-11,20:14:51,"F",11796,"368",836,0,"0.560","0.0"
"400",2698785,2020-10-11,20:14:56,"F",11797,"313",778,0,"0.598","0.0"
"401",2702435,2020-10-11,20:15:00,"F",11798,"383",874,0,"0.562","0.0"
"402",2708175,2020-10-11,20:15:06,"F",11799,"238",583,0,"0.592","0.0"
"403",2713475,2020-10-11,20:15:11,"F",11800,"170",388,0,"0.562","0.0"
"404",2721055,2020-10-11,20:15:19,"F",11801,"275",574,0,"0.521","0.0"
"405",2724785,2020-10-11,20:15:22,"F",11802,"306",640,0,"0.522","0.0"
"406",2732435,2020-10-11,20:15:30,"F",11803,"136",271,0,"0.498","0.0"
"407",2736315,2020-10-11,20:15:34,"F",11804,"170",728,0,"0.766","0.0"
"408",2742445,2020-10-11,20:15:40,"F",11805,"248",602,0,"0.588","0.0"
"409",2749525,2020-10-11,20:15:47,"F",11806,"155",604,0,"0.743","0.0"
"410",2753115,2020-10-11,20:15:51,"F",11807,"312",731,0,"0.573","0.0"
"411",2761305,2020-10-11,20:15:59,"F",11808,"232",568,0,"0.592","0.0"
"412",2767205,2020-10-11,20:16:05,"F",11809,"265",723,0,"0.633","0.0"
"413",2774305,2020-10-11,20:16:12,"F",11810,"170",508,0,"0.665","0.0"
"414",2783875,2020-10-11,20:16:21,"F",11811,"389",992,0,"0.608","0.0"
"415",2787055,2020-10-11,20:16:25,"F",11812,"392",1097,0,"0.643","0.0"
"416",2792185,2020-10-11,20:16:30,"F",11813,"304",601,0,"0.494","0.0"
"417",2796305,2020-10-11,20:16:34,"F",11814,"340",749,0,"0.546","0.0"
"418",2801175,2020-10-11,20:16:39,"F",11815,"194",504,0,"0.615","0.0"
"419",2805945,2020-10-11,20:16:43,"F",11816,"252",678,0,"0.628","0.0"
"420",2812715,2020-10-11,20:16:50,"F",11817,"291",682,0,"0.573","0.0"
"421",2817075,2020-10-11,20:16:55,"F",11818,"300",590,0,"0.492","0.0"
"422",2823615,2020-10-11,20:17:01,"F",11819,"315",783,0,"0.598","0.0"
"423",2827615,2020-10-11,20:17:05,"F",11820,"178",536,0,"0.668","0.0"
"424",2835995,2020-10-11,20:17:13,"F",11821,"201",512,0,"0.607","0.0"
"425",2840235,2020-10-11,20:17:18,"F",11822,"297",655,0,"0.547","0.0"
"426",2846235,2020-10-11,20:17:24,"F",11823,"151",394,0,"0.617","0.0"
"427",2850765,2020-10-11,20:17:28,"F",11824,"229",734,0,"0.688","0.0"
"428",2892005,2020-10-11,20:18:10,"C",NA,"File Nr. 472 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"429",2940695,2020-10-11,20:18:58,"F",11825,"195",561,0,"0.652","0.0"
"430",2956405,2020-10-11,20:19:14,"F",11826,"184",458,0,"0.598","0.0"
"431",2967795,2020-10-11,20:19:25,"F",11827,"332",900,0,"0.631","0.0"
"432",2971135,2020-10-11,20:19:29,"F",11828,"302",835,0,"0.638","0.0"
"433",2978945,2020-10-11,20:19:36,"F",11829,"235",597,0,"0.606","0.0"
"434",2982955,2020-10-11,20:19:40,"F",11830,"238",595,0,"0.600","0.0"
"435",2989045,2020-10-11,20:19:47,"F",11831,"222",493,0,"0.550","0.0"
"436",2994575,2020-10-11,20:19:52,"F",11832,"234",532,0,"0.560","0.0"
"437",3001285,2020-10-11,20:19:59,"F",11833,"195",843,0,"0.769","0.0"
"438",3006685,2020-10-11,20:20:04,"F",11834,"400",773,0,"0.483","0.0"
"439",3010685,2020-10-11,20:20:08,"F",11835,"327",711,0,"0.540","0.0"
"440",3016845,2020-10-11,20:20:14,"F",11836,"331",799,0,"0.586","0.0"
"441",3021695,2020-10-11,20:20:19,"F",11837,"296",729,0,"0.594","0.0"
"442",3028825,2020-10-11,20:20:26,"F",11838,"261",533,0,"0.510","0.0"
"443",3033775,2020-10-11,20:20:31,"F",11839,"341",662,0,"0.485","0.0"
"444",3039125,2020-10-11,20:20:37,"F",11840,"244",677,0,"0.640","0.0"
"445",3043885,2020-10-11,20:20:41,"F",11841,"244",674,0,"0.638","0.0"
"446",3050255,2020-10-11,20:20:48,"F",11842,"289",715,0,"0.596","0.0"
"447",3055045,2020-10-11,20:20:53,"F",11843,"295",745,0,"0.604","0.0"
"448",3066975,2020-10-11,20:21:04,"F",11844,"208",466,0,"0.554","0.0"
"449",3072225,2020-10-11,20:21:10,"F",11845,"267",587,0,"0.545","0.0"
"450",3153375,2020-10-11,20:22:31,"F",11846,"264",662,0,"0.601","0.0"
"451",3157495,2020-10-11,20:22:35,"F",11847,"399",955,0,"0.582","0.0"
"452",3162215,2020-10-11,20:22:40,"F",11848,"310",684,0,"0.547","0.0"
"453",3166675,2020-10-11,20:22:44,"F",11849,"244",547,0,"0.554","0.0"
"454",3173055,2020-10-11,20:22:51,"F",11850,"202",514,0,"0.607","0.0"
"455",3177755,2020-10-11,20:22:55,"F",11851,"244",585,0,"0.583","0.0"
"456",3184025,2020-10-11,20:23:02,"F",11852,"218",487,0,"0.552","0.0"
"457",3188775,2020-10-11,20:23:06,"F",11853,"229",519,0,"0.559","0.0"
"458",3194385,2020-10-11,20:23:12,"F",11854,"229",713,0,"0.679","0.0"
"459",3197075,2020-10-11,20:23:15,"F",11855,"217",466,0,"0.534","0.0"
"460",3204045,2020-10-11,20:23:22,"F",11856,"156",352,0,"0.557","0.0"
"461",3209295,2020-10-11,20:23:27,"F",11857,"288",667,0,"0.568","0.0"
"462",3215895,2020-10-11,20:23:33,"F",11858,"169",638,0,"0.735","0.0"
"463",3220705,2020-10-11,20:23:38,"F",11859,"252",578,0,"0.564","0.0"
"464",3385445,2020-10-11,20:26:23,"F",11860,"259",703,0,"0.632","0.0"
"465",3390385,2020-10-11,20:26:28,"F",11861,"268",630,0,"0.575","0.0"
"466",3396605,2020-10-11,20:26:34,"F",11862,"270",603,0,"0.552","0.0"
"467",3399915,2020-10-11,20:26:37,"F",11863,"239",537,0,"0.555","0.0"
"468",3407295,2020-10-11,20:26:45,"F",11864,"236",641,0,"0.632","0.0"
"469",3412845,2020-10-11,20:26:50,"F",11865,"320",813,0,"0.606","0.0"
"470",3419185,2020-10-11,20:26:57,"F",11866,"214",455,0,"0.530","0.0"
"471",3429785,2020-10-11,20:27:07,"F",11867,"200",464,0,"0.569","0.0"
"472",5,2020-10-11,20:27:22,"C",NA,"File Nr. 473 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"473",19005,2020-10-11,20:27:41,"C",NA,"File Nr. 474 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"474",38465,2020-10-11,20:28:00,"F",11868,"6",18,0,"-","-"
"475",48345,2020-10-11,20:28:10,"F",11869,"8",15,0,"-","-"
"476",57375,2020-10-11,20:28:19,"F",11870,"5",13,0,"-","-"
"477",79585,2020-10-11,20:28:41,"F",11871,"6",16,0,"-","-"
"478",87995,2020-10-11,20:28:49,"F",11872,"8",12,0,"-","-"
"479",94645,2020-10-11,20:28:56,"F",11873,"8",15,0,"-","-"
"480",101025,2020-10-11,20:29:03,"F",11874,"4",12,0,"-","-"
"481",111745,2020-10-11,20:29:13,"F",11875,"9",15,0,"-","-"
"482",120135,2020-10-11,20:29:22,"F",11876,"6",12,0,"-","-"
"483",128425,2020-10-11,20:29:30,"F",11877,"1",11,0,"-","-"
"484",136145,2020-10-11,20:29:38,"F",11878,"3",16,0,"-","-"
"485",144975,2020-10-11,20:29:46,"F",11879,"0",14,0,"-","-"
"486",151935,2020-10-11,20:29:53,"F",11880,"7",14,0,"-","-"
"487",159065,2020-10-11,20:30:01,"F",11881,"6",18,0,"-","-"
"488",168065,2020-10-11,20:30:10,"F",11882,"0",20,0,"-","-"
"489",176335,2020-10-11,20:30:18,"F",11883,"5",13,0,"-","-"
"490",184875,2020-10-11,20:30:26,"F",11884,"7",10,0,"-","-"
"491",193445,2020-10-11,20:30:35,"F",11885,"4",17,0,"-","-"
"492",201205,2020-10-11,20:30:43,"F",11886,"6",15,0,"-","-"
"493",208075,2020-10-11,20:30:50,"F",11887,"0",15,0,"-","-"
"494",217525,2020-10-11,20:30:59,"F",11888,"8",16,0,"-","-"
"495",310005,2020-10-11,20:32:32,"C",NA,"File Nr. 475 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"496",359095,2020-10-11,20:33:21,"F",11889,"328",857,0,"0.617","0.0"
"497",366035,2020-10-11,20:33:28,"F",11890,"327",901,0,"0.637","0.0"
"498",372815,2020-10-11,20:33:34,"F",11891,"10",18,0,"-","-"
"499",379845,2020-10-11,20:33:41,"F",11892,"130",553,0,"0.765","0.0"
"500",388375,2020-10-11,20:33:50,"F",11893,"196",393,0,"0.501","0.0"
"501",395625,2020-10-11,20:33:57,"F",11894,"180",563,0,"0.680","0.0"
"502",401955,2020-10-11,20:34:03,"F",11895,"241",558,0,"0.568","0.0"
"503",406185,2020-10-11,20:34:08,"F",11896,"268",726,0,"0.631","0.0"
"504",411555,2020-10-11,20:34:13,"F",11897,"262",1070,0,"0.755","0.0"
"505",415485,2020-10-11,20:34:17,"F",11898,"227",534,0,"0.575","0.0"
"506",422915,2020-10-11,20:34:24,"F",11899,"279",672,0,"0.585","0.0"
"507",429575,2020-10-11,20:34:31,"F",11900,"287",751,0,"0.618","0.0"
"508",434995,2020-10-11,20:34:36,"F",11901,"261",737,0,"0.646","0.0"
"509",443065,2020-10-11,20:34:45,"F",11902,"215",545,0,"0.606","0.0"
"510",465845,2020-10-11,20:35:07,"F",11903,"202",553,0,"0.635","0.0"
"511",474845,2020-10-11,20:35:16,"F",11904,"299",893,0,"0.665","0.0"
"512",479415,2020-10-11,20:35:21,"F",11905,"248",799,0,"0.690","0.0"
"513",484805,2020-10-11,20:35:26,"F",11906,"298",774,0,"0.615","0.0"
"514",489735,2020-10-11,20:35:31,"F",11907,"371",921,0,"0.597","0.0"
"515",495895,2020-10-11,20:35:37,"F",11908,"240",786,0,"0.695","0.0"
"516",511445,2020-10-11,20:35:53,"F",11909,"183",546,0,"0.665","0.0"
"517",518025,2020-10-11,20:36:00,"F",11910,"114",469,0,"0.757","0.0"
"518",525795,2020-10-11,20:36:07,"F",11911,"196",534,0,"0.633","0.0"
"519",531375,2020-10-11,20:36:13,"F",11912,"219",599,0,"0.634","0.0"
"520",536275,2020-10-11,20:36:18,"F",11913,"264",656,0,"0.598","0.0"
"521",541835,2020-10-11,20:36:23,"F",11914,"263",663,0,"0.603","0.0"
"522",549065,2020-10-11,20:36:31,"F",11915,"268",610,0,"0.561","0.0"
"523",553915,2020-10-11,20:36:35,"F",11916,"254",698,0,"0.636","0.0"
"524",564365,2020-10-11,20:36:46,"F",11917,"287",876,0,"0.672","0.0"
"525",568155,2020-10-11,20:36:50,"F",11918,"273",782,0,"0.651","0.0"
"526",578755,2020-10-11,20:37:00,"F",11919,"247",599,0,"0.588","0.0"
"527",585855,2020-10-11,20:37:07,"F",11920,"388",812,0,"0.522","0.0"
"528",591905,2020-10-11,20:37:13,"F",11921,"242",681,0,"0.645","0.0"
"529",599425,2020-10-11,20:37:21,"F",11922,"218",595,0,"0.634","0.0"
"530",605325,2020-10-11,20:37:27,"F",11923,"294",680,0,"0.568","0.0"
"531",614065,2020-10-11,20:37:36,"F",11924,"258",688,0,"0.625","0.0"
"532",631125,2020-10-11,20:37:53,"F",11925,"267",796,0,"0.665","0.0"
"533",635185,2020-10-11,20:37:57,"F",11926,"225",859,0,"0.738","0.0"
"534",643645,2020-10-11,20:38:05,"F",11927,"292",847,0,"0.655","0.0"
"535",649865,2020-10-11,20:38:11,"F",11928,"255",872,0,"0.708","0.0"
"536",656845,2020-10-11,20:38:18,"F",11929,"251",722,0,"0.652","0.0"
"537",668785,2020-10-11,20:38:30,"F",11930,"241",682,0,"0.647","0.0"
"538",672525,2020-10-11,20:38:34,"F",11931,"252",674,0,"0.626","0.0"
"539",680645,2020-10-11,20:38:42,"F",11932,"243",722,0,"0.663","0.0"
"540",684525,2020-10-11,20:38:46,"F",11933,"200",510,0,"0.608","0.0"
"541",729005,2020-10-11,20:39:31,"C",NA,"File Nr. 476 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"542",757115,2020-10-11,20:39:59,"F",11934,"260",921,0,"0.718","0.0"
"543",760195,2020-10-11,20:40:02,"F",11935,"364",982,0,"0.629","0.0"
"544",766615,2020-10-11,20:40:08,"F",11936,"267",771,0,"0.654","0.0"
"545",769085,2020-10-11,20:40:11,"F",11937,"352",1094,0,"0.678","0.0"
"546",779155,2020-10-11,20:40:21,"F",11938,"328",898,0,"0.635","0.0"
"547",782525,2020-10-11,20:40:24,"F",11939,"302",845,0,"0.643","0.0"
"548",787415,2020-10-11,20:40:29,"F",11940,"274",853,0,"0.679","0.0"
"549",790855,2020-10-11,20:40:32,"F",11941,"244",679,0,"0.641","0.0"
"550",797645,2020-10-11,20:40:39,"F",11942,"220",574,0,"0.617","0.0"
"551",802795,2020-10-11,20:40:44,"F",11943,"267",722,0,"0.630","0.0"
"552",807665,2020-10-11,20:40:49,"F",11944,"220",716,0,"0.693","0.0"
"553",810825,2020-10-11,20:40:52,"F",11945,"297",844,0,"0.648","0.0"
"554",824355,2020-10-11,20:41:06,"F",11946,"249",676,0,"0.632","0.0"
"555",827095,2020-10-11,20:41:09,"F",11947,"221",555,0,"0.602","0.0"
"556",832475,2020-10-11,20:41:14,"F",11948,"242",767,0,"0.684","0.0"
"557",836235,2020-10-11,20:41:18,"F",11949,"238",593,0,"0.599","0.0"
"558",841975,2020-10-11,20:41:23,"F",11950,"218",819,0,"0.734","0.0"
"559",845815,2020-10-11,20:41:27,"F",11951,"278",713,0,"0.610","0.0"
"560",849985,2020-10-11,20:41:31,"F",11952,"194",777,0,"0.750","0.0"
"561",870595,2020-10-11,20:41:52,"F",11953,"154",387,0,"0.602","0.0"
"562",877045,2020-10-11,20:41:59,"F",11954,"267",755,0,"0.646","0.0"
"563",881065,2020-10-11,20:42:03,"F",11955,"281",754,0,"0.627","0.0"
"564",885785,2020-10-11,20:42:07,"F",11956,"263",864,0,"0.696","0.0"
"565",891795,2020-10-11,20:42:13,"F",11957,"227",586,0,"0.613","0.0"
"566",897035,2020-10-11,20:42:19,"F",11958,"258",727,0,"0.645","0.0"
"567",901265,2020-10-11,20:42:23,"F",11959,"319",672,0,"0.525","0.0"
"568",907545,2020-10-11,20:42:29,"F",11960,"274",771,0,"0.645","0.0"
"569",918705,2020-10-11,20:42:40,"F",11961,"232",605,0,"0.617","0.0"
"570",961655,2020-10-11,20:43:23,"F",11962,"263",648,0,"0.594","0.0"
"571",972135,2020-10-11,20:43:34,"F",11963,"258",605,0,"0.574","0.0"
"572",977045,2020-10-11,20:43:39,"F",11964,"225",688,0,"0.673","0.0"
"573",983455,2020-10-11,20:43:45,"F",11965,"295",843,0,"0.650","0.0"
"574",987485,2020-10-11,20:43:49,"F",11966,"264",976,0,"0.730","0.0"
"575",995215,2020-10-11,20:43:57,"F",11967,"320",1040,0,"0.692","0.0"
"576",1005405,2020-10-11,20:44:07,"F",11968,"227",730,0,"0.689","0.0"
"577",1010995,2020-10-11,20:44:12,"F",11969,"234",745,0,"0.686","0.0"
"578",1023035,2020-10-11,20:44:25,"F",11970,"242",700,0,"0.654","0.0"
"579",1027715,2020-10-11,20:44:29,"F",11971,"258",720,0,"0.642","0.0"
"580",1034985,2020-10-11,20:44:36,"F",11972,"205",557,0,"0.632","0.0"
"581",1039785,2020-10-11,20:44:41,"F",11973,"220",594,0,"0.630","0.0"
"582",1047305,2020-10-11,20:44:49,"F",11974,"230",754,0,"0.695","0.0"
"583",1053535,2020-10-11,20:44:55,"F",11975,"223",696,0,"0.680","0.0"
"584",1073095,2020-10-11,20:45:15,"F",11976,"205",601,0,"0.659","0.0"
"585",1080525,2020-10-11,20:45:22,"F",11977,"218",601,0,"0.637","0.0"
"586",1094005,2020-10-11,20:45:36,"C",NA,"File Nr. 477 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"587",1216835,2020-10-11,20:47:38,"F",11978,"318",1024,0,"0.689","0.0"
"588",1234765,2020-10-11,20:47:56,"F",11979,"237",720,0,"0.671","0.0"
"589",1240365,2020-10-11,20:48:02,"F",11980,"279",476,0,"0.414","0.0"
"590",1247525,2020-10-11,20:48:09,"F",11981,"322",1072,0,"0.700","0.0"
"591",1254115,2020-10-11,20:48:16,"F",11982,"331",1055,0,"0.686","0.0"
"592",1260975,2020-10-11,20:48:22,"F",11983,"262",711,0,"0.632","0.0"
"593",1268615,2020-10-11,20:48:30,"F",11984,"225",597,0,"0.623","0.0"
"594",1274415,2020-10-11,20:48:36,"F",11985,"344",906,0,"0.620","0.0"
"595",1279885,2020-10-11,20:48:41,"F",11986,"228",601,0,"0.621","0.0"
"596",1286995,2020-10-11,20:48:48,"F",11987,"225",794,0,"0.717","0.0"
"597",1313325,2020-10-11,20:49:15,"F",11988,"298",792,0,"0.624","0.0"
"598",1319455,2020-10-11,20:49:21,"F",11989,"293",869,0,"0.663","0.0"
"599",1344955,2020-10-11,20:49:46,"F",11990,"207",607,0,"0.659","0.0"
"600",1352045,2020-10-11,20:49:54,"F",11991,"298",814,0,"0.634","0.0"
"601",1359155,2020-10-11,20:50:01,"F",11992,"193",567,0,"0.660","0.0"
"602",1368435,2020-10-11,20:50:10,"F",11993,"223",605,0,"0.631","0.0"
"603",1382965,2020-10-11,20:50:24,"F",11994,"246",688,0,"0.642","0.0"
"604",1386475,2020-10-11,20:50:28,"F",11995,"218",662,0,"0.671","0.0"
"605",1392895,2020-10-11,20:50:34,"F",11996,"251",768,0,"0.673","0.0"
"606",1396085,2020-10-11,20:50:38,"F",11997,"242",659,0,"0.633","0.0"
"607",1401685,2020-10-11,20:50:43,"F",11998,"230",651,0,"0.647","0.0"
"608",1411835,2020-10-11,20:50:53,"F",11999,"268",755,0,"0.645","0.0"
"609",1416615,2020-10-11,20:50:58,"F",12000,"256",865,0,"0.704","0.0"
"610",1420715,2020-10-11,20:51:02,"F",12001,"250",669,0,"0.626","0.0"
"611",1425485,2020-10-11,20:51:07,"F",12002,"240",629,0,"0.618","0.0"
"612",1429385,2020-10-11,20:51:11,"F",12003,"214",681,0,"0.686","0.0"
"613",1435355,2020-10-11,20:51:17,"F",12004,"222",666,0,"0.667","0.0"
"614",1444555,2020-10-11,20:51:26,"F",12005,"204",637,0,"0.680","0.0"
"615",1450345,2020-10-11,20:51:32,"F",12006,"201",567,0,"0.646","0.0"
"616",1454545,2020-10-11,20:51:36,"F",12007,"260",751,0,"0.654","0.0"
"617",1462375,2020-10-11,20:51:44,"F",12008,"262",817,0,"0.679","0.0"
"618",1466225,2020-10-11,20:51:48,"F",12009,"330",943,0,"0.650","0.0"
"619",1473585,2020-10-11,20:51:55,"F",12010,"208",586,0,"0.645","0.0"
"620",1478685,2020-10-11,20:52:00,"F",12011,"245",652,0,"0.624","0.0"
"621",1487885,2020-10-11,20:52:09,"F",12012,"345",1015,0,"0.660","0.0"
"622",1495775,2020-10-11,20:52:17,"F",12013,"206",715,0,"0.712","0.0"
"623",1502025,2020-10-11,20:52:24,"F",12014,"260",823,0,"0.684","0.0"
"624",1508955,2020-10-11,20:52:30,"F",12015,"246",578,0,"0.574","0.0"
"625",1515785,2020-10-11,20:52:37,"F",12016,"143",497,0,"0.712","0.0"
"626",1520985,2020-10-11,20:52:42,"F",12017,"207",484,0,"0.572","0.0"
"627",1524615,2020-10-11,20:52:46,"F",12018,"228",655,0,"0.652","0.0"
"628",1532335,2020-10-11,20:52:54,"F",12019,"254",679,0,"0.626","0.0"
"629",1538585,2020-10-11,20:53:00,"F",12020,"224",635,0,"0.647","0.0"
"630",1595005,2020-10-11,20:53:57,"C",NA,"File Nr. 478 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"631",1612995,2020-10-11,20:54:14,"F",12021,"223",602,0,"0.630","0.0"
"632",1617575,2020-10-11,20:54:19,"F",12022,"228",587,0,"0.612","0.0"
"633",1622525,2020-10-11,20:54:24,"F",12023,"200",255,0,"0.216","0.0"
"634",1627495,2020-10-11,20:54:29,"F",12024,"225",639,0,"0.648","0.0"
"635",1634955,2020-10-11,20:54:36,"F",12025,"235",600,0,"0.608","0.0"
"636",1646895,2020-10-11,20:54:48,"F",12026,"231",696,0,"0.668","0.0"
"637",1650845,2020-10-11,20:54:52,"F",12027,"268",761,0,"0.648","0.0"
"638",1656025,2020-10-11,20:54:58,"F",12028,"270",805,0,"0.665","0.0"
"639",1659475,2020-10-11,20:55:01,"F",12029,"184",582,0,"0.684","0.0"
"640",1668095,2020-10-11,20:55:10,"F",12030,"223",601,0,"0.629","0.0"
"641",1682175,2020-10-11,20:55:24,"F",12031,"292",871,0,"0.665","0.0"
"642",1696085,2020-10-11,20:55:38,"F",12032,"181",524,0,"0.655","0.0"
"643",1700415,2020-10-11,20:55:42,"F",12033,"202",576,0,"0.649","0.0"
"644",1706855,2020-10-11,20:55:48,"F",12034,"273",868,0,"0.685","0.0"
"645",1710565,2020-10-11,20:55:52,"F",12035,"205",673,0,"0.695","0.0"
