dttm,hm,sp,temp,max_temp,tank_set,tank_id
2020-10-11T13:23:51Z,13:23,30.53,30.69,36,starboard,S3
2020-10-11T13:23:51Z,13:23,30.62,30.75,37,starboard,S2
2020-10-11T13:23:51Z,13:23,30.71,30.87,38,starboard,S1
2020-10-11T13:23:57Z,13:23,30.5,30.62,35,starboard,S4
2020-10-11T13:23:57Z,13:23,30.6,30.69,36,starboard,S3
2020-10-11T13:23:57Z,13:23,30.7,30.75,37,starboard,S2
2020-10-11T13:23:57Z,13:23,30.8,30.87,38,starboard,S1
2020-10-11T13:24:02Z,13:24,30.5,30.62,35,starboard,S4
2020-10-11T13:24:02Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:02Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:02Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:08Z,13:24,30.5,30.62,35,starboard,S4
2020-10-11T13:24:08Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:08Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:08Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:13Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:13Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:13Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:13Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:19Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:19Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:19Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:19Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:24Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:24Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:24Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:24Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:30Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:30Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:30Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:30Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:35Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:35Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:35Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:35Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:41Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:41Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:41Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:41Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:46Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:46Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:46Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:46Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:52Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:52Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:52Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:52Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:24:59Z,13:24,30.5,30.69,35,starboard,S4
2020-10-11T13:24:59Z,13:24,30.6,30.69,36,starboard,S3
2020-10-11T13:24:59Z,13:24,30.7,30.75,37,starboard,S2
2020-10-11T13:24:59Z,13:24,30.8,30.87,38,starboard,S1
2020-10-11T13:25:04Z,13:25,30.5,30.69,35,starboard,S4
2020-10-11T13:25:04Z,13:25,30.6,30.69,36,starboard,S3
2020-10-11T13:25:04Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:04Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:10Z,13:25,30.5,30.69,35,starboard,S4
2020-10-11T13:25:10Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:10Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:10Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:15Z,13:25,30.5,30.69,35,starboard,S4
2020-10-11T13:25:15Z,13:25,30.6,30.69,36,starboard,S3
2020-10-11T13:25:15Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:15Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:21Z,13:25,30.5,30.69,35,starboard,S4
2020-10-11T13:25:21Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:21Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:21Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:26Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:26Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:26Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:26Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:32Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:32Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:32Z,13:25,30.7,30.75,37,starboard,S2
2020-10-11T13:25:32Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:37Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:37Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:37Z,13:25,30.7,30.69,37,starboard,S2
2020-10-11T13:25:37Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:43Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:43Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:43Z,13:25,30.7,30.69,37,starboard,S2
2020-10-11T13:25:43Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:48Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:48Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:48Z,13:25,30.7,30.69,37,starboard,S2
2020-10-11T13:25:48Z,13:25,30.8,30.87,38,starboard,S1
2020-10-11T13:25:54Z,13:25,30.5,30.62,35,starboard,S4
2020-10-11T13:25:54Z,13:25,30.6,30.62,36,starboard,S3
2020-10-11T13:25:54Z,13:25,30.7,30.69,37,starboard,S2
2020-10-11T13:25:54Z,13:25,30.8,30.81,38,starboard,S1
2020-10-11T13:25:59Z,13:25,30.56,30.62,35,starboard,S4
2020-10-11T13:25:59Z,13:25,30.67,30.62,36,starboard,S3
2020-10-11T13:25:59Z,13:25,30.78,30.69,37,starboard,S2
2020-10-11T13:25:59Z,13:25,30.89,30.81,38,starboard,S1
2020-10-11T13:26:05Z,13:26,30.56,30.62,35,starboard,S4
2020-10-11T13:26:05Z,13:26,30.67,30.62,36,starboard,S3
2020-10-11T13:26:05Z,13:26,30.78,30.69,37,starboard,S2
2020-10-11T13:26:05Z,13:26,30.89,30.81,38,starboard,S1
