"","Time (rel/ms)","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR"
"305",1602701626760,2020-10-14,19:53:46,"F",13319,"294",492,0,"0.402","0.0"
"306",1602701632110,2020-10-14,19:53:52,"F",13320,"295",564,0,"0.477","0.0"
"307",1602701635740,2020-10-14,19:53:55,"F",13321,"241",396,0,"0.391","0.0"
"308",1602701643080,2020-10-14,19:54:03,"F",13322,"432",657,0,"0.342","0.0"
"309",1602701647330,2020-10-14,19:54:07,"F",13323,"269",404,0,"0.334","0.0"
"310",1602701653740,2020-10-14,19:54:13,"F",13324,"258",389,0,"0.337","0.0"
"311",1602701657880,2020-10-14,19:54:17,"F",13325,"290",424,0,"0.316","0.0"
"312",1602701666840,2020-10-14,19:54:26,"F",13326,"96",128,0,"0.250","0.0"
"313",1602701670970,2020-10-14,19:54:30,"F",13327,"396",697,0,"0.432","0.0"
"314",1602701680650,2020-10-14,19:54:40,"F",13328,"325",521,0,"0.376","0.0"
"315",1602701685210,2020-10-14,19:54:45,"F",13329,"319",535,0,"0.404","0.0"
"316",1602701694230,2020-10-14,19:54:54,"F",13330,"191",303,0,"0.370","0.0"
"317",1602701699890,2020-10-14,19:54:59,"F",13331,"325",522,0,"0.377","0.0"
"318",1602701704630,2020-10-14,19:55:04,"F",13332,"294",448,0,"0.344","0.0"
"319",1602701708330,2020-10-14,19:55:08,"F",13333,"263",399,0,"0.341","0.0"
"320",1602701715310,2020-10-14,19:55:15,"F",13334,"157",284,0,"0.447","0.0"
"321",1602701718630,2020-10-14,19:55:18,"F",13335,"239",416,0,"0.425","0.0"
"322",1602701734920,2020-10-14,19:55:34,"F",13336,"173",438,0,"0.605","0.0"
"323",1602701737440,2020-10-14,19:55:37,"F",13337,"281",513,0,"0.452","0.0"
"324",1602701746720,2020-10-14,19:55:46,"F",13338,"159",329,0,"0.517","0.0"
"325",1602701751840,2020-10-14,19:55:51,"F",13339,"240",366,0,"0.344","0.0"
"326",1602701755690,2020-10-14,19:55:55,"F",13340,"295",499,0,"0.409","0.0"
"327",1602701767550,2020-10-14,19:56:07,"F",13341,"163",183,0,"0.109","0.0"
"328",1602701771320,2020-10-14,19:56:11,"F",13342,"169",228,0,"0.259","0.0"
"329",1602701778230,2020-10-14,19:56:18,"F",13343,"283",416,0,"0.320","0.0"
"330",1602701787310,2020-10-14,19:56:27,"F",13344,"478",802,0,"0.404","0.0"
"331",1602701791470,2020-10-14,19:56:31,"F",13345,"347",654,0,"0.469","0.0"
"332",1602701797910,2020-10-14,19:56:37,"F",13346,"262",409,0,"0.359","0.0"
"333",1602701801780,2020-10-14,19:56:41,"F",13347,"348",663,0,"0.475","0.0"
"334",1602701812650,2020-10-14,19:56:52,"F",13348,"206",324,0,"0.364","0.0"
"335",1602701817070,2020-10-14,19:56:57,"F",13349,"125",228,0,"0.452","0.0"
"336",1602701824890,2020-10-14,19:57:04,"F",13350,"201",285,0,"0.295","0.0"
"337",1602701830440,2020-10-14,19:57:10,"F",13351,"275",465,0,"0.409","0.0"
"338",1602701837900,2020-10-14,19:57:17,"F",13352,"136",265,0,"0.487","0.0"
"339",1602701842200,2020-10-14,19:57:22,"F",13353,"164",283,0,"0.420","0.0"
"340",1602701847870,2020-10-14,19:57:27,"F",13354,"231",505,0,"0.543","0.0"
"341",1602701852900,2020-10-14,19:57:32,"F",13355,"255",548,0,"0.535","0.0"
"342",1602701858680,2020-10-14,19:57:38,"F",13356,"269",488,0,"0.449","0.0"
"343",1602701862080,2020-10-14,19:57:42,"F",13357,"297",603,0,"0.507","0.0"
"344",1602701884390,2020-10-14,19:58:04,"F",13358,"156",272,0,"0.426","0.0"
"345",1602701889790,2020-10-14,19:58:09,"F",13359,"134",282,0,"0.525","0.0"
"346",1602701896350,2020-10-14,19:58:16,"F",13360,"102",167,0,"0.389","0.0"
"347",1602701905340,2020-10-14,19:58:25,"F",13361,"196",400,0,"0.510","0.0"
"348",1602701914110,2020-10-14,19:58:34,"F",13362,"158",388,0,"0.593","0.0"
"349",1602701983000,2020-10-14,19:59:43,"C",NA,"File Nr. 524 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"350",1602702018350,2020-10-14,20:00:18,"F",13363,"434",741,0,"0.414","0.0"
"351",1602702022830,2020-10-14,20:00:22,"F",13364,"424",907,0,"0.533","0.0"
"352",1602702027910,2020-10-14,20:00:27,"F",13365,"275",371,0,"0.259","0.0"
"353",1602702030060,2020-10-14,20:00:30,"F",13366,"329",467,0,"0.296","0.0"
"354",1602702035640,2020-10-14,20:00:35,"F",13367,"247",528,0,"0.532","0.0"
"355",1602702039830,2020-10-14,20:00:39,"F",13368,"268",510,0,"0.475","0.0"
"356",1602702046540,2020-10-14,20:00:46,"F",13369,"221",458,0,"0.517","0.0"
"357",1602702049580,2020-10-14,20:00:49,"F",13370,"323",585,0,"0.448","0.0"
"358",1602702131290,2020-10-14,20:02:11,"F",13371,"214",372,0,"0.425","0.0"
"359",1602702135650,2020-10-14,20:02:15,"F",13372,"345",555,0,"0.378","0.0"
"360",1602702140220,2020-10-14,20:02:20,"F",13373,"369",575,0,"0.358","0.0"
"361",1602702143330,2020-10-14,20:02:23,"F",13374,"338",520,0,"0.350","0.0"
"362",1602702152390,2020-10-14,20:02:32,"F",13375,"353",599,0,"0.411","0.0"
"363",1602702156960,2020-10-14,20:02:36,"F",13376,"334",641,0,"0.479","0.0"
"364",1602702166490,2020-10-14,20:02:46,"F",13377,"118",210,0,"0.438","0.0"
"365",1602702170240,2020-10-14,20:02:50,"F",13378,"247",435,0,"0.432","0.0"
"366",1602702177830,2020-10-14,20:02:57,"F",13379,"196",320,0,"0.388","0.0"
"367",1602702184560,2020-10-14,20:03:04,"F",13380,"251",515,0,"0.513","0.0"
"368",1602702188530,2020-10-14,20:03:08,"F",13381,"320",557,0,"0.425","0.0"
"369",1602702203440,2020-10-14,20:03:23,"F",13382,"196",392,0,"0.500","0.0"
"370",1602702206240,2020-10-14,20:03:26,"F",13383,"331",721,0,"0.541","0.0"
"371",1602702218560,2020-10-14,20:03:38,"F",13384,"326",610,0,"0.466","0.0"
"372",1602702221960,2020-10-14,20:03:41,"F",13385,"405",813,0,"0.502","0.0"
"373",1602702238380,2020-10-14,20:03:58,"F",13386,"282",491,0,"0.426","0.0"
"374",1602702242210,2020-10-14,20:04:02,"F",13387,"308",463,0,"0.335","0.0"
"375",1602702252220,2020-10-14,20:04:12,"F",13388,"486",731,0,"0.335","0.0"
"376",1602702258610,2020-10-14,20:04:18,"F",13389,"386",647,0,"0.403","0.0"
"377",1602702263030,2020-10-14,20:04:23,"F",13390,"304",482,0,"0.369","0.0"
"378",1602702270940,2020-10-14,20:04:30,"F",13391,"198",376,0,"0.473","0.0"
"379",1602702279590,2020-10-14,20:04:39,"F",13392,"195",303,0,"0.356","0.0"
"380",1602702283240,2020-10-14,20:04:43,"F",13393,"300",452,0,"0.336","0.0"
"381",1602702291390,2020-10-14,20:04:51,"F",13394,"407",793,0,"0.487","0.0"
"382",1602702295340,2020-10-14,20:04:55,"F",13395,"337",678,0,"0.503","0.0"
"383",1602702301490,2020-10-14,20:05:01,"F",13396,"341",478,0,"0.287","0.0"
"384",1602702306800,2020-10-14,20:05:06,"F",13397,"236",407,0,"0.420","0.0"
"385",1602702311690,2020-10-14,20:05:11,"F",13398,"220",226,0,"0.027","0.0"
"386",1602702317030,2020-10-14,20:05:17,"F",13399,"259",349,0,"0.258","0.0"
"387",1602702322540,2020-10-14,20:05:22,"F",13400,"207",299,0,"0.308","0.0"
"388",1602702328570,2020-10-14,20:05:28,"F",13401,"204",323,0,"0.368","0.0"
"389",1602702332470,2020-10-14,20:05:32,"F",13402,"304",500,0,"0.392","0.0"
"390",1602702340550,2020-10-14,20:05:40,"F",13403,"241",435,0,"0.446","0.0"
"391",1602702346650,2020-10-14,20:05:46,"F",13404,"276",556,0,"0.504","0.0"
"392",5,2020-10-14,20:07:00,"C",NA,"File Nr. 525 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"393",36855,2020-10-14,20:07:36,"F",13405,"215",432,0,"0.502","0"
"394",41305,2020-10-14,20:07:41,"F",13406,"210",604,0,"0.652","0"
"395",47035,2020-10-14,20:07:47,"F",13407,"146",414,0,"0.647","0"
"396",59965,2020-10-14,20:07:59,"F",13408,"553",1150,0,"0.519","0"
"397",66585,2020-10-14,20:08:06,"F",13409,"316",656,0,"0.518","0"
"398",72645,2020-10-14,20:08:12,"F",13410,"461",1150,0,"0.599","0"
"399",77645,2020-10-14,20:08:17,"F",13411,"384",933,0,"0.588","0"
"400",82175,2020-10-14,20:08:22,"F",13412,"279",641,0,"0.565","0"
"401",86995,2020-10-14,20:08:26,"F",13413,"262",692,0,"0.621","0"
"402",96265,2020-10-14,20:08:36,"F",13414,"406",997,0,"0.593","0"
"403",100035,2020-10-14,20:08:40,"F",13415,"414",1110,0,"0.627","0"
"404",123535,2020-10-14,20:09:03,"F",13416,"256",693,0,"0.631","0"
"405",126895,2020-10-14,20:09:06,"F",13417,"358",914,0,"0.608","0"
"406",131675,2020-10-14,20:09:11,"F",13418,"461",990,0,"0.534","0"
"407",135255,2020-10-14,20:09:15,"F",13419,"371",730,0,"0.492","0"
"408",141915,2020-10-14,20:09:21,"F",13420,"219",306,0,"0.284","0"
"409",145605,2020-10-14,20:09:25,"F",13421,"135",311,0,"0.566","0"
"410",151185,2020-10-14,20:09:31,"F",13422,"234",409,0,"0.428","0"
"411",162325,2020-10-14,20:09:42,"F",13423,"274",635,0,"0.569","0"
"412",173495,2020-10-14,20:09:53,"F",13424,"324",657,0,"0.507","0"
"413",180605,2020-10-14,20:10:00,"F",13425,"208",504,0,"0.587","0"
"414",189695,2020-10-14,20:10:09,"F",13426,"233",610,0,"0.618","0"
"415",210365,2020-10-14,20:10:30,"F",13427,"295",724,0,"0.593","0"
"416",214245,2020-10-14,20:10:34,"F",13428,"285",598,0,"0.523","0"
"417",230255,2020-10-14,20:10:50,"F",13429,"152",383,0,"0.603","0"
"418",234035,2020-10-14,20:10:54,"F",13430,"105",226,0,"0.535","0"
"419",240245,2020-10-14,20:11:00,"F",13431,"283",680,0,"0.584","0"
"420",246045,2020-10-14,20:11:06,"F",13432,"213",616,0,"0.654","0"
"421",260285,2020-10-14,20:11:20,"F",13433,"214",577,0,"0.629","0"
"422",264785,2020-10-14,20:11:24,"F",13434,"225",724,0,"0.689","0"
"423",275195,2020-10-14,20:11:35,"F",13435,"255",709,0,"0.64","0"
"424",278665,2020-10-14,20:11:38,"F",13436,"275",751,0,"0.634","0"
"425",288865,2020-10-14,20:11:48,"F",13437,"179",432,0,"0.586","0"
"426",296055,2020-10-14,20:11:56,"F",13438,"172",425,0,"0.595","0"
"427",301145,2020-10-14,20:12:01,"F",13439,"197",548,0,"0.641","0"
"428",309625,2020-10-14,20:12:09,"F",13440,"408",1140,0,"0.642","0"
"429",315165,2020-10-14,20:12:15,"F",13441,"248",725,0,"0.658","0"
"430",321215,2020-10-14,20:12:21,"F",13442,"219",575,0,"0.619","0"
"431",328265,2020-10-14,20:12:28,"F",13443,"305",663,0,"0.54","0"
"432",332925,2020-10-14,20:12:32,"F",13444,"261",623,0,"0.581","0"
"433",338205,2020-10-14,20:12:38,"F",13445,"261",829,0,"0.685","0"
"434",345575,2020-10-14,20:12:45,"F",13446,"458",858,0,"0.466","0"
"435",361415,2020-10-14,20:13:01,"F",13447,"277",651,0,"0.575","0"
"436",371095,2020-10-14,20:13:11,"F",13448,"173",391,0,"0.558","0"
"437",375685,2020-10-14,20:13:15,"F",13449,"210",454,0,"0.537","0"
"438",424005,2020-10-14,20:14:04,"C",NA,"File Nr. 526 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"439",459005,2020-10-14,20:14:39,"C",NA,"File Nr. 527 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"440",512365,2020-10-14,20:15:32,"F",13450,"279",521,0,"0.464","0"
"441",524295,2020-10-14,20:15:44,"F",13451,"277",634,0,"0.563","0"
"442",529535,2020-10-14,20:15:49,"F",13452,"197",485,0,"0.594","0"
"443",542485,2020-10-14,20:16:02,"F",13453,"284",638,0,"0.555","0"
"444",551085,2020-10-14,20:16:11,"F",13454,"251",631,0,"0.602","0"
"445",562855,2020-10-14,20:16:22,"F",13455,"318",887,0,"0.641","0"
"446",568965,2020-10-14,20:16:28,"F",13456,"283",864,0,"0.672","0"
"447",591805,2020-10-14,20:16:51,"F",13457,"276",704,0,"0.608","0"
"448",595075,2020-10-14,20:16:55,"F",13458,"436",1249,0,"0.651","0"
"449",603245,2020-10-14,20:17:03,"F",13459,"359",715,0,"0.498","0"
"450",608535,2020-10-14,20:17:08,"F",13460,"56",132,0,"0.576","0"
"451",614075,2020-10-14,20:17:14,"F",13461,"260",619,0,"0.58","0"
"452",661375,2020-10-14,20:18:01,"F",13462,"291",531,0,"0.452","0"
"453",666425,2020-10-14,20:18:06,"F",13463,"362",637,0,"0.432","0"
"454",678065,2020-10-14,20:18:18,"F",13464,"300",698,0,"0.57","0"
"455",682675,2020-10-14,20:18:22,"F",13465,"288",779,0,"0.63","0"
"456",686295,2020-10-14,20:18:26,"F",13466,"288",687,0,"0.581","0"
"457",694365,2020-10-14,20:18:34,"F",13467,"235",604,0,"0.611","0"
"458",712115,2020-10-14,20:18:52,"F",13468,"196",618,0,"0.683","0"
"459",716975,2020-10-14,20:18:56,"F",13469,"275",656,0,"0.581","0"
"460",728625,2020-10-14,20:19:08,"F",13470,"230",576,0,"0.601","0"
"461",732435,2020-10-14,20:19:12,"F",13471,"325",900,0,"0.639","0"
"462",752315,2020-10-14,20:19:32,"F",13472,"247",537,0,"0.54","0"
"463",756205,2020-10-14,20:19:36,"F",13473,"249",606,0,"0.589","0"
"464",772775,2020-10-14,20:19:52,"F",13474,"217",453,0,"0.521","0"
"465",775155,2020-10-14,20:19:55,"F",13475,"325",687,0,"0.527","0"
"466",795105,2020-10-14,20:20:15,"F",13476,"333",799,0,"0.583","0"
"467",798985,2020-10-14,20:20:18,"F",13477,"307",631,0,"0.513","0"
"468",806595,2020-10-14,20:20:26,"F",13478,"384",1079,0,"0.644","0"
"469",810565,2020-10-14,20:20:30,"F",13479,"378",767,0,"0.507","0"
"470",817765,2020-10-14,20:20:37,"F",13480,"274",580,0,"0.528","0"
"471",821585,2020-10-14,20:20:41,"F",13481,"204",522,0,"0.609","0"
"472",828485,2020-10-14,20:20:48,"F",13482,"349",899,0,"0.612","0"
"473",831215,2020-10-14,20:20:51,"F",13483,"286",698,0,"0.59","0"
"474",836785,2020-10-14,20:20:56,"F",13484,"260",465,0,"0.441","0"
"475",840535,2020-10-14,20:21:00,"F",13485,"289",522,0,"0.446","0"
"476",849335,2020-10-14,20:21:09,"F",13486,"184",302,0,"0.391","0"
"477",867195,2020-10-14,20:21:27,"F",13487,"344",760,0,"0.547","0"
"478",871605,2020-10-14,20:21:31,"F",13488,"187",457,0,"0.591","0"
"479",876315,2020-10-14,20:21:36,"F",13489,"250",576,0,"0.566","0"
"480",881155,2020-10-14,20:21:41,"F",13490,"192",568,0,"0.662","0"
"481",888645,2020-10-14,20:21:48,"F",13491,"187",748,0,"0.75","0"
"482",893155,2020-10-14,20:21:53,"F",13492,"102",731,0,"0.86","0"
"483",898535,2020-10-14,20:21:58,"F",13493,"359",1043,0,"0.656","0"
"484",904035,2020-10-14,20:22:04,"F",13494,"345",1100,0,"0.686","0"
"485",955005,2020-10-14,20:22:55,"C",NA,"File Nr. 528 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"486",992585,2020-10-14,20:23:32,"F",13495,"229",710,0,"0.677","0"
"487",999235,2020-10-14,20:23:39,"F",13496,"234",670,0,"0.651","0"
"488",1011785,2020-10-14,20:23:51,"F",13497,"343",1099,0,"0.688","0"
"489",1015845,2020-10-14,20:23:55,"F",13498,"371",1032,0,"0.641","0"
"490",1021685,2020-10-14,20:24:01,"F",13499,"327",819,0,"0.601","0"
"491",1025345,2020-10-14,20:24:05,"F",13500,"247",683,0,"0.638","0"
"492",1032935,2020-10-14,20:24:12,"F",13501,"198",499,0,"0.603","0"
"493",1037445,2020-10-14,20:24:17,"F",13502,"181",471,0,"0.616","0"
"494",1046215,2020-10-14,20:24:26,"F",13503,"335",1067,0,"0.686","0"
"495",1053775,2020-10-14,20:24:33,"F",13504,"212",693,0,"0.694","0"
"496",1074935,2020-10-14,20:24:54,"F",13505,"103",313,0,"0.671","0"
"497",1078545,2020-10-14,20:24:58,"F",13506,"236",565,0,"0.582","0"
"498",1084065,2020-10-14,20:25:04,"F",13507,"143",303,0,"0.528","0"
"499",1091565,2020-10-14,20:25:11,"F",13508,"209",541,0,"0.614","0"
"500",1095135,2020-10-14,20:25:15,"F",13509,"180",741,0,"0.757","0"
"501",1099885,2020-10-14,20:25:19,"F",13510,"230",819,0,"0.719","0"
"502",1108905,2020-10-14,20:25:28,"F",13511,"259",687,0,"0.623","0"
"503",1117425,2020-10-14,20:25:37,"F",13512,"180",622,0,"0.711","0"
"504",1125695,2020-10-14,20:25:45,"F",13513,"226",592,0,"0.618","0"
"505",1131855,2020-10-14,20:25:51,"F",13514,"260",801,0,"0.675","0"
"506",1138335,2020-10-14,20:25:58,"F",13515,"344",790,0,"0.565","0"
"507",1146185,2020-10-14,20:26:06,"F",13516,"254",649,0,"0.609","0"
"508",1161865,2020-10-14,20:26:21,"F",13517,"177",465,0,"0.619","0"
"509",1167445,2020-10-14,20:26:27,"F",13518,"150",421,0,"0.644","0"
"510",1191375,2020-10-14,20:26:51,"F",13519,"320",994,0,"0.678","0"
"511",1195245,2020-10-14,20:26:55,"F",13520,"437",1104,0,"0.604","0"
"512",1220815,2020-10-14,20:27:20,"F",13521,"254",748,0,"0.66","0"
"513",1224535,2020-10-14,20:27:24,"F",13522,"154",446,0,"0.655","0"
"514",1240615,2020-10-14,20:27:40,"F",13523,"209",595,0,"0.649","0"
"515",1243315,2020-10-14,20:27:43,"F",13524,"175",444,0,"0.606","0"
"516",1250725,2020-10-14,20:27:50,"F",13525,"224",776,0,"0.711","0"
"517",1261705,2020-10-14,20:28:01,"F",13526,"170",170,0,"0","0"
"518",1265425,2020-10-14,20:28:05,"F",13527,"124",279,0,"0.556","0"
"519",1274045,2020-10-14,20:28:14,"F",13528,"225",541,0,"0.584","0"
"520",1289815,2020-10-14,20:28:29,"F",13529,"340",983,0,"0.654","0"
"521",1295415,2020-10-14,20:28:35,"F",13530,"176",449,0,"0.608","0"
"522",1311315,2020-10-14,20:28:51,"F",13531,"176",567,0,"0.69","0"
"523",1315545,2020-10-14,20:28:55,"F",13532,"206",542,0,"0.62","0"
"524",1322815,2020-10-14,20:29:02,"F",13533,"288",847,0,"0.66","0"
"525",1327725,2020-10-14,20:29:07,"F",13534,"177",519,0,"0.659","0"
"526",1335475,2020-10-14,20:29:15,"F",13535,"173",502,0,"0.655","0"
"527",1341645,2020-10-14,20:29:21,"F",13536,"90",162,0,"0.444","0"
"528",1346035,2020-10-14,20:29:26,"F",13537,"250",648,0,"0.614","0"
"529",1351845,2020-10-14,20:29:31,"F",13538,"278",830,0,"0.665","0"
"530",1355045,2020-10-14,20:29:35,"F",13539,"260",682,0,"0.619","0"
"531",1374815,2020-10-14,20:29:54,"F",13540,"223",610,0,"0.634","0"
"532",1378095,2020-10-14,20:29:58,"F",13541,"210",581,0,"0.639","0"
"533",1385865,2020-10-14,20:30:05,"F",13542,"165",447,0,"0.631","0"
"534",1389805,2020-10-14,20:30:09,"F",13543,"171",455,0,"0.624","0"
"535",1419005,2020-10-14,20:30:39,"C",NA,"File Nr. 529 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"536",1525485,2020-10-14,20:32:25,"F",13544,"211",544,0,"0.612","0"
"537",1529565,2020-10-14,20:32:29,"F",13545,"221",610,0,"0.638","0"
"538",1534915,2020-10-14,20:32:34,"F",13546,"257",730,0,"0.648","0"
"539",1538035,2020-10-14,20:32:38,"F",13547,"191",512,0,"0.627","0"
"540",1543875,2020-10-14,20:32:43,"F",13548,"222",577,0,"0.615","0"
"541",1548545,2020-10-14,20:32:48,"F",13549,"254",648,0,"0.608","0"
"542",1553065,2020-10-14,20:32:53,"F",13550,"273",659,0,"0.586","0"
"543",1557035,2020-10-14,20:32:57,"F",13551,"336",947,0,"0.645","0"
"544",1564575,2020-10-14,20:33:04,"F",13552,"229",686,0,"0.666","0"
"545",1568765,2020-10-14,20:33:08,"F",13553,"273",698,0,"0.609","0"
"546",1575115,2020-10-14,20:33:15,"F",13554,"251",588,0,"0.573","0"
"547",1580425,2020-10-14,20:33:20,"F",13555,"224",509,0,"0.56","0"
"548",1595875,2020-10-14,20:33:35,"F",13556,"187",481,0,"0.611","0"
"549",1599825,2020-10-14,20:33:39,"F",13557,"184",515,0,"0.643","0"
"550",1605305,2020-10-14,20:33:45,"F",13558,"199",514,0,"0.613","0"
"551",1613175,2020-10-14,20:33:53,"F",13559,"197",551,0,"0.642","0"
"552",1630175,2020-10-14,20:34:10,"F",13560,"141",539,0,"0.738","0"
"553",1634975,2020-10-14,20:34:14,"F",13561,"202",444,0,"0.545","0"
"554",1639375,2020-10-14,20:34:19,"F",13562,"196",551,0,"0.644","0"
"555",1653615,2020-10-14,20:34:33,"F",13563,"263",709,0,"0.629","0"
"556",1657915,2020-10-14,20:34:37,"F",13564,"246",603,0,"0.592","0"
"557",1672425,2020-10-14,20:34:52,"F",13565,"269",721,0,"0.627","0"
"558",1676185,2020-10-14,20:34:56,"F",13566,"173",547,0,"0.684","0"
"559",1691555,2020-10-14,20:35:11,"F",13567,"255",614,0,"0.585","0"
"560",1699895,2020-10-14,20:35:19,"F",13568,"220",527,0,"0.583","0"
"561",1705605,2020-10-14,20:35:25,"F",13569,"136",338,0,"0.598","0"
"562",1709925,2020-10-14,20:35:29,"F",13570,"230",667,0,"0.655","0"
"563",1725245,2020-10-14,20:35:45,"F",13571,"257",737,0,"0.651","0"
"564",1729325,2020-10-14,20:35:49,"F",13572,"214",483,0,"0.557","0"
"565",1735905,2020-10-14,20:35:55,"F",13573,"226",622,0,"0.637","0"
"566",1743265,2020-10-14,20:36:03,"F",13574,"240",620,0,"0.613","0"
"567",1748935,2020-10-14,20:36:08,"F",13575,"222",650,0,"0.658","0"
"568",1752575,2020-10-14,20:36:12,"F",13576,"213",616,0,"0.654","0"
"569",1757275,2020-10-14,20:36:17,"F",13577,"198",616,0,"0.679","0"
"570",1761345,2020-10-14,20:36:21,"F",13578,"137",436,0,"0.686","0"
"571",1766085,2020-10-14,20:36:26,"F",13579,"183",486,0,"0.623","0"
"572",1771035,2020-10-14,20:36:31,"F",13580,"213",541,0,"0.606","0"
"573",1776915,2020-10-14,20:36:36,"F",13581,"232",752,0,"0.691","0"
"574",1780125,2020-10-14,20:36:40,"F",13582,"214",638,0,"0.665","0"
"575",1794615,2020-10-14,20:36:54,"F",13583,"244",793,0,"0.692","0"
"576",1797985,2020-10-14,20:36:57,"F",13584,"292",826,0,"0.646","0"
"577",1841005,2020-10-14,20:37:41,"C",NA,"File Nr. 530 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"578",1874115,2020-10-14,20:38:14,"F",13585,"215",565,0,"0.619","0"
"579",1877935,2020-10-14,20:38:17,"F",13586,"326",862,0,"0.622","0"
"580",1883315,2020-10-14,20:38:23,"F",13587,"328",922,0,"0.644","0"
"581",1886895,2020-10-14,20:38:26,"F",13588,"271",869,0,"0.688","0"
"582",1890645,2020-10-14,20:38:30,"F",13589,"351",887,0,"0.604","0"
"583",1894815,2020-10-14,20:38:34,"F",13590,"276",825,0,"0.665","0"
"584",1900035,2020-10-14,20:38:40,"F",13591,"199",560,0,"0.645","0"
"585",1903875,2020-10-14,20:38:43,"F",13592,"281",765,0,"0.633","0"
"586",1909635,2020-10-14,20:38:49,"F",13593,"151",416,0,"0.637","0"
"587",1913335,2020-10-14,20:38:53,"F",13594,"296",959,0,"0.691","0"
"588",1919535,2020-10-14,20:38:59,"F",13595,"328",946,0,"0.653","0"
"589",1923245,2020-10-14,20:39:03,"F",13596,"273",732,0,"0.627","0"
"590",1928185,2020-10-14,20:39:08,"F",13597,"278",716,0,"0.612","0"
"591",1932825,2020-10-14,20:39:12,"F",13598,"200",547,0,"0.634","0"
"592",1935535,2020-10-14,20:39:15,"F",13599,"252",659,0,"0.618","0"
"593",1939745,2020-10-14,20:39:19,"F",13600,"210",580,0,"0.638","0"
"594",1945645,2020-10-14,20:39:25,"F",13601,"244",793,0,"0.692","0"
"595",1948775,2020-10-14,20:39:28,"F",13602,"334",858,0,"0.611","0"
"596",1955605,2020-10-14,20:39:35,"F",13603,"178",543,0,"0.672","0"
"597",1959385,2020-10-14,20:39:39,"F",13604,"223",589,0,"0.621","0"
"598",1969785,2020-10-14,20:39:49,"F",13605,"316",986,0,"0.68","0"
"599",1972635,2020-10-14,20:39:52,"F",13606,"436",1125,0,"0.612","0"
"600",1978245,2020-10-14,20:39:58,"F",13607,"247",692,0,"0.643","0"
"601",1983645,2020-10-14,20:40:03,"F",13608,"191",605,0,"0.684","0"
"602",1990095,2020-10-14,20:40:10,"F",13609,"277",1089,0,"0.746","0"
"603",1994715,2020-10-14,20:40:14,"F",13610,"219",696,0,"0.685","0"
"604",1999585,2020-10-14,20:40:19,"F",13611,"377",1110,0,"0.66","0"
"605",2004425,2020-10-14,20:40:24,"F",13612,"128",404,0,"0.683","0"
"606",2008705,2020-10-14,20:40:28,"F",13613,"195",670,0,"0.709","0"
"607",2016895,2020-10-14,20:40:36,"F",13614,"173",435,0,"0.602","0"
"608",2019565,2020-10-14,20:40:39,"F",13615,"212",564,0,"0.624","0"
"609",2026265,2020-10-14,20:40:46,"F",13616,"124",316,0,"0.608","0"
"610",2031745,2020-10-14,20:40:51,"F",13617,"170",533,0,"0.681","0"
"611",2041205,2020-10-14,20:41:01,"F",13618,"247",686,0,"0.64","0"
"612",2046765,2020-10-14,20:41:06,"F",13619,"102",267,0,"0.618","0"
"613",2052345,2020-10-14,20:41:12,"F",13620,"188",695,0,"0.729","0"
"614",2057935,2020-10-14,20:41:17,"F",13621,"213",687,0,"0.69","0"
"615",2061905,2020-10-14,20:41:21,"F",13622,"218",653,0,"0.666","0"
"616",2077315,2020-10-14,20:41:37,"F",13623,"225",614,0,"0.634","0"
"617",2084415,2020-10-14,20:41:44,"F",13624,"173",565,0,"0.694","0"
"618",2095735,2020-10-14,20:41:55,"F",13625,"251",847,0,"0.704","0"
"619",2099995,2020-10-14,20:41:59,"F",13626,"203",673,0,"0.698","0"
"620",2110035,2020-10-14,20:42:10,"F",13627,"234",670,0,"0.651","0"
"621",2115145,2020-10-14,20:42:15,"F",13628,"123",200,0,"0.385","0"
"622",2121035,2020-10-14,20:42:21,"F",13629,"166",409,0,"0.594","0"
"623",2152005,2020-10-14,20:42:52,"C",NA,"File Nr. 531 | File Dev. ID #1, DIVING-PAM-II:",NA,NA,NA,NA
"624",2227265,2020-10-14,20:44:07,"F",13630,"205",586,0,"0.65","0"
"625",2231265,2020-10-14,20:44:11,"F",13631,"428",1256,0,"0.659","0"
"626",2238075,2020-10-14,20:44:18,"F",13632,"180",534,0,"0.663","0"
"627",2241435,2020-10-14,20:44:21,"F",13633,"330",801,0,"0.588","0"
"628",2248055,2020-10-14,20:44:28,"F",13634,"200",560,0,"0.643","0"
"629",2252545,2020-10-14,20:44:32,"F",13635,"201",592,0,"0.66","0"
"630",2256985,2020-10-14,20:44:36,"F",13636,"262",890,0,"0.706","0"
"631",2260575,2020-10-14,20:44:40,"F",13637,"322",968,0,"0.667","0"
"632",2268555,2020-10-14,20:44:48,"F",13638,"280",995,0,"0.719","0"
