"2020-10-14";"23:38:02";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"1970-01-01";"00:00:00";"C";"";"#1: DIVING-PAM-II | ERROR: Low Battery Shutdown ";""
"1602698942995";"2020-10-14";"19:09:02";"SCHS";"";"Chart start ";""
"1602698943000";"2020-10-14";"19:09:03";"C";"";"File Nr. 515 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1602698943005";"2020-10-14";"19:09:03";"SCHE";"";"Chart stop ";""
"1602698965995";"2020-10-14";"19:09:25";"SCHS";"";"Chart start ";""
"1602698966000";"2020-10-14";"19:09:26";"C";"";"File Nr. 516 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1602699020580";"2020-10-14";"19:10:20";"F";"13125";"18";"30";"0";"-";"-"
"1602699025000";"2020-10-14";"19:10:25";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699026800";"2020-10-14";"19:10:26";"F";"13126";"12";"33";"0";"-";"-"
"1602699031000";"2020-10-14";"19:10:31";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699043350";"2020-10-14";"19:10:43";"F";"13127";"15";"43";"0";"-";"-"
"1602699046780";"2020-10-14";"19:10:46";"F";"13128";"36";"54";"0";"0.333";"0.0"
"1602699048000";"2020-10-14";"19:10:48";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699051000";"2020-10-14";"19:10:51";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699055360";"2020-10-14";"19:10:55";"F";"13129";"102";"176";"0";"0.420";"0.0"
"1602699059380";"2020-10-14";"19:10:59";"F";"13130";"64";"103";"0";"0.379";"0.0"
"1602699060000";"2020-10-14";"19:11:00";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699064000";"2020-10-14";"19:11:04";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1602699067020";"2020-10-14";"19:11:07";"F";"13131";"102";"182";"0";"0.440";"0.0"
"1602699071800";"2020-10-14";"19:11:11";"F";"13132";"79";"138";"0";"0.428";"0.0"
