200206,28.22
200207,28.93
200208,29.48
200209,29.05
200210,28.15
200211,26.71
200212,24.66
200301,23.10
200302,22.50
200303,25.59
200304,25.35
200305,27.44
200306,28.84
200307,28.81
200308,29.64
200309,29.21
200310,28.52
200311,26.66
200312,24.35
200401,23.93
200402,23.76
200403,23.86
200404,24.10
200405,25.97
200406,28.62
200407,29.27
200408,29.77
200409,29.05
200410,27.91
200411,26.32
200412,24.86
200501,23.40
200502,22.89
200503,23.42
200504,24.24
200505,26.14
200506,27.93
200507,28.97
200508,29.96
200509,29.02
200510,27.85
200511,25.52
200512,23.92
200601,22.91
200602,22.93
200603,24.23
200604,25.44
200605,26.61
200606,28.30
200607,28.98
200608,29.68
200609,29.86
200610,28.28
200611,26.23
200612,25.27
200701,24.66
200702,23.63
200703,24.28
200704,24.64
200705,26.82
200706,27.83
200707,29.83
200708,29.85
200709,29.66
200710,28.38
200711,25.96
200712,25.22
200801,23.41
200802,24.04
200803,24.17
200804,25.06
200805,26.74
200806,28.31
200807,28.87
200808,29.58
200809,28.42
200810,27.62
200811,24.95
200812,23.63
200901,22.72
200902,22.26
200903,23.55
200904,24.93
200905,26.61
200906,28.59
200907,29.49
200908,29.85
200909,29.92
200910,29.07
200911,26.79
200912,24.96
201001,23.08
201002,22.51
201003,22.61
201004,24.30
201005,26.93
201006,29.46
201007,29.22
201008,29.87
201009,29.45
201010,27.67
201011,25.80
201012,22.93
201101,21.78
201102,21.80
201103,23.90
201104,26.12
201105,27.22
201106,28.35
201107,29.44
201108,30.30
201109,29.76
201110,27.68
201111,25.58
201112,24.47
201201,23.43
201202,23.94
201203,24.78
201204,25.51
201205,26.88
201206,28.28
201207,28.74
201208,29.35
201209,29.00
201210,28.10
201211,25.80
201212,24.91
201301,24.40
201302,23.95
201303,22.94
201304,25.44
201305,26.51
201306,28.21
201307,28.65
201308,29.32
201309,29.09
201310,28.51
201311,26.84
201312,25.62
201401,24.34
201402,24.53
201403,24.50
201404,25.63
201405,27.07
201406,28.51
201407,29.96
201408,30.60
201409,29.71
201410,28.56
201411,25.72
201412,24.81
201501,24.68
201502,23.10
201503,24.97
201504,26.43
201505,27.27
201506,28.67
201507,30.05
201508,30.45
201509,30.29
201510,28.37
201511,27.55
201512,26.17
201601,25.43
201602,23.70
201603,24.54
201604,25.68
201605,27.21
201606,28.99
201607,29.87
201608,29.83
201609,29.56
201610,28.72
201611,26.51
201612,26.07
201701,24.48
201702,24.12
201703,24.69
201704,25.49
201705,27.22
201706,28.52
201707,29.76
201708,30.20
201709,29.67
201710,28.70
201711,26.45
201712,25.23
201801,23.01
201802,24.28
201803,24.59
201804,25.61
201805,26.48
201806,28.74
201807,30.11
201808,29.89
201809,29.41
201810,28.49
201811,27.21
201812,25.01
201901,23.85
201902,24.81
201903,25.42
201904,25.96
201905,27.67
201906,29.33
201907,29.88
201908,30.31
201909,29.61
201910,28.93
201911,27.47
201912,25.32
202001,24.63
202002,24.96
202003,24.87
202004,27.17
202005,27.23
202006,28.93
202007,29.96
202008,30.07
202009,29.79
202010,28.97
202011,27.20
202012,25.20
