200206,28.20
200207,28.95
200208,29.51
200209,29.06
200210,28.17
200211,26.65
200212,24.44
200301,22.88
200302,22.36
200303,25.48
200304,25.23
200305,27.45
200306,28.89
200307,28.85
200308,29.67
200309,29.23
200310,28.54
200311,26.58
200312,24.17
200401,23.77
200402,23.57
200403,23.75
200404,24.05
200405,25.94
200406,28.63
200407,29.29
200408,29.77
200409,29.06
200410,27.90
200411,26.25
200412,24.68
200501,23.21
200502,22.73
200503,23.29
200504,24.21
200505,26.11
200506,27.90
200507,28.99
200508,29.99
200509,29.03
200510,27.83
200511,25.47
200512,23.83
200601,22.77
200602,22.77
200603,24.12
200604,25.40
200605,26.60
200606,28.31
200607,28.99
200608,29.68
200609,29.87
200610,28.27
200611,26.12
200612,25.12
200701,24.58
200702,23.47
200703,24.16
200704,24.57
200705,26.78
200706,27.84
200707,29.86
200708,29.90
200709,29.69
200710,28.38
200711,25.90
200712,25.13
200801,23.30
200802,23.94
200803,24.05
200804,25.01
200805,26.75
200806,28.33
200807,28.91
200808,29.60
200809,28.44
200810,27.62
200811,24.84
200812,23.49
200901,22.57
200902,22.09
200903,23.41
200904,24.91
200905,26.60
200906,28.63
200907,29.52
200908,29.87
200909,29.95
200910,29.08
200911,26.73
200912,24.88
201001,22.83
201002,22.26
201003,22.36
201004,24.18
201005,26.92
201006,29.48
201007,29.23
201008,29.87
201009,29.46
201010,27.62
201011,25.72
201012,22.75
201101,21.54
201102,21.61
201103,23.78
201104,26.05
201105,27.25
201106,28.34
201107,29.46
201108,30.32
201109,29.77
201110,27.64
201111,25.50
201112,24.36
201201,23.30
201202,23.80
201203,24.71
201204,25.47
201205,26.87
201206,28.28
201207,28.75
201208,29.39
201209,29.01
201210,28.07
201211,25.71
201212,24.78
201301,24.26
201302,23.85
201303,22.80
201304,25.31
201305,26.48
201306,28.20
201307,28.66
201308,29.34
201309,29.10
201310,28.51
201311,26.76
201312,25.50
201401,24.16
201402,24.42
201403,24.44
201404,25.54
201405,27.04
201406,28.52
201407,30.00
201408,30.62
201409,29.71
201410,28.58
201411,25.63
201412,24.69
201501,24.59
201502,22.94
201503,24.90
201504,26.39
201505,27.27
201506,28.69
201507,30.09
201508,30.50
201509,30.32
201510,28.38
201511,27.53
201512,26.12
201601,25.28
201602,23.52
201603,24.45
201604,25.62
201605,27.18
201606,28.98
201607,29.91
201608,29.85
201609,29.57
201610,28.70
201611,26.42
201612,25.94
201701,24.34
201702,24.02
201703,24.57
201704,25.44
201705,27.19
201706,28.52
201707,29.77
201708,30.23
201709,29.69
201710,28.71
201711,26.38
201712,25.15
201801,22.85
201802,24.16
201803,24.51
201804,25.56
201805,26.45
201806,28.70
201807,30.13
201808,29.92
201809,29.41
201810,28.49
201811,27.17
201812,24.90
201901,23.74
201902,24.70
201903,25.36
201904,25.98
201905,27.71
201906,29.35
201907,29.92
201908,30.33
201909,29.61
201910,28.91
201911,27.44
201912,25.23
202001,24.53
202002,24.77
202003,24.81
202004,27.13
202005,27.19
202006,28.91
202007,30.00
202008,30.11
202009,29.81
202010,28.97
202011,27.14
202012,25.13
