200206,27.90
200207,28.72
200208,29.31
200209,29.02
200210,28.06
200211,26.93
200212,25.15
200301,23.59
200302,23.79
200303,25.53
200304,25.16
200305,27.33
200306,28.36
200307,28.79
200308,29.40
200309,29.09
200310,28.26
200311,27.03
200312,24.71
200401,24.15
200402,24.09
200403,24.35
200404,24.54
200405,25.94
200406,28.55
200407,29.32
200408,29.51
200409,28.84
200410,27.77
200411,26.67
200412,25.35
200501,23.80
200502,23.24
200503,23.62
200504,24.35
200505,25.78
200506,27.85
200507,28.90
200508,29.86
200509,28.84
200510,27.84
200511,25.75
200512,24.35
200601,23.36
200602,23.42
200603,24.14
200604,25.26
200605,26.42
200606,27.95
200607,28.95
200608,29.68
200609,29.74
200610,28.46
200611,26.50
200612,25.33
200701,24.88
200702,23.96
200703,24.36
200704,25.00
200705,26.52
200706,27.65
200707,29.71
200708,29.80
200709,29.55
200710,28.33
200711,26.32
200712,25.43
200801,24.14
200802,24.40
200803,24.24
200804,25.36
200805,26.51
200806,28.08
200807,28.80
200808,29.31
200809,28.44
200810,27.77
200811,25.50
200812,24.39
200901,23.55
200902,22.93
200903,23.62
200904,24.71
200905,26.36
200906,28.31
200907,29.25
200908,29.83
200909,29.70
200910,29.01
200911,27.00
200912,25.68
201001,23.56
201002,23.23
201003,22.91
201004,24.26
201005,26.74
201006,29.29
201007,29.10
201008,29.86
201009,29.43
201010,27.70
201011,26.23
201012,23.86
201101,23.00
201102,23.05
201103,24.15
201104,25.95
201105,27.04
201106,28.34
201107,29.22
201108,30.14
201109,29.56
201110,27.92
201111,26.01
201112,24.95
201201,24.03
201202,24.20
201203,24.89
201204,25.53
201205,26.59
201206,27.99
201207,28.74
201208,29.33
201209,28.75
201210,28.14
201211,26.22
201212,25.18
201301,24.54
201302,24.07
201303,23.71
201304,25.44
201305,26.42
201306,27.91
201307,28.54
201308,29.25
201309,28.99
201310,28.35
201311,26.96
201312,25.96
201401,24.68
201402,24.81
201403,24.89
201404,25.56
201405,26.84
201406,28.19
201407,29.62
201408,30.38
201409,29.61
201410,28.39
201411,26.16
201412,25.05
201501,24.84
201502,24.10
201503,24.77
201504,26.30
201505,27.17
201506,28.62
201507,29.87
201508,30.24
201509,30.04
201510,28.51
201511,27.54
201512,26.41
201601,25.57
201602,24.42
201603,24.75
201604,25.72
201605,27.22
201606,28.74
201607,29.78
201608,29.91
201609,29.49
201610,28.66
201611,26.92
201612,26.10
201701,25.26
201702,24.85
201703,25.02
201704,25.75
201705,27.06
201706,28.42
201707,29.58
201708,30.14
201709,29.43
201710,28.59
201711,26.64
201712,25.69
201801,23.84
201802,24.27
201803,24.64
201804,25.54
201805,26.32
201806,28.55
201807,29.90
201808,29.80
201809,29.54
201810,28.54
201811,27.29
201812,25.81
201901,24.61
201902,24.79
201903,25.39
201904,25.77
201905,27.32
201906,29.11
201907,29.80
201908,30.15
201909,29.57
201910,28.75
201911,27.73
201912,26.00
202001,25.05
202002,25.27
202003,25.14
202004,26.80
202005,27.19
202006,28.83
202007,29.84
202008,30.01
202009,29.68
202010,28.93
202011,27.27
202012,25.75
