200206,28.35
200207,28.76
200208,29.35
200209,28.99
200210,28.10
200211,27.10
200212,25.62
200301,24.27
200302,24.51
200303,25.83
200304,25.72
200305,27.32
200306,28.55
200307,28.65
200308,29.55
200309,28.99
200310,28.57
200311,27.51
200312,25.37
200401,25.17
200402,25.02
200403,24.97
200404,25.03
200405,26.15
200406,28.52
200407,29.23
200408,29.62
200409,28.99
200410,27.96
200411,26.97
200412,26.08
200501,24.43
200502,24.11
200503,24.52
200504,24.64
200505,26.05
200506,28.09
200507,28.96
200508,29.95
200509,28.99
200510,28.04
200511,25.98
200512,24.82
200601,24.05
200602,24.16
200603,24.70
200604,25.65
200605,26.74
200606,28.11
200607,28.93
200608,29.67
200609,29.78
200610,28.56
200611,26.71
200612,25.85
200701,25.29
200702,24.81
200703,24.99
200704,25.53
200705,26.87
200706,27.83
200707,29.68
200708,29.71
200709,29.55
200710,28.36
200711,26.55
200712,25.77
200801,24.80
200802,25.20
200803,24.82
200804,25.71
200805,26.64
200806,28.07
200807,28.74
200808,29.29
200809,28.30
200810,27.91
200811,25.89
200812,25.08
200901,24.30
200902,23.73
200903,24.37
200904,25.00
200905,26.66
200906,28.53
200907,29.26
200908,29.81
200909,29.65
200910,29.07
200911,27.47
200912,26.25
201001,24.74
201002,24.24
201003,24.06
201004,24.71
201005,26.96
201006,29.28
201007,29.22
201008,29.89
201009,29.40
201010,27.87
201011,26.56
201012,24.67
201101,24.10
201102,23.86
201103,24.62
201104,26.14
201105,27.10
201106,28.32
201107,29.20
201108,30.06
201109,29.60
201110,28.11
201111,26.33
201112,25.40
201201,24.78
201202,24.96
201203,25.19
201204,25.86
201205,26.83
201206,28.22
201207,28.70
201208,29.27
201209,28.99
201210,28.36
201211,26.85
201212,25.87
201301,25.25
201302,24.67
201303,24.56
201304,25.92
201305,26.70
201306,28.19
201307,28.59
201308,29.17
201309,29.07
201310,28.49
201311,27.42
201312,26.62
201401,25.62
201402,25.43
201403,25.47
201404,26.14
201405,27.16
201406,28.31
201407,29.62
201408,30.36
201409,29.49
201410,28.52
201411,26.65
201412,25.88
201501,25.56
201502,24.85
201503,25.19
201504,26.59
201505,27.27
201506,28.44
201507,29.82
201508,30.28
201509,30.18
201510,28.62
201511,27.79
201512,26.73
201601,26.30
201602,25.24
201603,25.37
201604,26.07
201605,27.50
201606,28.87
201607,29.71
201608,29.79
201609,29.49
201610,28.99
201611,27.39
201612,26.72
201701,26.05
201702,25.48
201703,25.66
201704,26.09
201705,27.26
201706,28.54
201707,29.50
201708,30.07
201709,29.47
201710,28.75
201711,27.01
201712,26.11
201801,24.53
201802,24.85
201803,25.14
201804,25.86
201805,26.58
201806,28.66
201807,29.88
201808,29.77
201809,29.53
201810,28.66
201811,27.59
201812,26.50
201901,25.32
201902,25.46
201903,25.83
201904,26.01
201905,27.36
201906,29.12
201907,29.76
201908,30.14
201909,29.61
201910,28.87
201911,27.82
201912,26.41
202001,25.67
202002,26.09
202003,25.57
202004,27.16
202005,27.51
202006,28.97
202007,29.84
202008,30.00
202009,29.64
202010,29.02
202011,27.50
202012,26.13
