200206,28.20
200207,28.74
200208,29.31
200209,28.99
200210,28.04
200211,27.13
200212,25.57
200301,24.30
200302,24.51
200303,25.86
200304,25.57
200305,27.40
200306,28.42
200307,28.63
200308,29.41
200309,29.05
200310,28.45
200311,27.47
200312,25.28
200401,24.93
200402,24.82
200403,24.89
200404,25.03
200405,26.11
200406,28.56
200407,29.23
200408,29.55
200409,28.90
200410,27.91
200411,26.96
200412,25.91
200501,24.32
200502,23.92
200503,24.30
200504,24.70
200505,26.03
200506,28.06
200507,28.97
200508,29.89
200509,28.92
200510,28.03
200511,26.05
200512,24.82
200601,23.98
200602,24.11
200603,24.69
200604,25.61
200605,26.71
200606,28.11
200607,28.96
200608,29.62
200609,29.76
200610,28.55
200611,26.73
200612,25.72
200701,25.28
200702,24.57
200703,24.86
200704,25.44
200705,26.86
200706,27.80
200707,29.67
200708,29.70
200709,29.50
200710,28.37
200711,26.56
200712,25.76
200801,24.70
200802,25.05
200803,24.75
200804,25.71
200805,26.67
200806,28.13
200807,28.73
200808,29.34
200809,28.26
200810,27.87
200811,25.83
200812,24.95
200901,24.20
200902,23.62
200903,24.32
200904,25.00
200905,26.54
200906,28.48
200907,29.26
200908,29.77
200909,29.64
200910,29.08
200911,27.39
200912,26.16
201001,24.35
201002,24.09
201003,23.78
201004,24.71
201005,26.92
201006,29.28
201007,29.10
201008,29.87
201009,29.41
201010,27.85
201011,26.52
201012,24.50
201101,23.84
201102,23.71
201103,24.70
201104,26.20
201105,27.12
201106,28.36
201107,29.17
201108,30.08
201109,29.55
201110,28.05
201111,26.31
201112,25.39
201201,24.72
201202,24.80
201203,25.22
201204,25.81
201205,26.72
201206,28.14
201207,28.67
201208,29.28
201209,28.87
201210,28.31
201211,26.73
201212,25.71
201301,25.05
201302,24.55
201303,24.43
201304,25.92
201305,26.73
201306,28.07
201307,28.56
201308,29.16
201309,29.04
201310,28.47
201311,27.39
201312,26.41
201401,25.42
201402,25.37
201403,25.39
201404,26.03
201405,27.08
201406,28.33
201407,29.60
201408,30.31
201409,29.51
201410,28.44
201411,26.53
201412,25.65
201501,25.43
201502,24.79
201503,25.16
201504,26.54
201505,27.25
201506,28.55
201507,29.79
201508,30.25
201509,30.10
201510,28.60
201511,27.77
201512,26.72
201601,26.15
201602,25.18
201603,25.33
201604,26.14
201605,27.54
201606,28.85
201607,29.72
201608,29.85
201609,29.50
201610,28.96
201611,27.35
201612,26.68
201701,25.94
201702,25.43
201703,25.59
201704,26.10
201705,27.23
201706,28.55
201707,29.52
201708,30.11
201709,29.44
201710,28.73
201711,26.97
201712,26.12
201801,24.49
201802,24.80
201803,25.15
201804,25.89
201805,26.59
201806,28.61
201807,29.86
201808,29.80
201809,29.54
201810,28.66
201811,27.60
201812,26.36
201901,25.30
201902,25.41
201903,25.85
201904,26.06
201905,27.42
201906,29.16
201907,29.79
201908,30.13
201909,29.59
201910,28.84
201911,27.89
201912,26.44
202001,25.60
202002,25.96
202003,25.60
202004,27.09
202005,27.45
202006,28.99
202007,29.88
202008,29.98
202009,29.64
202010,29.03
202011,27.49
202012,26.19
