200206,28.25
200207,29.04
200208,29.56
200209,29.03
200210,28.24
200211,26.76
200212,24.91
200301,23.35
200302,22.77
200303,25.97
200304,25.28
200305,27.57
200306,28.77
200307,28.88
200308,29.70
200309,29.21
200310,28.36
200311,26.32
200312,24.34
200401,23.68
200402,24.05
200403,23.62
200404,24.12
200405,26.24
200406,28.85
200407,29.37
200408,29.81
200409,29.02
200410,27.74
200411,25.94
200412,25.03
200501,23.40
200502,22.63
200503,23.61
200504,24.20
200505,26.24
200506,28.11
200507,29.12
200508,30.08
200509,29.13
200510,27.84
200511,25.34
200512,23.89
200601,22.71
200602,22.84
200603,23.99
200604,25.48
200605,26.76
200606,28.43
200607,29.02
200608,29.73
200609,29.79
200610,28.19
200611,26.22
200612,25.26
200701,24.35
200702,23.02
200703,24.03
200704,24.75
200705,26.70
200706,27.89
200707,29.96
200708,29.93
200709,29.70
200710,28.28
200711,25.43
200712,24.91
200801,23.11
200802,24.11
200803,23.93
200804,25.20
200805,26.82
200806,28.41
200807,28.87
200808,29.61
200809,28.40
200810,27.49
200811,24.26
200812,23.23
200901,22.30
200902,21.57
200903,23.23
200904,24.99
200905,26.77
200906,28.66
200907,29.64
200908,29.90
200909,29.86
200910,28.97
200911,26.52
200912,24.78
201001,23.06
201002,22.34
201003,22.16
201004,24.31
201005,27.18
201006,29.56
201007,29.34
201008,29.94
201009,29.40
201010,27.47
201011,25.47
201012,22.66
201101,21.51
201102,22.06
201103,23.76
201104,26.40
201105,27.42
201106,28.43
201107,29.51
201108,30.32
201109,29.81
201110,27.50
201111,25.27
201112,24.10
201201,22.95
201202,23.83
201203,24.67
201204,25.39
201205,27.03
201206,28.41
201207,28.84
201208,29.53
201209,29.02
201210,28.11
201211,24.98
201212,24.55
201301,24.21
201302,23.57
201303,22.95
201304,25.73
201305,26.80
201306,28.35
201307,28.68
201308,29.31
201309,29.07
201310,28.41
201311,26.44
201312,25.40
201401,24.07
201402,24.64
201403,24.53
201404,25.76
201405,27.11
201406,28.60
201407,30.02
201408,30.65
201409,29.63
201410,28.37
201411,25.37
201412,24.46
201501,24.24
201502,22.67
201503,25.26
201504,26.63
201505,27.43
201506,28.82
201507,30.16
201508,30.58
201509,30.29
201510,28.28
201511,27.34
201512,25.87
201601,25.36
201602,23.06
201603,24.53
201604,25.74
201605,27.41
201606,29.20
201607,30.05
201608,29.93
201609,29.73
201610,28.51
201611,25.83
201612,25.83
201701,24.06
201702,23.93
201703,24.37
201704,25.56
201705,27.43
201706,28.66
201707,29.88
201708,30.29
201709,29.72
201710,28.55
201711,25.96
201712,24.77
201801,22.82
201802,24.16
201803,23.98
201804,25.91
201805,26.54
201806,28.91
201807,30.20
201808,29.94
201809,29.54
201810,28.46
201811,27.01
201812,24.47
201901,23.23
201902,24.46
201903,25.28
201904,26.00
201905,27.79
201906,29.47
201907,29.98
201908,30.41
201909,29.51
201910,28.80
201911,27.10
201912,24.94
202001,24.06
202002,24.52
202003,24.76
202004,27.38
202005,27.33
202006,29.20
202007,30.06
202008,30.24
202009,29.83
202010,28.94
202011,26.92
202012,24.74
