200206,28.20
200207,29.05
200208,29.60
200209,29.08
200210,28.24
200211,26.50
200212,24.16
200301,22.66
200302,22.21
200303,25.55
200304,25.08
200305,27.58
200306,28.91
200307,28.94
200308,29.74
200309,29.27
200310,28.45
200311,26.23
200312,23.77
200401,23.06
200402,23.37
200403,23.44
200404,23.96
200405,26.04
200406,28.80
200407,29.39
200408,29.80
200409,29.05
200410,27.81
200411,25.82
200412,24.43
200501,22.74
200502,22.19
200503,23.11
200504,24.15
200505,26.18
200506,28.02
200507,29.12
200508,30.08
200509,29.08
200510,27.79
200511,25.19
200512,23.48
200601,22.29
200602,22.28
200603,23.83
200604,25.34
200605,26.70
200606,28.44
200607,29.02
200608,29.72
200609,29.85
200610,28.13
200611,25.84
200612,24.76
200701,24.19
200702,22.79
200703,23.85
200704,24.50
200705,26.69
200706,27.88
200707,29.97
200708,29.98
200709,29.74
200710,28.33
200711,25.34
200712,24.78
200801,22.70
200802,23.78
200803,23.84
200804,25.01
200805,26.84
200806,28.49
200807,28.99
200808,29.71
200809,28.50
200810,27.52
200811,24.14
200812,22.94
200901,22.13
200902,21.34
200903,23.02
200904,24.91
200905,26.71
200906,28.73
200907,29.67
200908,29.92
200909,29.95
200910,28.96
200911,26.33
200912,24.43
201001,22.02
201002,21.53
201003,21.69
201004,24.10
201005,27.05
201006,29.59
201007,29.29
201008,29.94
201009,29.48
201010,27.40
201011,25.28
201012,21.83
201101,20.86
201102,21.48
201103,23.61
201104,26.19
201105,27.41
201106,28.45
201107,29.52
201108,30.36
201109,29.82
201110,27.44
201111,25.16
201112,23.94
201201,22.67
201202,23.53
201203,24.56
201204,25.40
201205,26.93
201206,28.35
201207,28.82
201208,29.53
201209,29.01
201210,27.99
201211,24.84
201212,24.19
201301,23.88
201302,23.42
201303,22.47
201304,25.35
201305,26.63
201306,28.28
201307,28.69
201308,29.37
201309,29.12
201310,28.48
201311,26.36
201312,25.12
201401,23.54
201402,24.19
201403,24.37
201404,25.52
201405,27.04
201406,28.60
201407,30.11
201408,30.73
201409,29.67
201410,28.48
201411,25.12
201412,23.93
201501,24.01
201502,22.25
201503,24.88
201504,26.50
201505,27.37
201506,28.84
201507,30.18
201508,30.60
201509,30.33
201510,28.31
201511,27.38
201512,25.78
201601,24.67
201602,22.70
201603,24.19
201604,25.59
201605,27.23
201606,29.08
201607,30.04
201608,29.90
201609,29.65
201610,28.48
201611,25.80
201612,25.63
201701,23.85
201702,23.73
201703,24.22
201704,25.34
201705,27.29
201706,28.62
201707,29.91
201708,30.31
201709,29.71
201710,28.60
201711,26.00
201712,24.66
201801,22.24
201802,23.87
201803,24.04
201804,25.65
201805,26.46
201806,28.76
201807,30.24
201808,29.97
201809,29.47
201810,28.47
201811,26.96
201812,24.24
201901,23.15
201902,24.26
201903,25.20
201904,25.97
201905,27.82
201906,29.51
201907,30.01
201908,30.44
201909,29.59
201910,28.84
201911,27.12
201912,24.79
202001,23.95
202002,24.29
202003,24.57
202004,27.23
202005,27.24
202006,29.09
202007,30.08
202008,30.22
202009,29.85
202010,28.95
202011,26.85
202012,24.50
