200206,28.28
200207,28.92
200208,29.46
200209,28.99
200210,28.13
200211,27.02
200212,25.45
200301,23.83
200302,23.53
200303,25.82
200304,25.58
200305,27.39
200306,28.66
200307,28.74
200308,29.63
200309,29.10
200310,28.50
200311,27.05
200312,24.99
200401,24.61
200402,24.63
200403,24.40
200404,24.63
200405,26.21
200406,28.66
200407,29.25
200408,29.65
200409,29.07
200410,27.96
200411,26.67
200412,25.68
200501,24.02
200502,23.55
200503,24.12
200504,24.51
200505,26.09
200506,28.08
200507,28.99
200508,29.99
200509,29.00
200510,28.02
200511,25.82
200512,24.53
200601,23.60
200602,23.79
200603,24.49
200604,25.58
200605,26.70
200606,28.21
200607,28.99
200608,29.71
200609,29.80
200610,28.46
200611,26.56
200612,25.73
200701,25.02
200702,24.27
200703,24.64
200704,25.29
200705,26.82
200706,27.85
200707,29.74
200708,29.80
200709,29.62
200710,28.33
200711,26.34
200712,25.51
200801,24.26
200802,24.73
200803,24.47
200804,25.49
200805,26.69
200806,28.20
200807,28.69
200808,29.41
200809,28.31
200810,27.71
200811,25.48
200812,24.48
200901,23.57
200902,22.86
200903,23.98
200904,24.99
200905,26.65
200906,28.57
200907,29.42
200908,29.84
200909,29.81
200910,29.08
200911,27.25
200912,25.68
201001,24.33
201002,23.81
201003,23.56
201004,24.54
201005,27.04
201006,29.36
201007,29.24
201008,29.88
201009,29.39
201010,27.82
201011,26.21
201012,24.09
201101,23.24
201102,23.03
201103,24.25
201104,26.18
201105,27.18
201106,28.36
201107,29.34
201108,30.19
201109,29.72
201110,27.98
201111,26.02
201112,25.02
201201,24.31
201202,24.50
201203,24.97
201204,25.73
201205,26.87
201206,28.25
201207,28.77
201208,29.39
201209,29.01
201210,28.35
201211,26.38
201212,25.56
201301,24.98
201302,24.36
201303,24.11
201304,25.84
201305,26.75
201306,28.27
201307,28.68
201308,29.24
201309,29.09
201310,28.53
201311,27.16
201312,26.25
201401,25.23
201402,25.17
201403,24.96
201404,26.01
201405,27.14
201406,28.45
201407,29.76
201408,30.46
201409,29.64
201410,28.50
201411,26.36
201412,25.61
201501,25.23
201502,24.15
201503,25.21
201504,26.58
201505,27.37
201506,28.58
201507,29.91
201508,30.39
201509,30.23
201510,28.52
201511,27.64
201512,26.55
201601,26.01
201602,24.58
201603,25.06
201604,25.87
201605,27.48
201606,28.97
201607,29.82
201608,29.82
201609,29.58
201610,28.91
201611,27.02
201612,26.44
201701,25.41
201702,24.86
201703,25.26
201704,25.94
201705,27.36
201706,28.58
201707,29.61
201708,30.14
201709,29.61
201710,28.72
201711,26.74
201712,25.76
201801,23.91
201802,24.56
201803,24.80
201804,25.87
201805,26.55
201806,28.79
201807,29.99
201808,29.83
201809,29.50
201810,28.57
201811,27.44
201812,25.93
201901,24.55
201902,25.13
201903,25.64
201904,26.01
201905,27.50
201906,29.15
201907,29.76
201908,30.17
201909,29.61
201910,28.88
201911,27.68
201912,25.96
202001,25.15
202002,25.55
202003,25.28
202004,27.22
202005,27.48
202006,29.03
202007,29.88
202008,30.04
202009,29.77
202010,28.99
202011,27.37
202012,25.84
