200206,28.33
200207,28.82
200208,29.41
200209,28.98
200210,28.08
200211,27.12
200212,25.61
200301,24.06
200302,24.13
200303,25.78
200304,25.72
200305,27.32
200306,28.61
200307,28.69
200308,29.61
200309,28.99
200310,28.57
200311,27.35
200312,25.28
200401,25.04
200402,24.95
200403,24.75
200404,24.93
200405,26.19
200406,28.56
200407,29.22
200408,29.58
200409,29.03
200410,28.00
200411,26.88
200412,25.98
200501,24.30
200502,23.93
200503,24.39
200504,24.69
200505,26.05
200506,28.07
200507,28.94
200508,29.94
200509,29.02
200510,28.09
200511,25.95
200512,24.74
200601,23.99
200602,24.15
200603,24.71
200604,25.62
200605,26.70
200606,28.12
200607,28.97
200608,29.71
200609,29.76
200610,28.54
200611,26.67
200612,25.91
200701,25.28
200702,24.70
200703,24.92
200704,25.50
200705,26.88
200706,27.81
200707,29.67
200708,29.76
200709,29.56
200710,28.32
200711,26.57
200712,25.75
200801,24.68
200802,25.13
200803,24.73
200804,25.60
200805,26.66
200806,28.09
200807,28.65
200808,29.32
200809,28.30
200810,27.85
200811,25.79
200812,24.95
200901,24.11
200902,23.44
200903,24.31
200904,24.99
200905,26.66
200906,28.54
200907,29.32
200908,29.83
200909,29.74
200910,29.09
200911,27.43
200912,26.00
201001,24.70
201002,24.17
201003,24.06
201004,24.68
201005,26.98
201006,29.26
201007,29.17
201008,29.88
201009,29.39
201010,27.91
201011,26.47
201012,24.47
201101,23.87
201102,23.52
201103,24.55
201104,26.12
201105,27.11
201106,28.30
201107,29.21
201108,30.16
201109,29.65
201110,28.11
201111,26.26
201112,25.35
201201,24.72
201202,24.84
201203,25.10
201204,25.86
201205,26.84
201206,28.19
201207,28.75
201208,29.29
201209,29.02
201210,28.37
201211,26.77
201212,25.82
201301,25.26
201302,24.62
201303,24.48
201304,25.90
201305,26.77
201306,28.24
201307,28.66
201308,29.20
201309,29.07
201310,28.55
201311,27.37
201312,26.52
201401,25.54
201402,25.38
201403,25.27
201404,26.10
201405,27.16
201406,28.34
201407,29.67
201408,30.41
201409,29.58
201410,28.52
201411,26.58
201412,25.83
201501,25.52
201502,24.68
201503,25.22
201504,26.60
201505,27.29
201506,28.49
201507,29.81
201508,30.32
201509,30.20
201510,28.59
201511,27.78
201512,26.72
201601,26.28
201602,25.05
201603,25.28
201604,26.00
201605,27.54
201606,28.89
201607,29.74
201608,29.78
201609,29.52
201610,29.03
201611,27.34
201612,26.68
201701,25.85
201702,25.32
201703,25.55
201704,26.06
201705,27.35
201706,28.54
201707,29.52
201708,30.07
201709,29.53
201710,28.78
201711,26.99
201712,25.98
201801,24.32
201802,24.77
201803,25.05
201804,25.85
201805,26.58
201806,28.73
201807,29.94
201808,29.78
201809,29.52
201810,28.65
201811,27.57
201812,26.35
201901,25.00
201902,25.40
201903,25.76
201904,26.02
201905,27.40
201906,29.05
201907,29.72
201908,30.09
201909,29.60
201910,28.92
201911,27.79
201912,26.28
202001,25.47
202002,25.98
202003,25.47
202004,27.18
202005,27.51
202006,28.97
202007,29.80
202008,29.98
202009,29.73
202010,28.99
202011,27.52
202012,26.12
