"2020-10-10";"22:27:36";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-10";"20:09:24";"SCHS";"";"Chart start ";""
"1980285";"2020-10-10";"20:42:25";"F";"11358";"167";"403";"0";"0.586";"0.0"
"1984005";"2020-10-10";"20:42:29";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1987045";"2020-10-10";"20:42:32";"F";"11359";"152";"396";"0";"0.616";"0.0"
"1991005";"2020-10-10";"20:42:36";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"1994065";"2020-10-10";"20:42:39";"F";"11360";"156";"393";"0";"0.603";"0.0"
"1998005";"2020-10-10";"20:42:43";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2001955";"2020-10-10";"20:42:46";"F";"11361";"165";"463";"0";"0.644";"0.0"
"2005005";"2020-10-10";"20:42:50";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2011685";"2020-10-10";"20:42:56";"F";"11362";"166";"454";"0";"0.634";"0.0"
"2015005";"2020-10-10";"20:43:00";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2017855";"2020-10-10";"20:43:02";"F";"11363";"150";"384";"0";"0.609";"0.0"
"2021005";"2020-10-10";"20:43:06";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2044695";"2020-10-10";"20:43:29";"F";"11364";"128";"363";"0";"0.647";"0.0"
"2049005";"2020-10-10";"20:43:34";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2054585";"2020-10-10";"20:43:39";"F";"11365";"156";"415";"0";"0.624";"0.0"
"2058005";"2020-10-10";"20:43:43";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2064865";"2020-10-10";"20:43:49";"F";"11366";"167";"450";"0";"0.629";"0.0"
"2068005";"2020-10-10";"20:43:53";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2071995";"2020-10-10";"20:43:56";"F";"11367";"160";"397";"0";"0.597";"0.0"
"2075005";"2020-10-10";"20:44:00";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2079165";"2020-10-10";"20:44:04";"F";"11368";"157";"450";"0";"0.651";"0.0"
"2084005";"2020-10-10";"20:44:09";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2097815";"2020-10-10";"20:44:22";"F";"11369";"169";"469";"0";"0.640";"0.0"
"2102005";"2020-10-10";"20:44:27";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2109045";"2020-10-10";"20:44:34";"F";"11370";"142";"350";"0";"0.594";"0.0"
"2114005";"2020-10-10";"20:44:39";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2119055";"2020-10-10";"20:44:44";"F";"11371";"134";"334";"0";"0.599";"0.0"
"2123005";"2020-10-10";"20:44:48";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2125245";"2020-10-10";"20:44:50";"F";"11372";"155";"417";"0";"0.628";"0.0"
"2129005";"2020-10-10";"20:44:54";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2135695";"2020-10-10";"20:45:00";"F";"11373";"166";"421";"0";"0.606";"0.0"
"2140005";"2020-10-10";"20:45:05";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2169755";"2020-10-10";"20:45:34";"F";"11374";"174";"545";"0";"0.681";"0.0"
"2173005";"2020-10-10";"20:45:38";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2209825";"2020-10-10";"20:46:14";"F";"11375";"180";"552";"0";"0.674";"0.0"
"2214005";"2020-10-10";"20:46:19";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2216215";"2020-10-10";"20:46:21";"F";"11376";"167";"491";"0";"0.660";"0.0"
"2221005";"2020-10-10";"20:46:26";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2229995";"2020-10-10";"20:46:34";"F";"11377";"153";"422";"0";"0.637";"0.0"
"2234005";"2020-10-10";"20:46:39";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2241095";"2020-10-10";"20:46:46";"F";"11378";"132";"337";"0";"0.608";"0.0"
"2246005";"2020-10-10";"20:46:51";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2248485";"2020-10-10";"20:46:53";"F";"11379";"138";"436";"0";"0.683";"0.0"
"2253005";"2020-10-10";"20:46:58";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2262935";"2020-10-10";"20:47:07";"F";"11380";"146";"419";"0";"0.652";"0.0"
"2266005";"2020-10-10";"20:47:11";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2273525";"2020-10-10";"20:47:18";"F";"11381";"145";"383";"0";"0.621";"0.0"
"2278005";"2020-10-10";"20:47:23";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2282665";"2020-10-10";"20:47:27";"F";"11382";"147";"422";"0";"0.652";"0.0"
"2282670";"2020-10-10";"20:47:27";"SCHE";"";"Chart stop ";""
"2286005";"2020-10-10";"20:47:31";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2302000";"2020-10-10";"20:47:46";"SCHS";"";"Chart start ";""
"2302005";"2020-10-10";"20:47:47";"C";"";"File Nr. 457 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2302010";"2020-10-10";"20:47:47";"SCHE";"";"Chart stop ";""
"2338005";"2020-10-10";"20:48:23";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2348000";"2020-10-10";"20:48:32";"SCHS";"";"Chart start ";""
"2348005";"2020-10-10";"20:48:33";"C";"";"File Nr. 458 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2363675";"2020-10-10";"20:48:48";"F";"11383";"0";"10";"0";"-";"-"
"2367005";"2020-10-10";"20:48:52";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2374415";"2020-10-10";"20:48:59";"F";"11384";"3";"11";"0";"-";"-"
"2378005";"2020-10-10";"20:49:03";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2380655";"2020-10-10";"20:49:05";"F";"11385";"6";"11";"0";"-";"-"
"2384005";"2020-10-10";"20:49:09";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2389225";"2020-10-10";"20:49:14";"F";"11386";"3";"12";"0";"-";"-"
"2393005";"2020-10-10";"20:49:18";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2401715";"2020-10-10";"20:49:26";"F";"11387";"5";"10";"0";"-";"-"
"2405005";"2020-10-10";"20:49:30";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2419245";"2020-10-10";"20:49:44";"F";"11388";"5";"10";"0";"-";"-"
"2423005";"2020-10-10";"20:49:48";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2428985";"2020-10-10";"20:49:53";"F";"11389";"3";"10";"0";"-";"-"
"2432005";"2020-10-10";"20:49:57";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2441095";"2020-10-10";"20:50:06";"F";"11390";"2";"15";"0";"-";"-"
"2445005";"2020-10-10";"20:50:10";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2451665";"2020-10-10";"20:50:16";"F";"11391";"3";"10";"0";"-";"-"
"2455005";"2020-10-10";"20:50:20";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2457085";"2020-10-10";"20:50:22";"F";"11392";"3";"13";"0";"-";"-"
"2461005";"2020-10-10";"20:50:26";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2466095";"2020-10-10";"20:50:31";"F";"11393";"2";"11";"0";"-";"-"
"2470005";"2020-10-10";"20:50:35";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2475125";"2020-10-10";"20:50:40";"F";"11394";"6";"10";"0";"-";"-"
"2479005";"2020-10-10";"20:50:44";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2481745";"2020-10-10";"20:50:46";"F";"11395";"5";"12";"0";"-";"-"
"2486005";"2020-10-10";"20:50:51";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2490025";"2020-10-10";"20:50:55";"F";"11396";"2";"9";"0";"-";"-"
"2494005";"2020-10-10";"20:50:59";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2498305";"2020-10-10";"20:51:03";"F";"11397";"1";"11";"0";"-";"-"
"2498310";"2020-10-10";"20:51:03";"SCHE";"";"Chart stop ";""
"2502005";"2020-10-10";"20:51:07";"SPEC";"";"PAR: - 32768; Depth: - 337.4 ";""
"2533000";"2020-10-10";"20:51:37";"SCHS";"";"Chart start ";""
"2533005";"2020-10-10";"20:51:38";"C";"";"File Nr. 459 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2533010";"2020-10-10";"20:51:38";"SCHE";"";"Chart stop ";""
