dttm,hm,sp,temp,max_temp,tank_set,tank_id
2020-10-13T11:11:49Z,11:11,30,30.06,38,starboard,S1
2020-10-13T11:11:54Z,11:11,30,30.19,35,starboard,S4
2020-10-13T11:11:54Z,11:11,30,30.12,36,starboard,S3
2020-10-13T11:11:54Z,11:11,30,30.12,37,starboard,S2
2020-10-13T11:11:54Z,11:11,30,30.06,38,starboard,S1
2020-10-13T11:12:00Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:00Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:00Z,11:12,30,30.12,37,starboard,S2
2020-10-13T11:12:00Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:12Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:12Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:12Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:12Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:18Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:18Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:18Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:18Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:23Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:23Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:23Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:23Z,11:12,30,30,38,starboard,S1
2020-10-13T11:12:29Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:29Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:29Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:29Z,11:12,30,30,38,starboard,S1
2020-10-13T11:12:34Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:34Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:34Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:34Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:40Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:40Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:40Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:40Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:45Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:45Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:45Z,11:12,30,30.06,37,starboard,S2
2020-10-13T11:12:45Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:50Z,11:12,30,30.19,35,starboard,S4
2020-10-13T11:12:50Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:50Z,11:12,30,30,37,starboard,S2
2020-10-13T11:12:50Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:12:56Z,11:12,30,30.12,35,starboard,S4
2020-10-13T11:12:56Z,11:12,30,30.12,36,starboard,S3
2020-10-13T11:12:56Z,11:12,30,30,37,starboard,S2
2020-10-13T11:12:56Z,11:12,30,30.06,38,starboard,S1
2020-10-13T11:13:01Z,11:13,30,30.12,35,starboard,S4
2020-10-13T11:13:01Z,11:13,30,30.12,36,starboard,S3
2020-10-13T11:13:01Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:01Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:14Z,11:13,30,30.12,35,starboard,S4
2020-10-13T11:13:14Z,11:13,30,30.12,36,starboard,S3
2020-10-13T11:13:14Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:14Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:19Z,11:13,30,30.06,35,starboard,S4
2020-10-13T11:13:19Z,11:13,30,30.06,36,starboard,S3
2020-10-13T11:13:19Z,11:13,30,30,37,starboard,S2
2020-10-13T11:13:19Z,11:13,30,30,38,starboard,S1
2020-10-13T11:13:25Z,11:13,30,30.06,35,starboard,S4
2020-10-13T11:13:25Z,11:13,30,30.06,36,starboard,S3
