"2020-10-14";"00:02:17";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-13";"20:13:19";"SCHS";"";"Chart start ";""
"5";"2020-10-13";"20:13:20";"C";"";"File Nr. 503 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1456005";"2020-10-13";"20:37:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1460005";"2020-10-13";"20:37:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1460545";"2020-10-13";"20:37:40";"F";"12768";"262";"567";"0";"0.538";"0.0"
"1465005";"2020-10-13";"20:37:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1465095";"2020-10-13";"20:37:45";"F";"12769";"232";"539";"0";"0.570";"0.0"
"1470005";"2020-10-13";"20:37:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1470495";"2020-10-13";"20:37:50";"F";"12770";"329";"730";"0";"0.549";"0.0"
"1475005";"2020-10-13";"20:37:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1476925";"2020-10-13";"20:37:56";"F";"12771";"277";"624";"0";"0.556";"0.0"
"1481005";"2020-10-13";"20:38:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1485615";"2020-10-13";"20:38:05";"F";"12772";"256";"550";"0";"0.535";"0.0"
"1489005";"2020-10-13";"20:38:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1489405";"2020-10-13";"20:38:09";"F";"12773";"259";"576";"0";"0.550";"0.0"
"1493005";"2020-10-13";"20:38:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1498025";"2020-10-13";"20:38:18";"F";"12774";"140";"282";"0";"0.504";"0.0"
"1503005";"2020-10-13";"20:38:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.8 ";""
"1504095";"2020-10-13";"20:38:24";"F";"12775";"247";"567";"0";"0.564";"0.0"
"1508005";"2020-10-13";"20:38:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1514285";"2020-10-13";"20:38:34";"F";"12776";"197";"405";"0";"0.514";"0.0"
"1519005";"2020-10-13";"20:38:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1521025";"2020-10-13";"20:38:41";"F";"12777";"184";"373";"0";"0.507";"0.0"
"1525005";"2020-10-13";"20:38:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1526615";"2020-10-13";"20:38:46";"F";"12778";"209";"390";"0";"0.464";"0.0"
"1531005";"2020-10-13";"20:38:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1539365";"2020-10-13";"20:38:59";"F";"12779";"233";"540";"0";"0.569";"0.0"
"1544005";"2020-10-13";"20:39:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1544955";"2020-10-13";"20:39:04";"F";"12780";"281";"713";"0";"0.606";"0.0"
"1549005";"2020-10-13";"20:39:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1550885";"2020-10-13";"20:39:10";"F";"12781";"231";"648";"0";"0.644";"0.0"
"1554745";"2020-10-13";"20:39:14";"F";"12782";"282";"736";"0";"0.617";"0.0"
"1555005";"2020-10-13";"20:39:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1559005";"2020-10-13";"20:39:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1565635";"2020-10-13";"20:39:25";"F";"12783";"294";"551";"0";"0.466";"0.0"
"1570005";"2020-10-13";"20:39:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1570855";"2020-10-13";"20:39:30";"F";"12784";"259";"656";"0";"0.605";"0.0"
"1575005";"2020-10-13";"20:39:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1577975";"2020-10-13";"20:39:37";"F";"12785";"219";"589";"0";"0.628";"0.0"
"1581005";"2020-10-13";"20:39:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1582025";"2020-10-13";"20:39:42";"F";"12786";"230";"570";"0";"0.596";"0.0"
"1587005";"2020-10-13";"20:39:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1588075";"2020-10-13";"20:39:48";"F";"12787";"237";"576";"0";"0.589";"0.0"
"1592095";"2020-10-13";"20:39:52";"F";"12788";"265";"597";"0";"0.556";"0.0"
"1593005";"2020-10-13";"20:39:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1597005";"2020-10-13";"20:39:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1599435";"2020-10-13";"20:39:59";"F";"12789";"247";"592";"0";"0.583";"0.0"
"1602765";"2020-10-13";"20:40:02";"F";"12790";"341";"734";"0";"0.535";"0.0"
"1603005";"2020-10-13";"20:40:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1607005";"2020-10-13";"20:40:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1608765";"2020-10-13";"20:40:08";"F";"12791";"236";"496";"0";"0.524";"0.0"
"1613005";"2020-10-13";"20:40:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1614225";"2020-10-13";"20:40:14";"F";"12792";"307";"651";"0";"0.528";"0.0"
"1619005";"2020-10-13";"20:40:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1626595";"2020-10-13";"20:40:26";"F";"12793";"268";"645";"0";"0.584";"0.0"
"1631005";"2020-10-13";"20:40:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1632665";"2020-10-13";"20:40:32";"F";"12794";"262";"538";"0";"0.513";"0.0"
"1636005";"2020-10-13";"20:40:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1637485";"2020-10-13";"20:40:37";"F";"12795";"225";"368";"0";"0.389";"0.0"
"1642005";"2020-10-13";"20:40:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1643555";"2020-10-13";"20:40:43";"F";"12796";"203";"455";"0";"0.554";"0.0"
"1648005";"2020-10-13";"20:40:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1649095";"2020-10-13";"20:40:49";"F";"12797";"349";"740";"0";"0.528";"0.0"
"1654005";"2020-10-13";"20:40:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1681135";"2020-10-13";"20:41:21";"F";"12798";"193";"533";"0";"0.638";"0.0"
"1685005";"2020-10-13";"20:41:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1686755";"2020-10-13";"20:41:26";"F";"12799";"199";"505";"0";"0.606";"0.0"
"1691005";"2020-10-13";"20:41:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1705235";"2020-10-13";"20:41:45";"F";"12800";"227";"438";"0";"0.482";"0.0"
"1710005";"2020-10-13";"20:41:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1711335";"2020-10-13";"20:41:51";"F";"12801";"295";"584";"0";"0.495";"0.0"
"1716005";"2020-10-13";"20:41:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1720575";"2020-10-13";"20:42:00";"F";"12802";"223";"512";"0";"0.564";"0.0"
"1724485";"2020-10-13";"20:42:04";"F";"12803";"208";"496";"0";"0.581";"0.0"
"1725005";"2020-10-13";"20:42:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1729005";"2020-10-13";"20:42:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1735365";"2020-10-13";"20:42:15";"F";"12804";"207";"471";"0";"0.561";"0.0"
"1739005";"2020-10-13";"20:42:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1746915";"2020-10-13";"20:42:26";"F";"12805";"194";"431";"0";"0.550";"0.0"
"1751005";"2020-10-13";"20:42:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1761465";"2020-10-13";"20:42:41";"F";"12806";"275";"615";"0";"0.553";"0.0"
"1766005";"2020-10-13";"20:42:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1778455";"2020-10-13";"20:42:58";"F";"12807";"167";"376";"0";"0.556";"0.0"
"1783005";"2020-10-13";"20:43:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1784055";"2020-10-13";"20:43:04";"F";"12808";"277";"630";"0";"0.560";"0.0"
"1789005";"2020-10-13";"20:43:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1795115";"2020-10-13";"20:43:15";"F";"12809";"252";"589";"0";"0.572";"0.0"
"1795120";"2020-10-13";"20:43:15";"SCHE";"";"Chart stop ";""
"1800005";"2020-10-13";"20:43:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1928000";"2020-10-13";"20:45:27";"SCHS";"";"Chart start ";""
"1928005";"2020-10-13";"20:45:28";"C";"";"File Nr. 507 | File Dev. ID #1, DIVING-PAM-II:  ";""
"1942465";"2020-10-13";"20:45:42";"F";"12810";"365";"1022";"0";"0.643";"0.0"
"1946005";"2020-10-13";"20:45:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1952705";"2020-10-13";"20:45:52";"F";"12811";"208";"577";"0";"0.640";"0.0"
"1956005";"2020-10-13";"20:45:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1956025";"2020-10-13";"20:45:56";"F";"12812";"266";"779";"0";"0.659";"0.0"
"1960005";"2020-10-13";"20:46:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1962815";"2020-10-13";"20:46:02";"F";"12813";"310";"856";"0";"0.638";"0.0"
"1966005";"2020-10-13";"20:46:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1966545";"2020-10-13";"20:46:06";"F";"12814";"247";"710";"0";"0.652";"0.0"
"1970005";"2020-10-13";"20:46:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1977315";"2020-10-13";"20:46:17";"F";"12815";"170";"715";"0";"0.762";"0.0"
"1981005";"2020-10-13";"20:46:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1982715";"2020-10-13";"20:46:22";"F";"12816";"202";"556";"0";"0.637";"0.0"
"1986005";"2020-10-13";"20:46:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"1990835";"2020-10-13";"20:46:30";"F";"12817";"222";"647";"0";"0.657";"0.0"
"1994005";"2020-10-13";"20:46:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"1996535";"2020-10-13";"20:46:36";"F";"12818";"175";"485";"0";"0.639";"0.0"
"2000005";"2020-10-13";"20:46:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2002045";"2020-10-13";"20:46:42";"F";"12819";"321";"1079";"0";"0.703";"0.0"
"2006005";"2020-10-13";"20:46:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2006185";"2020-10-13";"20:46:46";"F";"12820";"332";"986";"0";"0.663";"0.0"
"2010005";"2020-10-13";"20:46:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2011075";"2020-10-13";"20:46:51";"F";"12821";"391";"933";"0";"0.581";"0.0"
"2015005";"2020-10-13";"20:46:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2026775";"2020-10-13";"20:47:06";"F";"12822";"229";"575";"0";"0.602";"0.0"
"2030005";"2020-10-13";"20:47:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2036635";"2020-10-13";"20:47:16";"F";"12823";"123";"464";"0";"0.735";"0.0"
"2040005";"2020-10-13";"20:47:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2042215";"2020-10-13";"20:47:22";"F";"12824";"229";"508";"0";"0.549";"0.0"
"2046005";"2020-10-13";"20:47:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2065525";"2020-10-13";"20:47:45";"F";"12825";"272";"695";"0";"0.609";"0.0"
"2070005";"2020-10-13";"20:47:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2071945";"2020-10-13";"20:47:51";"F";"12826";"261";"705";"0";"0.630";"0.0"
"2076005";"2020-10-13";"20:47:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2083315";"2020-10-13";"20:48:03";"F";"12827";"268";"851";"0";"0.685";"0.0"
"2087005";"2020-10-13";"20:48:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2093875";"2020-10-13";"20:48:13";"F";"12828";"152";"451";"0";"0.663";"0.0"
"2098005";"2020-10-13";"20:48:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"2101525";"2020-10-13";"20:48:21";"F";"12829";"126";"911";"0";"0.862";"0.0"
"2106005";"2020-10-13";"20:48:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2106645";"2020-10-13";"20:48:26";"F";"12830";"215";"622";"0";"0.654";"0.0"
"2111005";"2020-10-13";"20:48:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2115525";"2020-10-13";"20:48:35";"F";"12831";"342";"989";"0";"0.654";"0.0"
"2120005";"2020-10-13";"20:48:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2127775";"2020-10-13";"20:48:47";"F";"12832";"287";"824";"0";"0.652";"0.0"
"2131005";"2020-10-13";"20:48:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2132795";"2020-10-13";"20:48:52";"F";"12833";"170";"402";"0";"0.577";"0.0"
"2137005";"2020-10-13";"20:48:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2150675";"2020-10-13";"20:49:10";"F";"12834";"242";"782";"0";"0.691";"0.0"
"2153295";"2020-10-13";"20:49:13";"F";"12835";"375";"843";"0";"0.555";"0.0"
"2154005";"2020-10-13";"20:49:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2158005";"2020-10-13";"20:49:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2173685";"2020-10-13";"20:49:33";"F";"12836";"220";"499";"0";"0.559";"0.0"
"2178005";"2020-10-13";"20:49:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2178375";"2020-10-13";"20:49:38";"F";"12837";"226";"516";"0";"0.562";"0.0"
"2183005";"2020-10-13";"20:49:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2189575";"2020-10-13";"20:49:49";"F";"12838";"236";"788";"0";"0.701";"0.0"
"2194005";"2020-10-13";"20:49:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"2194385";"2020-10-13";"20:49:54";"F";"12839";"234";"685";"0";"0.658";"0.0"
"2199005";"2020-10-13";"20:49:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.9 ";""
"2206315";"2020-10-13";"20:50:06";"F";"12840";"198";"672";"0";"0.705";"0.0"
"2211005";"2020-10-13";"20:50:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2214175";"2020-10-13";"20:50:14";"F";"12841";"246";"619";"0";"0.603";"0.0"
"2219005";"2020-10-13";"20:50:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2221855";"2020-10-13";"20:50:21";"F";"12842";"163";"445";"0";"0.634";"0.0"
"2226005";"2020-10-13";"20:50:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2230025";"2020-10-13";"20:50:30";"F";"12843";"222";"595";"0";"0.627";"0.0"
"2235005";"2020-10-13";"20:50:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2249165";"2020-10-13";"20:50:49";"F";"12844";"191";"513";"0";"0.628";"0.0"
"2253005";"2020-10-13";"20:50:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2262145";"2020-10-13";"20:51:02";"F";"12845";"193";"781";"0";"0.753";"0.0"
"2266005";"2020-10-13";"20:51:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2272125";"2020-10-13";"20:51:12";"F";"12846";"205";"638";"0";"0.679";"0.0"
"2277005";"2020-10-13";"20:51:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2277065";"2020-10-13";"20:51:17";"F";"12847";"242";"698";"0";"0.653";"0.0"
"2282005";"2020-10-13";"20:51:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2286535";"2020-10-13";"20:51:26";"F";"12848";"297";"841";"0";"0.647";"0.0"
"2290355";"2020-10-13";"20:51:30";"F";"12849";"246";"657";"0";"0.626";"0.0"
"2291005";"2020-10-13";"20:51:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2295005";"2020-10-13";"20:51:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2299745";"2020-10-13";"20:51:39";"F";"12850";"301";"849";"0";"0.645";"0.0"
"2304005";"2020-10-13";"20:51:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2306645";"2020-10-13";"20:51:46";"F";"12851";"259";"692";"0";"0.626";"0.0"
"2311005";"2020-10-13";"20:51:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2315885";"2020-10-13";"20:51:55";"F";"12852";"154";"391";"0";"0.606";"0.0"
"2320005";"2020-10-13";"20:52:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2332255";"2020-10-13";"20:52:12";"F";"12853";"147";"576";"0";"0.745";"0.0"
"2337005";"2020-10-13";"20:52:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2339485";"2020-10-13";"20:52:19";"F";"12854";"135";"292";"0";"0.538";"0.0"
"2344005";"2020-10-13";"20:52:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2346195";"2020-10-13";"20:52:26";"F";"12855";"230";"679";"0";"0.661";"0.0"
"2351005";"2020-10-13";"20:52:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2363415";"2020-10-13";"20:52:43";"F";"12856";"237";"793";"0";"0.701";"0.0"
"2368005";"2020-10-13";"20:52:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2372985";"2020-10-13";"20:52:52";"F";"12857";"228";"690";"0";"0.670";"0.0"
"2377005";"2020-10-13";"20:52:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2381025";"2020-10-13";"20:53:01";"F";"12858";"281";"786";"0";"0.642";"0.0"
"2386005";"2020-10-13";"20:53:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2395255";"2020-10-13";"20:53:15";"F";"12859";"220";"605";"0";"0.636";"0.0"
"2399005";"2020-10-13";"20:53:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2414345";"2020-10-13";"20:53:34";"F";"12860";"118";"352";"0";"0.665";"0.0"
"2419005";"2020-10-13";"20:53:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2421355";"2020-10-13";"20:53:41";"F";"12861";"212";"756";"0";"0.720";"0.0"
"2426005";"2020-10-13";"20:53:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2428195";"2020-10-13";"20:53:48";"F";"12862";"236";"721";"0";"0.673";"0.0"
"2433005";"2020-10-13";"20:53:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2435025";"2020-10-13";"20:53:55";"F";"12863";"241";"573";"0";"0.579";"0.0"
"2435030";"2020-10-13";"20:53:55";"SCHE";"";"Chart stop ";""
"2440005";"2020-10-13";"20:54:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2463000";"2020-10-13";"20:54:22";"SCHS";"";"Chart start ";""
"2463005";"2020-10-13";"20:54:23";"C";"";"File Nr. 508 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2489005";"2020-10-13";"20:54:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2540175";"2020-10-13";"20:55:40";"F";"12864";"10";"14";"0";"-";"-"
"2544005";"2020-10-13";"20:55:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2546215";"2020-10-13";"20:55:46";"F";"12865";"14";"19";"0";"-";"-"
"2551005";"2020-10-13";"20:55:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2552785";"2020-10-13";"20:55:52";"F";"12866";"10";"21";"0";"-";"-"
"2556005";"2020-10-13";"20:55:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2557735";"2020-10-13";"20:55:57";"F";"12867";"8";"15";"0";"-";"-"
"2561005";"2020-10-13";"20:56:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2563985";"2020-10-13";"20:56:03";"F";"12868";"4";"25";"0";"-";"-"
"2567005";"2020-10-13";"20:56:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2568565";"2020-10-13";"20:56:08";"F";"12869";"3";"20";"0";"-";"-"
"2572005";"2020-10-13";"20:56:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2577235";"2020-10-13";"20:56:17";"F";"12870";"11";"18";"0";"-";"-"
"2581005";"2020-10-13";"20:56:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2587755";"2020-10-13";"20:56:27";"F";"12871";"11";"17";"0";"-";"-"
"2591005";"2020-10-13";"20:56:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2594165";"2020-10-13";"20:56:34";"F";"12872";"4";"24";"0";"-";"-"
"2599005";"2020-10-13";"20:56:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2605705";"2020-10-13";"20:56:45";"F";"12873";"7";"14";"0";"-";"-"
"2609005";"2020-10-13";"20:56:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2611725";"2020-10-13";"20:56:51";"F";"12874";"9";"21";"0";"-";"-"
"2615005";"2020-10-13";"20:56:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2618345";"2020-10-13";"20:56:58";"F";"12875";"9";"16";"0";"-";"-"
"2622005";"2020-10-13";"20:57:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2625675";"2020-10-13";"20:57:05";"F";"12876";"12";"17";"0";"-";"-"
"2629005";"2020-10-13";"20:57:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2639855";"2020-10-13";"20:57:19";"F";"12877";"13";"17";"0";"-";"-"
"2643005";"2020-10-13";"20:57:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2647205";"2020-10-13";"20:57:27";"F";"12878";"10";"20";"0";"-";"-"
"2651005";"2020-10-13";"20:57:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2655125";"2020-10-13";"20:57:35";"F";"12879";"8";"21";"0";"-";"-"
"2659005";"2020-10-13";"20:57:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2663365";"2020-10-13";"20:57:43";"F";"12880";"13";"17";"0";"-";"-"
"2667005";"2020-10-13";"20:57:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2669675";"2020-10-13";"20:57:49";"F";"12881";"12";"16";"0";"-";"-"
"2673005";"2020-10-13";"20:57:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.0 ";""
"2766335";"2020-10-13";"20:59:26";"F";"12882";"9";"24";"0";"-";"-"
"2770005";"2020-10-13";"20:59:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2772675";"2020-10-13";"20:59:32";"F";"12883";"9";"20";"0";"-";"-"
"2776005";"2020-10-13";"20:59:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2778405";"2020-10-13";"20:59:38";"F";"12884";"9";"21";"0";"-";"-"
"2782005";"2020-10-13";"20:59:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2789295";"2020-10-13";"20:59:49";"F";"12885";"13";"21";"0";"-";"-"
"2789300";"2020-10-13";"20:59:49";"SCHE";"";"Chart stop ";""
"2793005";"2020-10-13";"20:59:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2813000";"2020-10-13";"21:00:12";"SCHS";"";"Chart start ";""
"2813005";"2020-10-13";"21:00:13";"C";"";"File Nr. 509 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2852675";"2020-10-13";"21:00:52";"F";"12886";"348";"964";"0";"0.639";"0.0"
"2856005";"2020-10-13";"21:00:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2858965";"2020-10-13";"21:00:58";"F";"12887";"342";"890";"0";"0.616";"0.0"
"2862005";"2020-10-13";"21:01:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2866025";"2020-10-13";"21:01:06";"F";"12888";"237";"662";"0";"0.642";"0.0"
"2870005";"2020-10-13";"21:01:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2872585";"2020-10-13";"21:01:12";"F";"12889";"222";"633";"0";"0.649";"0.0"
"2876005";"2020-10-13";"21:01:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.1 ";""
"2877555";"2020-10-13";"21:01:17";"F";"12890";"242";"714";"0";"0.661";"0.0"
