"2020-10-14";"00:26:23";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-13";"19:10:21";"SCHS";"";"Chart start ";""
"5";"2020-10-13";"19:10:22";"C";"";"File Nr. 493 | File Dev. ID #1, DIVING-PAM-II:  ";""
"10";"2020-10-13";"19:10:22";"SCHE";"";"Chart stop ";""
"70000";"2020-10-13";"19:11:31";"SCHS";"";"Chart start ";""
"70005";"2020-10-13";"19:11:32";"C";"";"File Nr. 494 | File Dev. ID #1, DIVING-PAM-II:  ";""
"100905";"2020-10-13";"19:12:02";"F";"12274";"10";"40";"0";"-";"-"
"104005";"2020-10-13";"19:12:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"105965";"2020-10-13";"19:12:07";"F";"12275";"20";"37";"0";"-";"-"
"110005";"2020-10-13";"19:12:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"113265";"2020-10-13";"19:12:15";"F";"12276";"55";"99";"0";"0.444";"0.0"
"116025";"2020-10-13";"19:12:18";"F";"12277";"52";"64";"0";"0.188";"0.0"
"117005";"2020-10-13";"19:12:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"121005";"2020-10-13";"19:12:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"123885";"2020-10-13";"19:12:25";"F";"12278";"130";"159";"0";"0.182";"0.0"
"126595";"2020-10-13";"19:12:28";"F";"12279";"350";"458";"0";"0.236";"0.0"
"127005";"2020-10-13";"19:12:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"131005";"2020-10-13";"19:12:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"131105";"2020-10-13";"19:12:33";"F";"12280";"178";"448";"0";"0.603";"0.0"
"136005";"2020-10-13";"19:12:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"136175";"2020-10-13";"19:12:38";"F";"12281";"131";"207";"0";"0.367";"0.0"
"141005";"2020-10-13";"19:12:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"142495";"2020-10-13";"19:12:44";"F";"12282";"167";"263";"0";"0.365";"0.0"
"146005";"2020-10-13";"19:12:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"151145";"2020-10-13";"19:12:53";"F";"12283";"171";"300";"0";"0.430";"0.0"
"155005";"2020-10-13";"19:12:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"155775";"2020-10-13";"19:12:57";"F";"12284";"272";"362";"0";"0.249";"0.0"
"159005";"2020-10-13";"19:13:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"166825";"2020-10-13";"19:13:08";"F";"12285";"12";"28";"0";"-";"-"
"171005";"2020-10-13";"19:13:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"171155";"2020-10-13";"19:13:13";"F";"12286";"17";"38";"0";"-";"-"
"176005";"2020-10-13";"19:13:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"176055";"2020-10-13";"19:13:18";"F";"12287";"215";"470";"0";"0.543";"0.0"
"181005";"2020-10-13";"19:13:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 28.7 ";""
"186445";"2020-10-13";"19:13:28";"F";"12288";"236";"412";"0";"0.427";"0.0"
